logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 K562_Rep1_K562_batch1 K562_Rep2_K562_batch1
3.24069098807891 3.28176811019327 2.75972544588095e-05 ENSG00000153487.12 0.339032271026475 1 1 20 9
-1.47901128874756 4.65250471360331 2.76755804991999e-05 ENSG00000161888.11 0.33999450643267 30 28 18 11
2.57714763812291 3.54816348472539 2.77454823487627e-05 ENSG00000126091.20 0.340853250654549 2 2 24 11
-1.54969156014416 4.6122682136235 2.77523468224017e-05 ENSG00000248049.6 0.340937580713205 31 26 15 12
1.41083085457992 5.2152875906414 2.80009704368966e-05 ENSG00000088766.11 0.343991921817275 15 15 78 36
1.88885728518779 4.25808796978284 2.81479316318757e-05 ENSG00000100124.14 0.345797340097593 6 5 37 21
-0.956680324838582 6.82540774532541 2.81889405290705e-05 ENSG00000145736.14 0.346301134399631 129 113 107 67
2.70465817647455 3.65355264877736 2.825952944083e-05 ENSG00000132740.8 0.347168319180596 2 2 21 17
-1.20927579988278 6.3143387745939 2.83244390293803e-05 ENSG00000104341.16 0.347965733475937 91 88 54 51
-1.12895093430197 6.45447737606108 2.85590300065272e-05 ENSG00000250361.8 0.350847683630187 100 95 94 35
-0.904147147604093 7.21282065952537 2.85670462049651e-05 ENSG00000243989.8 0.350946162627996 162 151 149 86
1.28459431878661 6.04255044928365 2.8865556237023e-05 ENSG00000145191.13 0.354613358371828 30 29 104 91
-1.68081587378735 4.42714687649327 2.89820606906887e-05 ENSG00000130939.18 0.356044615585111 29 22 12 10
2.7697374157867 4.13652924893344 2.92799528952721e-05 ENSG00000185252.18 0.359704221318418 3 3 23 32
-1.10696284826265 8.74653811223257 2.95246993371516e-05 ENSG00000132963.7 0.362710931356907 487 466 467 183
2.40991359144137 4.27399083834566 2.96115295257011e-05 ENSG00000110011.13 0.363777640223238 4 4 50 14
2.59766550837414 4.02177711812097 2.96640046751639e-05 ENSG00000197063.10 0.364422297434389 3 3 23 27
1.99860123382918 4.09368444542232 2.96975517232611e-05 ENSG00000154001.13 0.364834422920263 5 4 29 22
1.99860123382918 4.09368444542232 2.96975517232611e-05 ENSG00000198252.11 0.364834422920263 5 4 29 22
2.08351682726456 4.63177818741805 3.01115266107539e-05 ENSG00000132405.18 0.369920104413111 7 6 63 19
0.923350113164493 8.21368807688211 3.01858596098456e-05 ENSG00000117143.13 0.370833285306953 172 157 589 301
2.46353999301257 3.73099508189194 3.01917295058613e-05 ENSG00000092445.11 0.370905396979506 2 3 24 16
-1.69339755096507 4.22114849733524 3.02107117627106e-05 ENSG00000158373.8 0.3711385940049 21 23 14 5
-1.43145172201144 11.9129209142982 3.03406744201387e-05 ENSG00000186468.12 0.372735185251404 4492 4633 3882 1238
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000021574.12 0.376008005685726 7 7 0 0
6.0460826759363 2.76503948297922 3.06070822699004e-05 ENSG00000040531.14 0.376008005685726 0 0 12 7
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000070190.12 0.376008005685726 8 6 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000071909.18 0.376008005685726 7 7 0 0
5.96934241965157 2.71782003857656 3.06070822699004e-05 ENSG00000099904.15 0.376008005685726 0 0 10 8
5.9693060970586 2.71336604019164 3.06070822699004e-05 ENSG00000101412.12 0.376008005685726 0 0 11 7
5.96937874315753 2.72228322389007 3.06070822699004e-05 ENSG00000105656.12 0.376008005685726 0 0 9 9
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000110455.13 0.376008005685726 7 7 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000115520.8 0.376008005685726 7 7 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000115657.13 0.376008005685726 7 7 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000118965.14 0.376008005685726 8 6 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000121289.17 0.376008005685726 8 6 0 0
5.96937874315753 2.72228322389007 3.06070822699004e-05 ENSG00000125170.10 0.376008005685726 0 0 9 9
6.04604635624886 2.76062833302117 3.06070822699004e-05 ENSG00000130856.16 0.376008005685726 0 0 13 6
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000135119.14 0.376008005685726 8 6 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000135999.11 0.376008005685726 8 6 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000137145.20 0.376008005685726 8 6 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000139675.12 0.376008005685726 8 6 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000143952.19 0.376008005685726 8 6 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000145041.15 0.376008005685726 8 6 0 0
6.0460826759363 2.76503948297922 3.06070822699004e-05 ENSG00000148180.19 0.376008005685726 0 0 12 7
-6.09371061933595 2.52082074560626 3.06070822699004e-05 ENSG00000156599.10 0.376008005685726 6 8 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000157106.16 0.376008005685726 8 6 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000162139.9 0.376008005685726 7 7 0 0
5.9693060970586 2.71336604019164 3.06070822699004e-05 ENSG00000162576.16 0.376008005685726 0 0 11 7
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000163482.11 0.376008005685726 8 6 0 0
5.9693060970586 2.71336604019164 3.06070822699004e-05 ENSG00000163686.14 0.376008005685726 0 0 11 7
5.9693060970586 2.71336604019164 3.06070822699004e-05 ENSG00000163702.19 0.376008005685726 0 0 11 7
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000168918.13 0.376008005685726 7 7 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000170903.10 0.376008005685726 8 6 0 0
-6.09371061933595 2.52082074560626 3.06070822699004e-05 ENSG00000170965.9 0.376008005685726 6 8 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000178162.8 0.376008005685726 8 6 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000178567.7 0.376008005685726 8 6 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000196497.16 0.376008005685726 7 7 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000197050.10 0.376008005685726 8 6 0 0
5.9693060970586 2.71336604019164 3.06070822699004e-05 ENSG00000197136.4 0.376008005685726 0 0 11 7
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000205133.11 0.376008005685726 8 6 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000215483.10 0.376008005685726 7 7 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000226539.1 0.376008005685726 8 6 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000229131.1 0.376008005685726 7 7 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000230021.10 0.376008005685726 8 6 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000240291.1 0.376008005685726 8 6 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000249263.2 0.376008005685726 7 7 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000253877.5 0.376008005685726 8 6 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000257596.1 0.376008005685726 8 6 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000257815.5 0.376008005685726 8 6 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000263986.1 0.376008005685726 7 7 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000264577.1 0.376008005685726 7 7 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000267327.1 0.376008005685726 8 6 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000267710.8 0.376008005685726 7 7 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000268009.5 0.376008005685726 7 7 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000269791.5 0.376008005685726 7 7 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000272325.1 0.376008005685726 8 6 0 0
-6.09369990222259 2.51975518462382 3.06070822699004e-05 ENSG00000273080.1 0.376008005685726 8 6 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000273162.1 0.376008005685726 7 7 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000274104.1 0.376008005685726 7 7 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000278974.1 0.376008005685726 7 7 0 0
-6.09370526076933 2.52028788291292 3.06070822699004e-05 ENSG00000283103.1 0.376008005685726 7 7 0 0
5.9693060970586 2.71336604019164 3.06070822699004e-05 ENSG00000283900.1 0.376008005685726 0 0 11 7
-1.19601494231489 5.48946097752509 3.06191040145987e-05 ENSG00000040275.16 0.376155692819345 54 46 38 23
1.97280474724161 5.29806419097152 3.07018466699697e-05 ENSG00000165219.21 0.377172186340577 14 10 52 70
1.39882979409938 5.7596854257169 3.09453226300304e-05 ENSG00000170584.10 0.380163288509924 23 22 125 48
2.48619519103896 3.94862066852891 3.10478180890841e-05 ENSG00000172831.11 0.381422445224398 3 3 23 24
1.25251138889933 5.90209205564118 3.10768889543832e-05 ENSG00000145220.13 0.381779580804598 27 27 128 57
-1.90617794718727 3.9872778904075 3.1214052913431e-05 ENSG00000237310.1 0.3834646400415 18 20 8 6
-1.43490216255453 4.66266922575605 3.12773281941778e-05 ENSG00000283196.2 0.384241976865475 29 29 20 10
-0.961015540035403 9.26840005021458 3.13846498402815e-05 ENSG00000185825.16 0.385560423287858 692 632 626 338
1.68306239149593 4.6641138521262 3.1398848911247e-05 ENSG00000143776.18 0.385734858874669 10 7 42 34
-1.1987772151922 5.65884059680705 3.15401293945885e-05 ENSG00000037897.16 0.38747048961252 54 59 49 21
-1.2741955937138 5.7491039618762 3.15623763413192e-05 ENSG00000143493.12 0.387743793353106 65 57 36 33
-1.16709796511296 5.55319631702766 3.17306839522272e-05 ENSG00000078142.12 0.389811452353111 54 50 42 23
-1.26668001301503 5.22366104604717 3.17486771032152e-05 ENSG00000181038.13 0.390032498212998 41 43 32 17
-1.08613315977325 6.31160342645757 3.18558009455275e-05 ENSG00000108848.15 0.391348514615805 100 75 80 37
1.54353978280546 4.77805091405747 3.19906889180737e-05 ENSG00000064115.10 0.393005613358536 10 10 49 33
3.35199948007181 4.06639728038689 3.20302827621865e-05 ENSG00000171302.16 0.393492023733461 2 2 17 36
1.46409637390755 5.21068614620894 3.20434486839185e-05 ENSG00000149761.8 0.393653767081939 13 16 80 35
-0.916827041731292 7.09515252990195 3.21074847520402e-05 ENSG00000138663.8 0.394440450178814 143 146 139 77
-1.24780776105784 5.74969044242102 3.23529581830035e-05 ENSG00000104047.14 0.397456091278198 60 62 55 19
-1.15749331243066 5.63735570298408 3.25353589055971e-05 ENSG00000130921.7 0.399696884155261 56 54 43 26
-0.948191302077557 6.81298037924013 3.38995183480275e-05 ENSG00000164815.10 0.416455582905518 120 119 106 67
2.7971732803994 3.40150720713612 3.41662191068784e-05 ENSG00000213762.11 0.419732001728002 2 1 18 13
-2.43285805764211 3.3104496283928 3.41662191068784e-05 ENSG00000228782.7 0.419732001728002 13 11 5 1
-2.68248993761959 3.28444830856014 3.41662191068784e-05 ENSG00000231233.1 0.419732001728002 11 13 2 3
1.61701979136989 4.89088872064931 3.47170814550996e-05 ENSG00000121390.18 0.426499345675898 11 10 48 41
1.45809955418179 4.95493600472384 3.47568706485571e-05 ENSG00000196937.10 0.426988155917524 14 10 53 39
1.41451383851151 5.02789012739229 3.48724343040162e-05 ENSG00000187699.10 0.428407855424839 13 13 63 35
2.36147803601679 3.86769304701066 3.5262325499435e-05 ENSG00000156304.14 0.433197668760559 4 2 24 20
4.10329534170959 3.2310875440572 3.54410499570626e-05 ENSG00000173540.12 0.435393298722514 1 0 13 15
-1.34331302448862 5.09326992254588 3.54676518348846e-05 ENSG00000154188.9 0.435720102791557 46 32 28 15
2.84198032595771 3.421444070778 3.55507355953423e-05 ENSG00000148297.15 0.436740786788781 1 2 22 10
-1.25710709719427 6.31662915343676 3.57202314141593e-05 ENSG00000124787.13 0.438823042922947 91 91 86 26
2.66780689582037 4.23997773478041 3.59013173448441e-05 ENSG00000178773.14 0.44104768358141 4 3 24 35
-3.10682834342075 3.02000455521644 3.60501760721434e-05 ENSG00000228106.5 0.442876413046281 10 10 2 1
1.96911686192563 4.19711090378723 3.64570744046304e-05 ENSG00000041988.15 0.447875159060884 4 6 37 19
2.11320843916812 4.02675319591162 3.65232849669223e-05 ENSG00000140280.13 0.448688555818641 4 4 35 15
2.01262161653793 4.22780693054845 3.65725970226749e-05 ENSG00000162928.8 0.449294354423561 5 5 40 18
-1.5431864160345 4.66102150289889 3.68599858308361e-05 ENSG00000115365.11 0.452824925931822 33 26 15 13
-1.00990368117904 6.4264493207768 3.75598678125515e-05 ENSG00000139620.12 0.461422976077195 92 93 77 51
1.37569650103498 5.19114584992836 3.78544012289939e-05 ENSG00000137880.5 0.46504131909819 14 16 75 36
-1.63914338176402 4.32295442093815 3.86945663477808e-05 ENSG00000135838.13 0.475362747582487 27 20 14 7
-1.12947718554476 5.82102950960673 3.87833579451153e-05 ENSG00000198130.15 0.476453552355742 67 58 56 25
-0.981279370417118 6.40780966825097 3.88136889018542e-05 ENSG00000058729.10 0.476826168159279 96 86 85 45
-2.3345614465575 3.42435853897141 3.88225902008006e-05 ENSG00000062598.17 0.476935520616835 14 12 5 2
-2.33452510659985 3.42850173190244 3.88225902008006e-05 ENSG00000102384.13 0.476935520616835 14 12 4 3
2.53775212858784 3.52735451177138 3.88225902008006e-05 ENSG00000170468.7 0.476935520616835 2 2 21 13
-0.993630047674672 8.07254236859466 3.89262254824534e-05 ENSG00000131475.6 0.47820868005194 269 311 286 134
1.5469832949662 4.78094334861306 3.89909240893113e-05 ENSG00000172977.12 0.47900350243719 10 10 48 34
-1.56681746461925 4.45131703871138 3.90819773402756e-05 ENSG00000165195.15 0.480122091625286 28 23 16 8
1.98428482768224 4.52649436725424 3.98462264642381e-05 ENSG00000109685.17 0.489510892113165 7 6 34 36
1.25903978808997 9.89593331800365 3.98597813368998e-05 ENSG00000170889.13 0.489677413723813 438 467 2379 856
-1.13068980912638 5.94986693630643 4.00096877859871e-05 ENSG00000196704.11 0.491519014450851 67 69 49 37
1.50046186152486 4.92522775637215 4.12360768129227e-05 ENSG00000105939.12 0.506585203646756 12 11 64 29
-0.904636766498646 7.17776782235656 4.20945636792636e-05 ENSG00000137575.11 0.517131714799753 164 142 151 80
2.08158651563669 4.14507555573227 4.21019453314208e-05 ENSG00000196313.11 0.517222398396505 5 4 27 26
1.79350081687827 4.30148733077503 4.21456642354692e-05 ENSG00000196372.12 0.517759485132739 6 6 36 23
-1.12601987198891 6.01334057395907 4.22229310771086e-05 ENSG00000114648.11 0.518708708282279 68 74 51 39
1.42458167429306 4.87411883517692 4.22498137075103e-05 ENSG00000157954.14 0.519038961396765 13 10 54 33
1.54718122289442 4.70785573615882 4.25287383404223e-05 ENSG00000133739.15 0.522465550512088 10 9 53 26
-1.33819976893888 4.8456048971853 4.25699133280922e-05 ENSG00000143498.17 0.522971385235613 34 31 24 12
-2.14119851238898 3.59734306334842 4.26196042514685e-05 ENSG00000106477.18 0.52358183822929 15 14 5 4
-1.79559017802971 4.32050589599962 4.28065006436529e-05 ENSG00000102158.19 0.525877860407276 27 21 9 10
-1.57013913400552 4.4983745417011 4.30286965638347e-05 ENSG00000253352.9 0.528607537286709 31 22 18 7
2.61918987217303 3.58008011597509 4.33491227927915e-05 ENSG00000167695.14 0.532543973509444 2 2 24 12
-1.13298333720551 8.2872633812852 4.35833215519353e-05 ENSG00000109390.11 0.535421105265525 339 357 345 125
-1.3072736676387 4.93927728668224 4.36412654296541e-05 ENSG00000138036.18 0.536132945803301 35 34 25 14
-1.95554933469674 3.71477683205122 4.36726225983993e-05 ENSG00000145331.13 0.536518168621336 16 15 7 4
2.04790119434865 4.12304374649163 4.39703280729108e-05 ENSG00000196227.10 0.540175480375709 5 4 27 25
1.0695846556844 6.17275054040528 4.40532216066384e-05 ENSG00000105700.10 0.541193827437553 35 37 139 75
-1.57320881304761 4.39624467660626 4.44499620645637e-05 ENSG00000144741.17 0.546067783963164 24 25 16 7
-1.44966661589943 4.65255765374889 4.50674714130513e-05 ENSG00000119514.6 0.553653886309335 31 27 23 7
1.13048411270323 5.84323626259817 4.54036040020648e-05 ENSG00000123374.10 0.557783275165367 28 27 105 64
-1.12276813446875 5.87530919996717 4.60023453567609e-05 ENSG00000149554.12 0.565138812707807 69 60 47 35
-1.91269627192404 13.3057037821132 4.64537312266325e-05 ENSG00000231500.6 0.570684088119181 12469 13459 9112 1815
1.26741442198233 5.57003721777909 4.65024365786511e-05 ENSG00000144591.18 0.571282433368729 19 23 96 48
2.08678492083959 4.00680479228123 4.69234848204391e-05 ENSG00000175084.11 0.576455011019094 4 4 34 15
1.15708625823084 6.1318761263718 4.7118994013245e-05 ENSG00000270882.2 0.578856841452714 35 32 115 90
-0.907237673752907 8.741647586492 4.73552352790254e-05 ENSG00000183431.11 0.581759065402827 480 427 410 262
-0.910966167065156 6.9757798396993 4.74363468806522e-05 ENSG00000076242.14 0.582755521428813 144 122 124 74
-1.13081268677244 10.8197204966868 4.80382812063934e-05 ENSG00000196531.10 0.590150284620543 1998 2028 1890 801
0.953147142626092 6.9413499520441 4.81600084385235e-05 ENSG00000151092.16 0.591645703667262 67 65 210 144
-1.3870163307447 4.72454746128602 4.84736791415602e-05 ENSG00000145439.11 0.595499148254067 32 28 20 12
1.62573503811333 4.54300878340821 4.84902978604601e-05 ENSG00000155099.7 0.595703309215753 9 7 45 25
-1.02016304870808 6.09200425764174 4.85331375088312e-05 ENSG00000138785.14 0.596229594295991 75 72 66 36
-1.36247319018403 4.81389801428173 4.85553592489848e-05 ENSG00000115966.16 0.596502588373778 34 30 25 10
1.94533399252709 4.29803439062197 4.89740837346363e-05 ENSG00000188002.10 0.601646618680007 6 5 31 28
1.0018576809275 8.49108247195395 4.9321411424533e-05 ENSG00000123136.14 0.605913539350387 183 201 765 350
-1.923089196014 3.79884298632676 4.93461330708543e-05 ENSG00000173451.6 0.606217244775445 17 16 8 4
1.92682291852492 4.17150058089587 4.94363399920921e-05 ENSG00000135766.8 0.607325436802851 5 5 32 22
-2.79383669475465 3.10897527874791 4.94893219107845e-05 ENSG00000123689.5 0.607976319673988 10 11 3 1
3.19059184962112 3.24678085503486 4.94893219107845e-05 ENSG00000178821.12 0.607976319673988 1 1 19 9
2.2452712326714 3.78358504139877 4.96131465407357e-05 ENSG00000105443.14 0.609497505252939 3 3 25 16
1.71949059397948 4.61035948467585 4.998436034083e-05 ENSG00000106785.14 0.614057866787096 9 7 39 34
-1.06453330779657 6.06752244737287 5.03650074856663e-05 ENSG00000117593.10 0.618734116961411 81 65 58 39
-1.71360393462176 4.39734504514238 5.03653769094218e-05 ENSG00000150433.9 0.618738655332247 25 25 10 11
-1.06298237885166 7.03312502519799 5.10683478512457e-05 ENSG00000090861.15 0.627374653352553 158 129 100 86
1.71490208026187 4.83731685546836 5.11625158304787e-05 ENSG00000188690.13 0.628531506977431 10 9 67 24
6.18668750329776 2.83679091669058 5.12946082252852e-05 ENSG00000158863.21 0.630154262047629 0 0 8 12
1.80914357874555 4.30773571704333 5.14165390245857e-05 ENSG00000196151.10 0.631652181917035 6 6 40 20
-1.20820081025092 5.31108061120586 5.18689221821296e-05 ENSG00000137814.10 0.637209709007463 45 43 31 22
-0.99273052527627 6.88013132290105 5.21942364344584e-05 ENSG00000181019.12 0.641206194597321 115 138 120 61
-1.61737845099022 4.44746047208622 5.21980701554567e-05 ENSG00000136273.12 0.641253291859786 25 26 12 11
-1.12328341591871 8.14962350649117 5.22430162104037e-05 ENSG00000204568.11 0.641805454144809 334 299 318 112
1.53649478431236 5.40374948798196 5.28452605384273e-05 ENSG00000086506.2 0.649204025714579 13 19 99 37
-0.922585739875969 7.25145071148992 5.29445882510875e-05 ENSG00000116752.5 0.65042426666461 179 145 163 80
6.02713755958035 2.75183269845094 5.29458570102e-05 ENSG00000160949.16 0.650439853370308 0 0 15 4
6.02713755958035 2.75183269845094 5.29458570102e-05 ENSG00000226221.1 0.650439853370308 0 0 15 4
0.940822752991918 8.77011527375269 5.39416580347754e-05 ENSG00000143870.12 0.662673268957216 253 229 744 526
0.939998241598542 6.96415794546658 5.3990231664172e-05 ENSG00000102103.15 0.663269995994354 66 69 241 127
-1.03625000922085 9.22397774413449 5.42555811764684e-05 ENSG00000165672.6 0.666529814752915 657 648 648 279
6.09293619080593 2.78277325853783 5.47195911851906e-05 ENSG00000106012.17 0.672230177710066 0 0 8 11
2.52588922000774 3.77025587775749 5.52654662608783e-05 ENSG00000054523.17 0.67893625301489 3 2 21 20
-0.983264916352341 8.74587817331566 5.53682904754934e-05 ENSG00000070010.18 0.680199448491437 490 437 471 208
-1.11361731330276 5.67309183802067 5.57939415172489e-05 ENSG00000063978.15 0.685428571539402 59 53 49 24
-0.953601166955697 6.53272033593235 5.60375311011284e-05 ENSG00000129625.12 0.688421069577362 97 100 95 49
1.49670028835202 4.80270594557218 5.60558217586048e-05 ENSG00000088305.18 0.68864577030446 12 9 55 29
1.8787683157781 4.25470380351001 5.63844799679643e-05 ENSG00000126903.15 0.692683336406441 6 5 32 25
-1.51514018625804 4.64890305412464 5.6635653985324e-05 ENSG00000114107.8 0.695769009209705 30 28 14 14
-1.3262214273781 5.07258564141791 5.72543494450254e-05 ENSG00000086200.16 0.703369682932137 39 37 23 19
1.39776299905065 4.96458904882071 5.76341996513481e-05 ENSG00000156170.12 0.708036142716811 13 12 59 34
0.959347943304849 7.07444006269079 5.78553150285312e-05 ENSG00000102096.9 0.710752545125505 78 67 271 132
-0.969793066748317 7.15815032787699 5.81561035987456e-05 ENSG00000054148.17 0.71444773271059 147 159 156 69
-1.79695272140474 3.89783554498287 5.81618760952995e-05 ENSG00000240024.5 0.714518647830754 17 18 11 3
1.88584489382667 4.25807330071448 5.82104269150589e-05 ENSG00000075340.22 0.715115094651498 6 5 31 26
2.09879551839246 3.86125495596206 5.8331447200783e-05 ENSG00000204371.11 0.716601828861619 3 4 26 17
-1.21975467538265 5.28363684841615 5.89754198647081e-05 ENSG00000178802.17 0.724513033037939 43 44 38 15
1.30834954951886 5.27348125080483 5.91523479333006e-05 ENSG00000153048.10 0.726686594360598 14 19 76 40
1.38076758015337 4.95532984988474 5.94181809588623e-05 ENSG00000163507.13 0.729952353079623 14 11 53 38
1.81290168029331 4.20347500331119 5.94744183765669e-05 ENSG00000130766.4 0.730643229756124 6 5 35 20
-2.62162556826325 3.2431719553202 5.98170760524652e-05 ENSG00000253154.2 0.734852779304535 11 12 2 3
1.58829734064317 4.80257964018284 5.98520226165083e-05 ENSG00000162664.16 0.735282097843804 13 7 45 38
-1.15965033819519 6.88621427367693 6.01978835222296e-05 ENSG00000066322.14 0.739530999070591 133 132 132 43
-1.43448504366281 4.56250644829971 6.02681181831258e-05 ENSG00000135541.20 0.7403938318797 29 25 20 8
2.50130141846259 3.506014295977 6.03705316437328e-05 ENSG00000278970.1 0.741651981243257 2 2 18 15
-1.07793308966483 5.91743464546641 6.04176053674678e-05 ENSG00000150787.7 0.742230281939342 66 66 62 27
-0.934609640404537 8.65078249358099 6.05996802551396e-05 ENSG00000117748.9 0.744467071934391 400 454 409 225
-1.51792115337393 4.4075880064736 6.06953274647513e-05 ENSG00000132196.14 0.74564209790447 26 23 18 6
5.99506652548265 2.72675561020178 6.07822889266278e-05 ENSG00000160796.16 0.746710419463622 0 0 8 10
5.99506652548265 2.72675561020178 6.07822889266278e-05 ENSG00000164442.9 0.746710419463622 0 0 8 10
5.99506652548265 2.72675561020178 6.07822889266278e-05 ENSG00000173137.11 0.746710419463622 0 0 8 10
5.99506652548265 2.72675561020178 6.07822889266278e-05 ENSG00000184897.5 0.746710419463622 0 0 8 10
5.96923345461144 2.7044855469017 6.1191763650115e-05 ENSG00000011451.19 0.751740816441663 0 0 13 5
5.96926977537857 2.70892121445877 6.1191763650115e-05 ENSG00000070614.14 0.751740816441663 0 0 12 6
5.88817498506278 2.65511634021469 6.1191763650115e-05 ENSG00000104142.10 0.751740816441663 0 0 11 6
-6.09369454369573 2.51922265066004 6.1191763650115e-05 ENSG00000124459.11 0.751740816441663 9 5 0 0
5.88824763332171 2.66408417257565 6.1191763650115e-05 ENSG00000139832.4 0.751740816441663 0 0 9 8
5.96923345461144 2.7044855469017 6.1191763650115e-05 ENSG00000141542.10 0.751740816441663 0 0 13 5
5.96926977537857 2.70892121445877 6.1191763650115e-05 ENSG00000143590.13 0.751740816441663 0 0 12 6
5.88821130873568 2.65959553121482 6.1191763650115e-05 ENSG00000164508.4 0.751740816441663 0 0 10 7
5.96926977537857 2.70892121445877 6.1191763650115e-05 ENSG00000168487.18 0.751740816441663 0 0 12 6
5.88824763332171 2.66408417257565 6.1191763650115e-05 ENSG00000173581.7 0.751740816441663 0 0 9 8
5.96926977537857 2.70892121445877 6.1191763650115e-05 ENSG00000176473.13 0.751740816441663 0 0 12 6
5.96923345461144 2.7044855469017 6.1191763650115e-05 ENSG00000178397.12 0.751740816441663 0 0 13 5
5.88821130873568 2.65959553121482 6.1191763650115e-05 ENSG00000198792.12 0.751740816441663 0 0 10 7
5.88817498506278 2.65511634021469 6.1191763650115e-05 ENSG00000224205.2 0.751740816441663 0 0 11 6
5.88817498506278 2.65511634021469 6.1191763650115e-05 ENSG00000262481.5 0.751740816441663 0 0 11 6
5.88824763332171 2.66408417257565 6.1191763650115e-05 ENSG00000271425.7 0.751740816441663 0 0 9 8
-1.36649875174947 4.91385848659541 6.14190835864026e-05 ENSG00000166478.9 0.754533441858956 37 32 29 9
1.84827225872368 4.33580803317055 6.15803487501158e-05 ENSG00000116874.11 0.756514584395172 7 5 43 19
2.01533205463315 3.96302779899521 6.16796989028959e-05 ENSG00000165671.20 0.757735101022076 4 4 26 20
1.46865900170709 4.78648726641474 6.17806808846288e-05 ENSG00000017797.12 0.758975664667665 11 10 51 31
-2.00442602878195 3.86264578656236 6.17943052609643e-05 ENSG00000245556.2 0.759143040130947 18 17 6 6
1.74176282211654 4.36564828187182 6.19304197683826e-05 ENSG00000121316.10 0.76081520685458 7 6 34 27
1.67784316733008 4.41510266932529 6.40191991127832e-05 ENSG00000184178.15 0.786475861100542 7 7 36 27
2.20023523848603 4.6628513804634 6.49276202272339e-05 ENSG00000221944.7 0.797635814491569 7 6 32 46
-1.36946566220308 5.0397155249923 6.51991224680436e-05 ENSG00000183763.8 0.800971219519916 42 33 21 19
-1.21026563768798 5.50936099300273 6.54459446494478e-05 ENSG00000108666.9 0.804003430018466 50 52 46 17
-1.38305764292961 5.1915991232372 6.58978150511825e-05 ENSG00000174953.13 0.809554657903777 48 36 22 22
3.84090607165088 3.05990649136382 6.63207131539116e-05 ENSG00000076984.17 0.814749961095804 1 0 13 11
-3.03357012847134 2.97527665544816 6.63207131539116e-05 ENSG00000196743.8 0.814749961095804 10 9 1 2
2.4510837077154 3.46813278597253 6.66042007937474e-05 ENSG00000075234.16 0.818232606751186 2 2 19 13
-1.72040692547777 4.02418948232142 6.80197237729992e-05 ENSG00000148943.11 0.835622306551295 21 17 11 5
