gene	logFC	logCPM	PValue	adj_pval	Status
AC008481.1	-2.3700731841295	1.53824417934498	0.999999999999999	1	NoDE
AC008494.3	-3.21073701904523	1.68658163518528	0.508838957156784	1	NoDE
AC008507.1	0	1.36117483691085	1	1	NoDE
AC008543.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC008555.5	4.04258484022514	1.94076711833	0.138371624594686	1	NoDE
AC008608.2	-4.88179214011945	2.26457482688326	0.0218617721295528	1	NoDE
AC008622.2	-1.44782154201229	1.94267065664341	0.637918869156647	1	NoDE
AC008736.1	-0.0634492943127913	1.69509808565553	1	1	NoDE
AC008738.7	-4.11104269859373	1.94256713088304	0.138371624594686	1	NoDE
AC008747.1	0	1.36117483691085	1	1	NoDE
AC008750.2	0	1.36117483691085	1	1	NoDE
AC008758.3	0	1.36117483691085	1	1	NoDE
AC008758.4	0	1.36117483691085	1	1	NoDE
AC008760.1	0	1.36117483691085	1	1	NoDE
AC008760.2	-3.18297358938169	1.67596645824521	0.508838957156784	1	NoDE
AC008763.3	-2.23129022042218	4.56267834112387	0.000138290616517943	1	NoDE
AC008764.6	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC008764.8	-0.904113129228521	1.82890719289801	1	1	NoDE
AC008764.9	0	1.36117483691085	1	1	NoDE
AC008771.1	-6.83464808425882	3.4935673116055	2.15097366410791e-06	0.0354631028001471	NoDE
AC008785.1	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC008813.1	0	1.36117483691085	1	1	NoDE
AC008825.1	3.16398140389671	1.69294184226586	0.508838957156784	1	NoDE
AC008870.2	0	1.36117483691085	1	1	NoDE
AC008878.3	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC008894.3	0	1.36117483691085	1	1	NoDE
AC008895.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC008915.2	-2.01251199249739	3.78566345898804	0.00872153208527988	1	NoDE
AC008937.3	0	1.36117483691085	1	1	NoDE
AC008957.1	0	1.36117483691085	1	1	NoDE
AC008966.1	-0.652923151212825	2.74444284315543	0.797653303088365	1	NoDE
AC009005.1	0.00615345997661454	3.14155780306952	0.999999999999998	1	NoDE
AC009041.4	0	1.36117483691085	1	1	NoDE
AC009053.2	0	1.36117483691085	1	1	NoDE
AC009061.2	-0.118142211760318	2.1686926681379	0.999999999999999	1	NoDE
AC009063.2	0	1.36117483691085	1	1	NoDE
AC009065.1	0	1.36117483691085	1	1	NoDE
AC009065.4	0	1.36117483691085	1	1	NoDE
AC009078.3	-3.18297358938169	1.67596645824521	0.508838957156784	1	NoDE
AC009084.3	2.28479708846788	1.52759333656198	0.999999999999999	1	NoDE
AC009086.2	-2.3700731841295	1.53824417934498	0.999999999999999	1	NoDE
AC009113.1	-1.85846212146213	2.08346418282682	0.397501585783511	1	NoDE
AC009118.2	5.06749228340476	2.38206217239025	0.0130006374922019	1	NoDE
AC009118.3	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC009120.2	0.801437475906365	1.81849251756958	1	1	NoDE
AC009121.2	0	1.36117483691085	1	1	NoDE
AC009126.1	-0.417620161517182	2.45657351638924	1	1	NoDE
AC009133.6	-0.610736873382551	2.05485611937488	1	1	NoDE
AC009163.6	0	1.36117483691085	1	1	NoDE
AC009166.1	-4.19096656007257	1.97391504240275	0.0738316685947549	1	NoDE
AC009237.14	0	1.36117483691085	1	1	NoDE
AC009245.1	0	1.36117483691085	1	1	NoDE
AC009268.2	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC009275.1	-4.11104269859373	1.94256713088304	0.138371624594686	1	NoDE
AC009303.4	-4.93122677402103	2.28472935816376	0.0221503635459784	1	NoDE
AC009309.1	-0.0957719380257297	2.93963351720641	0.999999999999997	1	NoDE
AC009318.2	0	1.36117483691085	1	1	NoDE
AC009403.1	-0.104388959114004	2.83673590813919	0.999999999999997	1	NoDE
AC009403.2	-0.342423125142005	2.6180495078899	1	1	NoDE
AC009407.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC009414.2	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC009506.1	1.69256782821812	2.07120174501686	0.396072733143104	1	NoDE
AC009533.1	-0.0346282243319631	1.68443560761181	1	1	NoDE
AC009560.1	0	1.36117483691085	1	1	NoDE
AC009570.1	0	1.36117483691085	1	1	NoDE
AC009779.2	1.74216022550562	2.06898829560428	0.397105395602692	1	NoDE
AC009812.1	-2.34125211414867	1.52748418737269	0.999999999999999	1	NoDE
AC009831.1	0	1.36117483691085	1	1	NoDE
AC009948.1	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC009948.2	0	1.36117483691085	1	1	NoDE
AC009948.3	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
AC009951.1	2.30662388981671	1.53607960025961	0.999999999999999	1	NoDE
