gene	logFC	logCPM	PValue	adj_pval	Status
DNAJB9	-11.619800676104	0.916907262908578	1.14543240968972e-47	1.02756741473264e-43	Down
DNAJC1	-0.292593680372185	3.5879255930166	0.167716931774001	1	NoDE
DNAJC10	-0.0469852217212122	5.33129725661232	0.84269109023703	1	NoDE
DNAJC11	-1.05092748652108	5.94465288652238	2.42509432972577e-08	0.000217555212319698	NoDE
DNAJC12	0.564299155898562	5.74906002800698	0.00769108021688133	1	NoDE
DNAJC14	14.0531747675111	4.28327480551674	6.25584503395072e-82	5.61211857995719e-78	UP
DNAJC15	-12.0005997649886	1.48410743285834	1.52039060705046e-56	1.36394241358497e-52	Down
DNAJC17	-11.264648158402	0.348691360047301	4.56818094867831e-38	4.09811512905931e-34	Down
DNAJC19	1.81867605904786	5.02420386021963	7.36173938035779e-14	6.60421639811897e-10	NoDE
DNAJC2	1.22367311284261	5.30512793911345	3.03646911674428e-07	0.00272401644463129	NoDE
DNAJC21	13.7623068995434	4.01275106248652	2.76603458215779e-67	2.48140962365376e-63	UP
DNAJC24	12.9641221999708	3.28388620139193	1.03974065676863e-52	9.32751343187135e-49	UP
DNAJC25-GNG10	11.7120127417409	2.17769765026354	1.79731668125536e-32	1.61237279475418e-28	UP
DNAJC3	13.8959907906481	4.13678873885578	6.3929297787905e-82	5.73509730455296e-78	UP
DNAJC4	-14.3326482856434	4.3263469961127	1.03263746857652e-89	9.26379073059992e-86	Down
DNAJC5	-16.7016791261991	6.79240370917175	8.37045186853313e-184	7.50913237126107e-180	Down
DNAJC6	13.8364249014988	4.08147300798036	1.52685696240418e-80	1.36974338097279e-76	UP
DNAJC7	0.399317420193111	6.00629390066197	0.0318811893391811	1	NoDE
DNAJC8	2.96547223888103	8.27340378314262	9.56586974509799e-49	8.5815417483274e-45	UP
DNAJC9	2.3017090049787	6.78536053443619	2.19158446235182e-33	1.96607042117582e-29	UP
DNAJC9-AS1	13.6879282760301	3.944037110319	1.57744255639758e-75	1.41512371734427e-71	UP
DNASE2	11.9208823453831	2.35953996403385	9.28711021844098e-43	8.3314665769634e-39	UP
DNM1L	15.452905466099	5.61659674493729	6.41041884083365e-116	5.75078674211186e-112	UP
DNM2	-15.9163528450154	5.99028422307965	6.44145084297543e-121	5.77862555123326e-117	Down
DNMT1	-1.50004652471344	5.47520900003695	9.11033031025666e-14	8.17287732133125e-10	NoDE
DNMT3A	-14.2913701371479	4.28410572515123	1.96066482200597e-96	1.75891241182155e-92	Down
DNMT3B	13.4716532098567	3.74506471559168	3.79398337102968e-71	3.40358248215072e-67	UP
DNPEP	-2.63012974195519	5.82426967107185	2.69712778520333e-18	2.41959333610591e-14	Down
DNPH1	-3.21489967821902	4.31467581832688	1.21186794397443e-27	1.08716673253946e-23	Down
DNTTIP1	-14.3795634678985	4.37801627248253	1.0655414231011e-115	9.55897210663993e-112	Down
DNTTIP2	3.81198702073784	7.0092556592212	2.21494842348987e-48	1.98703023071276e-44	UP
DOCK1	-14.5269152952609	4.53640870844764	3.43362179139385e-108	3.08030210905942e-104	Down
DOCK11	14.7013273344472	4.894739770391	1.16901040062451e-100	1.04871923040024e-96	UP
DOCK5	-15.6786382240373	5.74603462672251	4.4024393252505e-173	3.94942831868223e-169	Down
DOCK6	-15.2431162931364	5.2939263178336	1.22684448526454e-147	1.10060218773082e-143	Down
DOCK7	-10.4957444216564	-0.8418884831714	2.24515211374345e-17	2.01412596123925e-13	Down
DOHH	-13.34137940824	3.21229151075819	1.8919574164495e-69	1.69727499829685e-65	Down
DOK4	-15.7647858534823	5.83508107680637	2.31965568326558e-156	2.08096311345755e-152	Down
DOLK	-13.3634388128567	3.24093305264664	2.70938455807751e-99	2.43058888705133e-95	Down
DOLPP1	12.725482877973	3.07003395803314	3.51873252115279e-36	3.15665494472616e-32	UP
DONSON	11.9577519719275	2.39174301984868	5.65002831686797e-43	5.06864040306226e-39	UP
DOT1L	-16.6679250202848	6.75824023114537	3.38768790901874e-217	3.03909482318071e-213	Down
DPAGT1	2.72483841208485	6.27692533252476	1.86598108703708e-23	1.67397163318097e-19	UP
DPCD	1.70180541477253	3.74930688824099	6.04670660935655e-10	5.42450049925376e-06	NoDE
DPF2	-0.0614887759690453	5.55959840300973	0.824505469030565	1	NoDE
DPH1	-13.7099727773124	3.63846841642825	1.05344649403083e-97	9.45046849795059e-94	Down
DPH2	-1.09589375326843	4.28280138869643	2.54932083756199e-05	0.228699572337686	NoDE
DPH3	16.1289695957793	6.27491043851971	2.79258627394606e-144	2.50522914635701e-140	UP
DPH5	2.00999521534265	5.42144643031876	4.38935220827028e-13	3.93768786603927e-09	UP
DPH6	14.0052400584236	4.23852982225736	1.56064779812676e-84	1.40005713969951e-80	UP
DPH7	12.8776360730895	3.20616649410945	3.72022728818875e-59	3.33741590023413e-55	UP
DPM1	1.45735004176074	6.39947342650608	3.23288888395326e-14	2.90022461779447e-10	NoDE
DPM2	1.1833812392219	5.42909209869833	1.08366189068101e-05	0.097215308212993	NoDE
DPM3	-1.51435422050517	2.9545837536733	1.66764465701754e-07	0.00149604402181044	NoDE
DPP3	-14.6880624944686	4.70867031278079	1.77746183716034e-111	1.59456101411654e-107	Down
DPP4	-16.2301789103752	6.31232326166762	6.50154865895071e-192	5.83253930194468e-188	Down
DPP9	-14.6723414098317	4.69122001686988	2.90024269659627e-87	2.60180772311651e-83	Down
DPY19L3	-10.6346098653811	-0.660842372934383	8.53858233758048e-27	7.65996221504345e-23	Down
DPY30	1.89521593956754	6.49944931829104	5.48538217994834e-19	4.92093635363166e-15	NoDE
DPYSL2	-16.3683782895699	6.4534744415303	5.52632416052732e-177	4.95766540440906e-173	Down
DQX1	-13.6228213653934	3.54583386476805	1.31372863369614e-47	1.1785459572888e-43	Down
DR1	-13.4857295432859	3.38310771389302	1.56794369311439e-103	1.40660228709292e-99	Down
DRAM1	-14.8497909832774	4.8779738390265	1.95768283615739e-49	1.75623727231679e-45	Down
DRAM2	1.30527350266675	5.5421284778475	6.74126276342649e-10	6.0475868250699e-06	NoDE
DRAP1	-14.9060554518292	4.94061758095623	2.56793665285517e-144	2.30369597127637e-140	Down
DRG1	1.93475092621658	7.10685107442476	5.24974360088678e-23	4.70954498435553e-19	NoDE
DRG2	-0.416015193027575	4.20181785868548	0.124885641501622	1	NoDE
DROSHA	0.0619699761738223	5.52911116514439	0.768410134084155	1	NoDE
DSCC1	12.3957448209674	2.77675003032835	5.70961761421635e-51	5.12209796171348e-47	UP
DSCR4	11.8727445659817	2.31755534964937	1.25365132377938e-39	1.12465060256248e-35	UP
DSCR4-IT1	10.4125430655744	1.05661982454845	4.60170246614137e-21	4.12818728237542e-17	UP
DSCR8	14.3533902814689	4.56510168222307	6.81396146492037e-81	6.11280483018006e-77	UP
DSG2	-1.12529641170303	7.2857998579848	3.91746485292524e-09	3.51435771955924e-05	NoDE
DSN1	14.2837319481027	4.49948205581825	3.24509669318167e-85	2.91117624345328e-81	UP
DSP	-19.5457705810997	9.6560225053153	3.15664641956828e-263	2.83182750299471e-259	Down
DST	-13.1921386269713	3.03880494111146	4.63199491744413e-94	4.15536264043913e-90	Down
DSTN	-0.334081535910362	5.70680780920617	0.127302010054323	1	NoDE
DTD1	-2.80824153024854	4.97593663229448	1.12115743737285e-38	1.00579033706719e-34	Down
DTD2	-11.9382844041581	1.39444135646151	5.56183352916607e-56	4.98952085901488e-52	Down
DTL	16.5430399272033	6.68120475375912	2.878749237885e-148	2.58252594130663e-144	UP
DTNBP1	0.609304404620401	3.74647858179102	0.00943078002711004	1	NoDE
DTWD1	14.2294383018264	4.44843607494623	1.05433988099383e-84	9.45848307239561e-81	UP
DTYMK	-1.88843460923154	4.56910086384611	1.21138172654843e-17	1.08673054688659e-13	NoDE
DUS1L	-5.25269844599488	5.87481397694742	7.9089999256481e-84	7.09516383329891e-80	Down
DUS2	-12.5704690882909	2.26867395193609	7.90530695528128e-69	7.09185086958283e-65	Down
DUS3L	-13.060203335919	2.87803692458894	8.89513280238777e-73	7.97982363702206e-69	Down
DUS4L	12.2786762100643	2.67336114622866	2.23688981145132e-46	2.00671384985298e-42	UP
DUSP1	-15.4743375611673	5.53451882104448	1.2715221222943e-155	1.14068249591022e-151	Down
DUSP11	1.96113725897766	5.59742730868238	4.10629283106379e-16	3.68375529874733e-12	NoDE
DUSP12	-0.409393669323767	3.48650194815152	0.0708514643469817	1	NoDE
DUSP14	1.02488256422339	5.58994339201582	4.41299169157946e-06	0.0395889484651594	NoDE
DUSP16	-16.0091785790798	6.08593402007517	2.67116432766604e-172	2.39630151834921e-168	Down
DUSP22	-15.1690691708723	5.21464504060483	1.99127440376764e-59	1.78637226761995e-55	Down
DUSP3	-16.0855974216533	6.16387153738704	1.93040092365117e-119	1.73176266860746e-115	Down
DUSP6	-16.4045474469079	6.49008206128603	4.17108172600952e-177	3.74187741640314e-173	Down
DUSP8	-11.9143220019498	1.34211285130723	7.92844079934498e-30	7.11260424109239e-26	Down
DUSP9	-18.4834002030428	8.59016781157576	4.63648203785363e-191	4.15938803615849e-187	Down
DUT	0.266363813535927	4.26023115390865	0.340901071602417	1	NoDE
DUXAP10	-1.58715486073774	6.46369194915673	1.45852373896005e-17	1.30844164622106e-13	NoDE
DUXAP8	-12.2856552973327	1.89140527483254	3.57556634155918e-55	3.20764056501274e-51	Down
DUXAP9	0.34115682569985	4.69667205743655	0.0950250504939735	1	NoDE
DVL1	-15.7732422496975	5.84334645825323	6.43525231394274e-151	5.77306485083803e-147	Down
DVL2	-14.5591202136652	4.57110339520286	7.43830142409807e-115	6.67290020755837e-111	Down
DVL3	-16.0498328486953	6.12744385480617	2.59617724337165e-146	2.32903060502871e-142	Down
DXO	-12.4731138479225	2.13499498068575	7.64937065989749e-60	6.86225041899404e-56	Down
DYM	-13.753352561574	3.689257872726	7.76703538334115e-98	6.96780744239534e-94	Down
DYNC1H1	-3.45563693652164	7.24630230126741	2.10570195088031e-63	1.88902522013472e-59	Down
DYNC1I2	1.34426695088677	6.9689719681933	2.80991011823993e-13	2.52077036707304e-09	NoDE
DYNC1LI1	1.02084711868352	4.93382462374328	6.81522882111015e-05	0.611394177541791	NoDE
DYNC1LI2	-16.007239463106	6.0841011198058	2.37567949026728e-186	2.13122207071877e-182	Down
DYNC2LI1	13.6121200769868	3.8741290644189	7.85092354020199e-76	7.04306350791521e-72	UP
DYNLL1	1.0942396226839	7.99561195766811	5.7490119622995e-06	0.0515743863137888	NoDE
DYNLL2	-16.3239284876991	6.40794275389304	1.49835567570095e-194	1.34417487667133e-190	Down
DYNLRB1	-1.19801050883454	6.78993953687961	1.15263186714766e-10	1.03402604801817e-06	NoDE
DYNLT1	2.03768423402094	6.88567749566077	9.75061776184705e-26	8.74727919415299e-22	UP
DYNLT3	13.3021371056533	3.59015551046912	6.94000053219016e-70	6.22587447742779e-66	UP
DYRK4	1.26803980898417	3.16537162613212	6.52124282738267e-07	0.005850206940445	NoDE
E2F1	-14.6507272105981	4.67163115380134	6.36220943605042e-72	5.70753808508083e-68	Down
E2F3	14.2422635653152	4.4604375381804	2.25018111688259e-71	2.01863747995537e-67	UP
E2F4	-1.84035275537773	5.60018416931566	2.00147645016224e-10	1.79552452344055e-06	NoDE
E2F6	-0.486486985030996	4.59376641153112	0.0298947844281136	1	NoDE
E2F8	13.246329926734	3.53921842838516	2.38132100614304e-42	2.13628307461092e-38	UP
E4F1	-12.9446672336569	2.73858458306787	1.67445592069977e-82	1.50215440645977e-78	Down
EAF1	-0.348663801164689	4.91024310930926	0.118827595819501	1	NoDE
EAF2	11.8176143930467	2.26951085727979	6.17312967774565e-38	5.53791463390562e-34	UP
EAPP	0.234418726607653	5.6221343674642	0.259516840601726	1	NoDE
EARS2	-3.56049269522492	4.73854187218304	1.00637721677623e-61	9.02821001169952e-58	Down
EBAG9	13.888618414145	4.1299267980187	3.17245443497894e-78	2.8460088736196e-74	UP
EBI3	-12.3122283712151	1.92433967614078	1.83917597705134e-65	1.64992476901276e-61	Down
EBLN3P	-0.269549611459204	5.22487914220886	0.244233818699834	1	NoDE
EBNA1BP2	1.65920398925414	6.36033801765837	1.7356920727281e-17	1.55708935844438e-13	NoDE
EBP	1.54137948793532	7.65780686912014	1.166726033221e-14	1.04666992440256e-10	NoDE
EBPL	-14.1025384336126	4.07677201487446	1.84220627750602e-119	1.65264325155065e-115	Down
ECD	3.01918608817123	6.16122045734048	4.54867843395136e-48	4.08061942309776e-44	UP
ECE1	-15.3826888483217	5.43931469151025	3.01652453554585e-150	2.70612416083818e-146	Down
ECH1	-1.86903014305749	7.3736907989493	4.78943470151026e-16	4.29660187072486e-12	NoDE
ECHDC1	5.94414077918087	5.71055704272689	4.17391852587826e-93	3.74442230956538e-89	UP
ECHDC2	-14.7323432981599	4.75654425896455	1.38155980021553e-140	1.23939729677335e-136	Down
ECHS1	-0.327273672887194	6.82683025203594	0.070863663790974	1	NoDE
ECI1	-4.00154188226757	5.27888854410629	5.3629777285723e-54	4.81112732030221e-50	Down
ECI2	0.893676542560098	7.97031759125656	3.02450966091656e-05	0.271328761680825	NoDE
ECPAS	-0.638196354834093	6.94163124018546	0.000637429742947347	1	NoDE
ECSIT	-14.2554632571641	4.24191846938375	2.64427766335922e-77	2.37218149179955e-73	Down
ECT2	14.8010511159253	4.98978349784678	6.19682237966673e-92	5.55916935679903e-88	UP
EDC3	0.846962583175588	5.65876278533327	1.22455338623774e-05	0.109854684279388	NoDE
EDC4	-15.1258649824963	5.17082975933935	2.47694074467864e-112	2.22206354205121e-108	Down
EDEM1	-15.0061230904213	5.04580853660337	9.75857497623918e-152	8.75441761118416e-148	Down
EDEM2	-2.31485144288106	5.00807058116673	1.43675893661132e-29	1.28891644203401e-25	Down
EDEM3	4.21041930406264	4.86633427422055	1.73492773804422e-60	1.55640367379947e-56	UP
EDF1	-2.31323895277589	6.620095834398	1.96699487981724e-26	1.76459110668405e-22	Down
EED	15.7457489931494	5.90087191335903	1.28477182239576e-135	1.15256880187124e-131	UP
EEF1A1	-1.12854508500328	13.8874410918811	9.39034590186447e-08	0.000842407930856262	NoDE
EEF1A1P13	-12.7020510824098	2.42896076845221	1.59102767573056e-48	1.42731092789788e-44	Down
EEF1A1P5	-3.04373718439186	6.32925436310886	7.1919379349945e-08	0.000645188752148357	Down
EEF1A1P6	-2.36229483334676	4.03210743689324	4.41167995493492e-16	3.95771808757212e-12	Down
EEF1A1P9	-13.7505151561939	3.68849968112411	1.9407411952168e-63	1.74103892622899e-59	Down
EEF1AKMT1	13.2452013543071	3.53833747041119	1.5845338691762e-67	1.42148533403797e-63	UP
EEF1AKMT4	1.69738026200199	5.24028228622517	1.47108058843324e-10	1.31970639588346e-06	NoDE
EEF1B2	-0.644311167524231	9.5325942680543	0.0011085042182011	1	NoDE
EEF1D	-3.61807549329599	7.87412109060038	4.27874965336185e-68	3.83846631403092e-64	Down
EEF1E1	4.52980810274764	8.36199142157118	4.69864646848947e-77	4.2151557468819e-73	UP
EEF1G	-1.04200440867312	10.9396875730152	1.28581069010892e-07	0.00115350077009671	NoDE
EEF2	-6.1380404671324	11.6781117205292	9.91689757766981e-95	8.89644881692759e-91	Down
EEF2K	-14.9365540174133	4.97266350328183	3.50841469725825e-150	3.14739882491038e-146	Down
EEFSEC	-14.5878196919816	4.60166916397371	1.64010510960849e-109	1.47133829382977e-105	Down
EFCAB10	11.3457109216499	1.86017382892956	2.1079609905779e-33	1.89105180464743e-29	UP
EFCAB11	0.564082618176868	2.44022921719916	0.0332543107587017	1	NoDE
EFCAB14	13.9293557474493	4.16781585510041	5.9823477377396e-80	5.36676415552619e-76	UP
EFCAB2	13.5589242729673	3.82518061946321	6.72130870716573e-75	6.02968604119837e-71	UP
EFHD2	-14.3439866155469	4.340291424741	1.02276880480598e-122	9.17525894791445e-119	Down
EFL1	14.1365853594161	4.36131821423786	5.33731063013647e-88	4.78810136629543e-84	UP
EFNA1	-17.6167307920543	7.71802212831576	1.17105111982834e-158	1.050549959598e-154	Down
EFNA2	-13.0590782656077	2.87384810165841	2.04710040244653e-54	1.83645377103478e-50	Down
EFNA4	-12.0478139552517	1.54852519734511	1.14095036023727e-50	1.02354656816885e-46	Down
EFTUD2	0.147483545084687	7.57839893476332	0.431592768754677	1	NoDE
EGFL7	11.3227745007024	1.84038360066732	4.34911853392466e-32	3.90159423678381e-28	UP
EGLN1	-14.9132149818496	4.94828047949699	1.83206516263301e-138	1.64354565739807e-134	Down
EGLN2	-2.6635997528022	4.32776390312359	1.48242609627198e-21	1.32988445096559e-17	Down
EGLN3	-15.8750626392293	5.94802185372679	2.04224890895334e-139	1.83210149622204e-135	Down
EGR1	1.12883307670875	5.83399519307784	0.00703255595493496	1	NoDE
EHBP1	-17.0352745560502	7.13060107807164	1.86279180559911e-161	1.67111052880296e-157	Down
EHBP1L1	-14.2578502624926	4.24654467816117	3.59909782771443e-124	3.22875066124262e-120	Down
EHD1	-14.7658835750101	4.79124309618668	1.00930890113647e-105	9.05451015209532e-102	Down
EHHADH	-13.4471018614128	3.34169229553551	2.4976278117465e-67	2.24062190991778e-63	Down
EHMT2	-15.3400977781048	5.39535921069512	2.15513869955054e-157	1.93337492736679e-153	Down
EI24	0.952074775644712	6.41198831110669	3.42146830651347e-07	0.00306939921777323	NoDE
EID1	15.3195557734488	5.48766012259741	3.05973321039393e-113	2.74488666304439e-109	UP
EIF1	-0.430551975535731	9.61531399817988	0.0628715951357625	1	NoDE
EIF1AD	15.0236777423743	5.20284646935795	1.90518528081438e-115	1.70914171541858e-111	UP
EIF1AX	1.90134068938711	6.88792648574678	1.09920902317537e-21	9.86100414690625e-18	NoDE
EIF1AXP1	-10.6338500571701	-0.634206086101158	9.2140984682182e-20	8.26596773583855e-16	Down
EIF1AY	-12.9136478823807	2.70256801446459	3.59823094942712e-80	3.22797298473107e-76	Down
EIF1B	1.21004381524029	6.54602698833999	1.19903880574352e-10	1.07565771263251e-06	NoDE
EIF2A	0.678954760036405	7.40134742971748	0.00106629791954722	1	NoDE
EIF2AK1	-1.29516473294005	7.6222250157829	6.94273140324052e-10	6.22832434184707e-06	NoDE
EIF2AK4	-4.62353883200837	5.78343717261354	1.02915022374698e-63	9.23250665723413e-60	Down
EIF2B1	1.31640265680707	5.75663152229121	1.32120000843999e-10	1.18524852757152e-06	NoDE
EIF2B2	-2.1277259524545	4.01885214661862	9.05227551950729e-10	8.12079636854999e-06	Down
EIF2B3	5.08928944177603	8.09519111424707	8.18389045920772e-102	7.34176813095525e-98	UP
EIF2B4	-1.55880901825387	5.89046608449542	7.00423768863257e-15	6.28350163047228e-11	NoDE
EIF2B5	-0.484436182599904	5.17243394026015	0.0506652108607143	1	NoDE
EIF2D	1.47237768492756	6.6952784678443	2.13521263362977e-14	1.91549925362927e-10	NoDE
EIF2S1	4.46737738251987	8.33945982885781	4.05285964614297e-93	3.63582038855486e-89	UP
EIF2S2	-0.559649438510073	7.78900431652868	0.0125764603376564	1	NoDE
EIF2S3	1.3417034807758	8.17634111224175	9.13095235229169e-11	8.19137735524088e-07	NoDE
EIF3A	-1.54580636370796	7.98026862515594	1.00220089245259e-08	8.99074420619223e-05	NoDE
EIF3B	-1.61523900797351	7.63742215222354	1.01688631693504e-15	9.12248714922421e-12	NoDE
EIF3C	-3.50631770126943	9.22027483035112	2.33288762409958e-64	2.09283348757974e-60	Down
EIF3D	1.13868781624436	8.23748973849981	2.49708267174295e-08	0.00022401328648206	NoDE
EIF3E	1.62539471179167	9.30184573785038	5.15946046104833e-12	4.62855197960646e-08	NoDE
EIF3F	-2.30284141898678	6.9917906239424	2.71108111778794e-32	2.43211087076757e-28	Down
EIF3G	-2.75393096817562	6.75068219616542	1.74402977626521e-39	1.56456911228752e-35	Down
EIF3H	0.802400716202309	8.33032740429166	1.43932272715245e-05	0.129121641852846	NoDE
EIF3I	2.9592864937516	9.66408480344983	8.90951615761042e-46	7.99272694499231e-42	UP
EIF3J	0.312861845794392	6.03888868064434	0.142906058694189	1	NoDE
EIF3J-DT	12.226785654106	2.62760672185565	7.70721566341874e-41	6.91414317165295e-37	UP
EIF3K	2.53373805825487	8.45953509284709	4.96199713406891e-39	4.45140762897322e-35	UP
EIF3L	-0.263143311217886	9.05655626490716	0.202832257385165	1	NoDE
EIF3M	2.58491284890941	8.94526748516775	5.86257197657407e-36	5.2593133201846e-32	UP
EIF4A1	-2.06598761222377	8.7123880096847	1.6053198755292e-27	1.44013246033724e-23	Down
EIF4A2	-0.358153518286305	8.70975330787888	0.090844474612369	1	NoDE
EIF4A3	-1.91263256563275	6.41203607521333	4.74605379209258e-25	4.25768485688626e-21	NoDE
EIF4B	-0.931412619608106	9.5602540135049	7.69824240380389e-06	0.0690609326045247	NoDE
EIF4E	4.74532358485304	8.2823473843842	1.10320086053407e-104	9.89681491985116e-101	UP
EIF4E2	0.485449504850563	6.69275830751218	0.00817435265819905	1	NoDE
EIF4EBP1	-4.47939649471951	6.05369339476511	5.6741309218075e-40	5.09026284995351e-36	Down
EIF4EBP2	-0.912158459372952	7.03672471292011	2.44250586814468e-06	0.021911720143126	NoDE
EIF4G1	-17.4819318346416	7.58228647836303	3.63858313845976e-198	3.26417293351225e-194	Down
EIF4G2	1.43736807931881	10.157459803483	2.05638235983599e-14	1.84478061500887e-10	NoDE
EIF4G3	13.7675943442035	4.01765648506678	2.72386011779036e-71	2.44357491166974e-67	UP
EIF4H	-3.72540425032126	7.59583820313068	1.27512880956169e-78	1.14391805505779e-74	Down
EIF5	-0.0926149373218617	7.40913022401698	0.615246719642166	1	NoDE
EIF5A	-2.76416622285711	7.9368686677647	2.61164351491427e-45	2.34290539722959e-41	Down
EIF5B	0.630141697586781	6.63542475917075	0.00924125111608221	1	NoDE
EIF6	0.687632867701222	8.82099249255267	0.000760019994946695	1	NoDE
EIPR1	-1.35000713741812	5.16662449174975	4.18282864810806e-11	3.75241558021774e-07	NoDE
ELAC2	-14.3972504304366	4.39550572172787	1.25541202057304e-73	1.12623012365607e-69	Down
ELAVL1	-14.2517700911842	4.24051392476015	5.74315675389154e-111	5.1521859239161e-107	Down
ELF1	1.73227453880787	5.96594184113404	7.03587650015411e-09	6.31188480828825e-05	NoDE
ELF3	-14.2047192681712	4.18461165444433	4.59683513152698e-50	4.12382079649286e-46	Down
ELFN1-AS1	10.901472910377	1.47721552742243	3.12346950227499e-27	2.80206449049089e-23	UP
ELL	-14.0332401699168	3.99958376553105	2.55739281127515e-102	2.29423709099494e-98	Down
ELL2	-16.6272928397041	6.71697167786618	5.78829378374658e-211	5.19267835339906e-207	Down
ELMOD2	14.0879084298381	4.31575418006462	1.05646588848909e-86	9.47755548563564e-83	UP
ELMSAN1	14.1770584370443	4.39923821750333	5.39245163106866e-80	4.8375683582317e-76	UP
ELOA	1.67084729954416	6.02968171493238	1.58882961014958e-14	1.42533904326519e-10	NoDE
ELOA-AS1	1.53855994091072	3.96502929150747	3.80271653865345e-09	3.41141700682601e-05	NoDE
ELOB	1.9897378196576	7.62675892150103	5.17599861856655e-17	4.64338836071605e-13	NoDE
ELOC	2.06213213818481	6.51506753711365	8.02123119675043e-21	7.19584650660481e-17	UP
ELOF1	-0.18889181244099	4.86051225160957	0.47033746445857	1	NoDE
ELOVL1	1.7086485539801	6.30597838507873	8.11031447877561e-08	0.00072757631189096	NoDE
ELOVL2	-15.7852728958274	5.85619749006251	8.91781854352357e-155	8.00017501539499e-151	Down
ELOVL5	1.20029892464579	7.59268046839902	9.4105849669886e-08	0.000844223577388548	NoDE
ELOVL6	0.485550425040979	6.30173176180973	0.0265865488936253	1	NoDE
ELP1	-3.43362599136062	8.01774337660314	1.41935539048551e-58	1.27330372080455e-54	Down
ELP2	1.33523174076612	6.57891197461682	8.34372349960647e-09	7.48515435149697e-05	NoDE
ELP3	14.7951138300007	4.98412023479714	4.56828506247705e-95	4.09820852954816e-91	UP
ELP4	14.3244920697575	4.53784655920834	2.62825883758894e-92	2.35781100320104e-88	UP
ELP5	0.460166673894819	5.35774967660926	0.0330901299779835	1	NoDE
ELP6	2.93332118144736	5.56909857029383	4.65597507357463e-26	4.1768752385038e-22	UP
EMC1	0.565537119321034	7.09133026263647	0.00576009707861376	1	NoDE
EMC2	1.56415321467478	5.11049803391067	1.01786888639668e-08	9.13130177986459e-05	NoDE
EMC3	2.79528124260499	6.9938849929319	4.45286655164759e-34	3.99466658348305e-30	UP
EMC4	-0.00088711011233469	5.00145340010375	0.99688485578398	1	NoDE
EMC6	-3.48002298521285	3.7678095927349	4.05571854866164e-38	3.63838511000436e-34	Down
EMC7	-1.15025834838839	5.78009895963218	3.501521438534e-07	0.00314121488250885	NoDE
EMC8	-1.30443109382679	4.86554707555325	1.43775462850827e-11	1.28980967723477e-07	NoDE
EMC9	-14.2594440679491	4.24781918927607	1.33972127184272e-115	1.20186395297011e-111	Down
EMD	-13.7380646286511	3.66919367073297	1.12990133041512e-81	1.01363448351541e-77	Down
EME1	13.4787311817343	3.75157305229042	4.41382948918882e-71	3.95964643475129e-67	UP
EMG1	1.45594711488888	6.21522386283999	4.11173625839167e-10	3.68863859740316e-06	NoDE
EMILIN1	-15.0779487802326	5.12122459108248	2.58867960834258e-153	2.32230447664413e-149	Down
EML4	-4.56315698351812	8.87438002257266	1.6272175254356e-50	1.45977684206827e-46	Down
EMP2	-16.5205881706636	6.60842117571745	6.42948317973684e-210	5.76788936054192e-206	Down
EMP3	15.3296933461729	5.49746996931155	3.41099430103897e-104	3.06000298746206e-100	UP
EMSY	10.8722532226409	1.45211077458971	2.5530206882258e-25	2.29031485940737e-21	UP
ENAH	-14.1246317495735	4.10009344535879	6.15185811449958e-102	5.51883191451757e-98	Down
ENC1	-16.6455354505585	6.73553811617551	3.62377173691704e-204	3.25088562518827e-200	Down
ENDOG	-13.1734349130009	3.01569882652544	1.58954349843805e-87	1.42597947244877e-83	Down
ENGASE	-15.0246579678695	5.06509494785779	5.30173870554488e-140	4.75618979274431e-136	Down
ENKD1	-12.4513949443769	2.10778850109997	1.63304968325726e-65	1.46500887085009e-61	Down
ENO1	0.711030383299312	12.632839187304	0.000171890571940672	1	NoDE
ENO2	-2.54558715438666	6.77122412200965	9.76441256402313e-35	8.75965451118515e-31	Down
ENO3	-11.6348263788608	0.937263249698609	1.55944844203811e-47	1.39898119735239e-43	Down
ENOPH1	-0.599327014730511	5.02710920822626	0.00159773263924816	1	NoDE
ENPP1	-16.4658136241577	6.55271165011421	1.59741520066335e-194	1.43304117651509e-190	Down
ENPP3	-0.716919066153181	5.75836678499589	0.00975028458373089	1	NoDE
ENSA	0.17773599695032	6.65179600394174	0.323002299838858	1	NoDE
ENTPD2	-14.8186262633017	4.84808685240886	2.505646478006e-144	2.24781545541918e-140	Down
ENTPD3-AS1	13.3151544048426	3.60206301772255	5.57574846359252e-60	5.00200394668885e-56	UP
ENTPD5	-15.616190498237	5.68212064072913	3.07288471936716e-118	2.75668488174427e-114	Down
ENTPD6	-16.8245831452346	6.91709304517396	2.96798622656419e-165	2.66258044385074e-161	Down
ENTR1	-14.6282948212452	4.64534909118831	1.43091263331712e-127	1.28367172334879e-123	Down
ENY2	1.63179283898698	6.64984783743265	1.92334352853616e-15	1.72543147944979e-11	NoDE
EP300	-16.534106638892	6.62209599029333	8.20443143582787e-197	7.36019544108118e-193	Down
EP400	-15.6992221045496	5.76708286655164	1.01087574199077e-154	9.06856628139923e-151	Down
EPAS1	-17.0623802721673	7.15816389570287	1.73718240775456e-209	1.55842633799661e-205	Down
EPB41	-14.7459160373787	4.77105459124123	8.93963994458288e-139	8.0197509942853e-135	Down
EPB41L1	-16.3262905979548	6.41038979314975	4.60489305045617e-201	4.13104955556423e-197	Down
EPB41L2	-15.4031867881055	5.46388345170623	1.54243898364917e-35	1.38372201223167e-31	Down
