logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 HepG2_ONT_Rep1_HepG2_batch1 HepG2_ONT_Rep2_HepG2_batch1
2.09437264717877 4.68374342840512 7.58659960948594e-07 ENSG00000115520.8 0.0119746888236126 7 10 21 25
-2.40426687142561 4.8317969476078 7.71834268437527e-07 ENSG00000137221.14 0.0121826320930179 37 32 2 6
-2.73433318605872 4.51876470754631 7.75452174727466e-07 ENSG00000142798.19 0.0122397371258983 25 30 3 2
-1.43039400343442 6.84413870721526 7.81447051962955e-07 ENSG00000126261.12 0.0123343602681833 138 140 34 30
-2.36280737825289 4.9448599628936 7.81953930410007e-07 ENSG00000177225.16 0.0123423608375916 30 45 2 7
-1.9440972873825 5.44940827480823 7.89227075627357e-07 ENSG00000204634.12 0.0124571601617022 51 55 11 6
-6.62188320507796 3.69117686808792 8.10116508231621e-07 ENSG00000005810.17 0.0127868789659279 15 15 0 0
-6.62188064640723 3.69091383662725 8.10116508231621e-07 ENSG00000011454.16 0.0127868789659279 16 14 0 0
-6.62188832243298 3.69170301222541 8.10116508231621e-07 ENSG00000023287.12 0.0127868789659279 13 17 0 0
-6.62188064640723 3.69091383662725 8.10116508231621e-07 ENSG00000082258.12 0.0127868789659279 16 14 0 0
-6.62187552907935 3.69038785492437 8.10116508231621e-07 ENSG00000089050.15 0.0127868789659279 18 12 0 0
-6.62187552907935 3.69038785492437 8.10116508231621e-07 ENSG00000092140.15 0.0127868789659279 18 12 0 0
-6.62188832243298 3.69170301222541 8.10116508231621e-07 ENSG00000106546.13 0.0127868789659279 13 17 0 0
-6.62189088111728 3.69196612490131 8.10116508231621e-07 ENSG00000107281.9 0.0127868789659279 12 18 0 0
3.87751196220501 3.46891489571576 8.10116508231621e-07 ENSG00000109089.7 0.0127868789659279 0 2 10 11
-6.62187808774103 3.69065083223925 8.10116508231621e-07 ENSG00000110367.12 0.0127868789659279 17 13 0 0
-6.6218729704222 3.69012490468307 8.10116508231621e-07 ENSG00000113494.16 0.0127868789659279 19 11 0 0
-6.62187808774103 3.69065083223925 8.10116508231621e-07 ENSG00000118518.15 0.0127868789659279 17 13 0 0
-6.62188320507796 3.69117686808792 8.10116508231621e-07 ENSG00000118689.14 0.0127868789659279 15 15 0 0
-6.62187808774103 3.69065083223925 8.10116508231621e-07 ENSG00000119723.16 0.0127868789659279 17 13 0 0
-6.62188576375321 3.69143992662079 8.10116508231621e-07 ENSG00000121104.7 0.0127868789659279 14 16 0 0
-6.62188832243298 3.69170301222541 8.10116508231621e-07 ENSG00000122674.11 0.0127868789659279 13 17 0 0
-6.62188064640723 3.69091383662725 8.10116508231621e-07 ENSG00000125375.14 0.0127868789659279 16 14 0 0
-6.62187808774103 3.69065083223925 8.10116508231621e-07 ENSG00000136715.18 0.0127868789659279 17 13 0 0
-6.62187552907935 3.69038785492437 8.10116508231621e-07 ENSG00000137942.16 0.0127868789659279 18 12 0 0
-6.62187808774103 3.69065083223925 8.10116508231621e-07 ENSG00000139631.18 0.0127868789659279 17 13 0 0
-6.62189088111728 3.69196612490131 8.10116508231621e-07 ENSG00000146215.13 0.0127868789659279 12 18 0 0
-6.62188576375321 3.69143992662079 8.10116508231621e-07 ENSG00000148426.12 0.0127868789659279 14 16 0 0
-6.62187552907935 3.69038785492437 8.10116508231621e-07 ENSG00000149742.9 0.0127868789659279 18 12 0 0
-6.62187552907935 3.69038785492437 8.10116508231621e-07 ENSG00000152942.18 0.0127868789659279 18 12 0 0
-6.62188064640723 3.69091383662725 8.10116508231621e-07 ENSG00000157933.9 0.0127868789659279 16 14 0 0
-6.62188832243298 3.69170301222541 8.10116508231621e-07 ENSG00000162601.9 0.0127868789659279 13 17 0 0
-6.62188832243298 3.69170301222541 8.10116508231621e-07 ENSG00000166478.9 0.0127868789659279 13 17 0 0
-6.62189343980611 3.69222926464801 8.10116508231621e-07 ENSG00000166479.9 0.0127868789659279 11 19 0 0
-6.62187552907935 3.69038785492437 8.10116508231621e-07 ENSG00000168675.18 0.0127868789659279 18 12 0 0
-6.62188576375321 3.69143992662079 8.10116508231621e-07 ENSG00000172113.9 0.0127868789659279 14 16 0 0
-6.62189343980611 3.69222926464801 8.10116508231621e-07 ENSG00000172466.15 0.0127868789659279 11 19 0 0
-6.62188064640723 3.69091383662725 8.10116508231621e-07 ENSG00000180530.10 0.0127868789659279 16 14 0 0
-6.62188320507796 3.69117686808792 8.10116508231621e-07 ENSG00000180758.11 0.0127868789659279 15 15 0 0
-6.62188064640723 3.69091383662725 8.10116508231621e-07 ENSG00000181929.12 0.0127868789659279 16 14 0 0
-6.62188832243298 3.69170301222541 8.10116508231621e-07 ENSG00000188234.13 0.0127868789659279 13 17 0 0
-6.62188576375321 3.69143992662079 8.10116508231621e-07 ENSG00000204176.13 0.0127868789659279 14 16 0 0
-6.62188064640723 3.69091383662725 8.10116508231621e-07 ENSG00000206560.11 0.0127868789659279 16 14 0 0
-6.62188576375321 3.69143992662079 8.10116508231621e-07 ENSG00000231259.5 0.0127868789659279 14 16 0 0
-6.62188320507796 3.69117686808792 8.10116508231621e-07 ENSG00000238045.9 0.0127868789659279 15 15 0 0
-6.62188576375321 3.69143992662079 8.10116508231621e-07 ENSG00000238741.1 0.0127868789659279 14 16 0 0
-6.62188320507796 3.69117686808792 8.10116508231621e-07 ENSG00000253719.3 0.0127868789659279 15 15 0 0
-6.62188832243298 3.69170301222541 8.10116508231621e-07 ENSG00000263465.4 0.0127868789659279 13 17 0 0
-6.62189343980611 3.69222926464801 8.10116508231621e-07 ENSG00000268790.5 0.0127868789659279 11 19 0 0
-6.62188576375321 3.69143992662079 8.10116508231621e-07 ENSG00000269243.1 0.0127868789659279 14 16 0 0
-6.62187808774103 3.69065083223925 8.10116508231621e-07 ENSG00000279088.1 0.0127868789659279 17 13 0 0
-6.62188320507796 3.69117686808792 8.10116508231621e-07 ENSG00000283496.1 0.0127868789659279 15 15 0 0
1.90018776948271 4.94798421186498 8.48180030092727e-07 ENSG00000122958.14 0.0133876735949836 15 8 27 27
1.63234919991813 5.74938205242641 8.59783099469439e-07 ENSG00000092820.17 0.0135708164420256 19 28 48 43
-1.40079354212384 7.71141017756389 9.12737988902857e-07 ENSG00000105373.18 0.0144066564168427 213 303 42 82
-1.7239435427314 5.83089180715777 9.31543051413905e-07 ENSG00000174780.16 0.0147034755235171 79 59 10 16
-3.21011465322094 4.29281628240799 9.35323421353428e-07 ENSG00000215440.11 0.0147631448826425 23 24 3 0
-2.50085763156522 4.7483415203003 9.4061264740771e-07 ENSG00000137513.9 0.0148466300266833 36 29 5 2
-2.217834488665 5.09390638566541 9.59370199455567e-07 ENSG00000176454.13 0.0151426992282067 33 50 6 5
1.38666902858077 6.92609387458901 9.94362173464861e-07 ENSG00000141504.11 0.0156950125459694 64 57 112 83
-2.03287529678929 5.16070954836361 1.01740408868507e-06 ENSG00000124145.6 0.0160587061358052 44 42 5 8
-1.26010313810499 11.695689378558 1.01840610848033e-06 ENSG00000149273.14 0.0160745220162535 3836 4407 814 1371
-1.77108816228849 5.64892635761444 1.03604873050351e-06 ENSG00000157326.18 0.0163529931622674 66 55 10 12
-2.07057204387893 5.18677079045185 1.04150416812778e-06 ENSG00000175309.14 0.0164391017897289 37 51 4 9
-2.3567385781324 4.94769887828617 1.05110894329262e-06 ENSG00000100038.19 0.0165907035609306 28 47 5 4
2.5413554710929 4.04749792879761 1.07449209836964e-06 ENSG00000244115.1 0.0169597832806663 5 3 17 13
-2.7090485577776 4.49548155471305 1.07858656351399e-06 ENSG00000164307.12 0.0170244103185048 29 25 1 4
1.78951616800619 5.13970812677079 1.08956481419707e-06 ENSG00000180921.6 0.0171976910272866 14 14 27 34
-1.68197933962665 5.89820582861344 1.09207319656362e-06 ENSG00000196498.13 0.0172372833345601 67 77 11 17
2.62633523726978 3.94670226583273 1.09527918031948e-06 ENSG00000106537.7 0.0172878865821626 3 4 14 14
2.83864156485644 3.91367367965175 1.09527918031948e-06 ENSG00000181826.9 0.0172878865821626 4 2 14 14
1.6827615236153 5.55771085487841 1.10503651976104e-06 ENSG00000143845.14 0.0174418964279083 22 18 32 49
-2.89413470150367 5.20487414996931 1.14499577650385e-06 ENSG00000205542.10 0.0180726133363367 14 81 1 7
1.27027630048711 8.20783438940365 1.15440486814907e-06 ENSG00000143153.12 0.018221126438865 142 167 241 221
1.54102625119892 5.85540976638028 1.16046803879725e-06 ENSG00000130193.7 0.0183168275243758 27 26 41 56
-1.51556477516063 6.36017970482109 1.16390393609576e-06 ENSG00000163938.16 0.0183710597273354 104 94 22 21
-2.25697250950654 4.86805040572383 1.20063311838471e-06 ENSG00000176444.18 0.0189507931405842 35 35 4 5
-2.19341168839169 5.18752127532458 1.25520736345751e-06 ENSG00000187608.9 0.0198121930248134 36 53 7 5
-1.22578717528883 11.1419996299521 1.25996244538312e-06 ENSG00000136942.14 0.0198872472379271 2633 2938 593 913
1.41592116364991 6.53542858648223 1.29918161503739e-06 ENSG00000124299.13 0.0205062826117501 51 40 85 65
-3.06989757136818 4.51848821155093 1.33724023880191e-06 ENSG00000147526.19 0.0211069999292493 17 39 3 1
1.56874559739086 5.84647588821609 1.33785856944199e-06 ENSG00000148290.9 0.0211167596600724 24 28 53 43
-1.35897744784318 6.94987760694907 1.37432694368965e-06 ENSG00000100142.14 0.0216923764791974 160 137 35 37
6.63565137159204 3.26252648735958 1.45537864619341e-06 ENSG00000285542.1 0.0229716965515168 0 0 3 16
-1.39687797496773 6.72598462284315 1.46832714344584e-06 ENSG00000123240.16 0.0231760756321491 135 119 29 31
1.70689523786555 5.34985701955263 1.47035467817638e-06 ENSG00000119559.15 0.0232080782403361 16 18 29 41
-1.80194590173943 5.60972957685619 1.508198806889e-06 ENSG00000100030.14 0.0238054099679359 67 51 9 12
1.60150462853868 5.66757356161195 1.51450070011673e-06 ENSG00000068079.7 0.0239048790506424 21 24 36 50
-1.21091426440057 13.5010731911888 1.51808712849514e-06 ENSG00000158874.11 0.0239614872361673 16332 12352 3617 4090
-2.60437371544509 4.63901081161406 1.53779953408059e-06 ENSG00000114520.10 0.024272627845928 27 33 4 2
1.39764818140356 6.34311207463884 1.55785935026821e-06 ENSG00000097021.19 0.0245892519846335 38 42 61 71
-6.57348244733638 3.65407743372038 1.55934909223063e-06 ENSG00000008441.16 0.0246127660717683 13 16 0 0
-6.5734798885342 3.65381273083516 1.55934909223063e-06 ENSG00000037757.13 0.0246127660717683 14 15 0 0
-6.5734850061431 3.65434216443959 1.55934909223063e-06 ENSG00000040531.14 0.0246127660717683 12 17 0 0
-6.5734696533707 3.65275419763808 1.55934909223063e-06 ENSG00000049541.10 0.0246127660717683 18 11 0 0
-6.57347732973653 3.65354805578411 1.55934909223063e-06 ENSG00000066777.8 0.0246127660717683 15 14 0 0
-6.5734798885342 3.65381273083516 1.55934909223063e-06 ENSG00000073910.21 0.0246127660717683 14 15 0 0
-6.57347221215478 3.65301878918538 1.55934909223063e-06 ENSG00000085719.12 0.0246127660717683 17 12 0 0
-6.57348756495434 3.65460692299257 1.55934909223063e-06 ENSG00000101911.12 0.0246127660717683 11 18 0 0
-6.57347732973653 3.65354805578411 1.55934909223063e-06 ENSG00000104177.17 0.0246127660717683 15 14 0 0
-6.57348244733638 3.65407743372038 1.55934909223063e-06 ENSG00000114796.15 0.0246127660717683 13 16 0 0
-6.5734798885342 3.65381273083516 1.55934909223063e-06 ENSG00000116191.17 0.0246127660717683 14 15 0 0
-6.57348244733638 3.65407743372038 1.55934909223063e-06 ENSG00000119682.16 0.0246127660717683 13 16 0 0
-6.5734850061431 3.65434216443959 1.55934909223063e-06 ENSG00000123066.8 0.0246127660717683 12 17 0 0
-6.5734850061431 3.65434216443959 1.55934909223063e-06 ENSG00000125249.6 0.0246127660717683 12 17 0 0
-6.57347732973653 3.65354805578411 1.55934909223063e-06 ENSG00000126107.14 0.0246127660717683 15 14 0 0
-6.5734798885342 3.65381273083516 1.55934909223063e-06 ENSG00000127824.13 0.0246127660717683 14 15 0 0
-6.5734798885342 3.65381273083516 1.55934909223063e-06 ENSG00000134030.13 0.0246127660717683 14 15 0 0
-6.57347732973653 3.65354805578411 1.55934909223063e-06 ENSG00000134313.15 0.0246127660717683 15 14 0 0
-6.5734747709434 3.65328340856745 1.55934909223063e-06 ENSG00000135968.20 0.0246127660717683 16 13 0 0
-6.5734747709434 3.65328340856745 1.55934909223063e-06 ENSG00000137177.19 0.0246127660717683 16 13 0 0
-6.57347221215478 3.65301878918538 1.55934909223063e-06 ENSG00000137500.9 0.0246127660717683 17 12 0 0
-6.57347732973653 3.65354805578411 1.55934909223063e-06 ENSG00000138759.18 0.0246127660717683 15 14 0 0
-6.57347221215478 3.65301878918538 1.55934909223063e-06 ENSG00000139436.20 0.0246127660717683 17 12 0 0
-6.5734798885342 3.65381273083516 1.55934909223063e-06 ENSG00000153046.17 0.0246127660717683 14 15 0 0
-6.57348244733638 3.65407743372038 1.55934909223063e-06 ENSG00000153317.14 0.0246127660717683 13 16 0 0
-6.57346709459114 3.65248963392574 1.55934909223063e-06 ENSG00000161800.12 0.0246127660717683 19 10 0 0
-6.57348244733638 3.65407743372038 1.55934909223063e-06 ENSG00000163349.21 0.0246127660717683 13 16 0 0
-6.57347732973653 3.65354805578411 1.55934909223063e-06 ENSG00000167182.14 0.0246127660717683 15 14 0 0
-6.57347732973653 3.65354805578411 1.55934909223063e-06 ENSG00000169635.9 0.0246127660717683 15 14 0 0
-6.5734747709434 3.65328340856745 1.55934909223063e-06 ENSG00000173064.12 0.0246127660717683 16 13 0 0
-6.5734798885342 3.65381273083516 1.55934909223063e-06 ENSG00000173442.12 0.0246127660717683 14 15 0 0
-6.57348244733638 3.65407743372038 1.55934909223063e-06 ENSG00000174353.17 0.0246127660717683 13 16 0 0
-6.57347221215478 3.65301878918538 1.55934909223063e-06 ENSG00000185361.8 0.0246127660717683 17 12 0 0
-6.5734747709434 3.65328340856745 1.55934909223063e-06 ENSG00000188242.4 0.0246127660717683 16 13 0 0
-6.5734798885342 3.65381273083516 1.55934909223063e-06 ENSG00000204138.12 0.0246127660717683 14 15 0 0
-6.57347221215478 3.65301878918538 1.55934909223063e-06 ENSG00000204556.4 0.0246127660717683 17 12 0 0
-6.5734798885342 3.65381273083516 1.55934909223063e-06 ENSG00000205517.12 0.0246127660717683 14 15 0 0
-6.5734798885342 3.65381273083516 1.55934909223063e-06 ENSG00000205865.4 0.0246127660717683 14 15 0 0
-6.5734798885342 3.65381273083516 1.55934909223063e-06 ENSG00000214013.9 0.0246127660717683 14 15 0 0
-6.57348756495434 3.65460692299257 1.55934909223063e-06 ENSG00000226268.3 0.0246127660717683 11 18 0 0
-6.5734696533707 3.65275419763808 1.55934909223063e-06 ENSG00000230952.1 0.0246127660717683 18 11 0 0
-6.57347732973653 3.65354805578411 1.55934909223063e-06 ENSG00000273361.1 0.0246127660717683 15 14 0 0
-6.5734696533707 3.65275419763808 1.55934909223063e-06 ENSG00000280018.3 0.0246127660717683 18 11 0 0
2.30788327778879 4.67258525807446 1.56625344315165e-06 ENSG00000164266.10 0.0247217443467056 0 15 26 21
1.24924460639467 8.29993295216652 1.57902592700518e-06 ENSG00000174021.10 0.0249233452318498 166 167 262 227
-1.73558378719894 6.04980470692614 1.62029196794934e-06 ENSG00000130598.15 0.0255746884221124 98 65 3 28
-2.68396643087837 4.47607504314032 1.6247729870098e-06 ENSG00000130827.6 0.0256454168269627 22 31 1 4
-1.21707327483262 10.3236369120742 1.63955253882766e-06 ENSG00000172270.19 0.0258786972728558 1763 1391 341 513
1.46743742285348 5.95658058767291 1.64457686061555e-06 ENSG00000082438.15 0.0259580011679559 29 30 50 52
-2.46051690004858 4.7110562946717 1.74593763869648e-06 ENSG00000157483.8 0.0275578796891853 34 29 2 5
1.60449415013932 5.53868775925202 1.74632361267267e-06 ENSG00000176912.3 0.0275639719024254 19 22 40 38
-2.09755837044864 5.10415191766701 1.75214446438259e-06 ENSG00000128989.10 0.0276558482258147 47 36 3 9
-6.57372771581704 3.6548717093791 1.76311762024462e-06 ENSG00000170525.20 0.027829048517941 10 19 0 0
-6.57372771581704 3.6548717093791 1.76311762024462e-06 ENSG00000253861.1 0.027829048517941 10 19 0 0
-6.71913878270272 3.76558659613647 1.77201091680483e-06 ENSG00000283149.1 0.0279694203108474 7 25 0 0
1.55137415559633 5.81080334473821 1.81347090583358e-06 ENSG00000162889.10 0.0286238247776772 19 32 42 52
-1.77540217852232 5.52208829109031 1.81750151671571e-06 ENSG00000143429.10 0.0286874439398408 55 55 7 13
-1.29052405520723 7.70739767342589 1.82173321549108e-06 ENSG00000172037.13 0.0287542370733111 230 275 51 79
1.51685260498669 5.98991374368293 1.89217029745919e-06 ENSG00000099991.17 0.0298660159750958 26 33 58 47
6.56402413518147 3.21070461546403 1.91621252018236e-06 ENSG00000086159.12 0.0302454984185584 0 0 7 11
6.56406134820014 3.21368126791964 1.91621252018236e-06 ENSG00000188763.4 0.0302454984185584 0 0 10 8
6.56408615741158 3.21566863955538 1.91621252018236e-06 ENSG00000248672.5 0.0302454984185584 0 0 12 6
-2.87749352792975 4.36436976753353 1.92678271666424e-06 ENSG00000131002.11 0.0304123383998284 24 25 2 2
1.84593077824819 4.91240888979442 1.93019600577669e-06 ENSG00000122376.11 0.0304662137551793 12 11 27 25
1.26944820404315 7.22609313786476 1.94883328294256e-06 ENSG00000174684.6 0.0307603845379654 74 83 115 121
-1.62217686596628 5.85152120200358 1.9879394563571e-06 ENSG00000067365.14 0.0313776363791405 66 72 10 18
-1.93590683565509 5.35640371745835 2.0217142855095e-06 ENSG00000163714.17 0.0319107382824819 61 38 7 9
1.6210143108465 5.5150533307109 2.02729015967097e-06 ENSG00000136574.17 0.0319987478802466 20 20 39 38
-2.45727212834938 4.71231004558174 2.05436352233177e-06 ENSG00000132199.19 0.0324260738364846 36 27 4 3
-6.57289002198788 3.65222509804856 2.05444626355366e-06 ENSG00000257767.2 0.0324273798239309 20 9 0 0
-2.57797116377689 4.61983370563385 2.14798080652634e-06 ENSG00000139292.12 0.0339037290502118 32 27 5 1
-2.07690455059111 4.97661401885322 2.18004943831843e-06 ENSG00000100403.11 0.034409900334418 39 36 2 9
1.61340708046228 5.57623625191151 2.18828248782636e-06 ENSG00000117691.9 0.0345398507878512 22 20 45 35
-2.36606683257304 4.63803048872953 2.21318955961209e-06 ENSG00000130517.13 0.0349329840089173 33 26 2 5
-2.12558598471283 5.02251841994734 2.29452583728211e-06 ENSG00000115966.16 0.0362167958156608 43 35 6 5
-1.42892163548326 6.55134100596055 2.29733251962988e-06 ENSG00000114503.10 0.0362610964898381 127 98 24 28
1.66521256200057 5.43534559652835 2.29764734586308e-06 ENSG00000167136.6 0.0362660657071028 18 19 43 30
-1.61220484117733 6.73643374760077 2.29952987846206e-06 ENSG00000244187.7 0.0362957796016451 182 84 13 42
-2.45846525578516 4.71125741097845 2.31810851407607e-06 ENSG00000198408.13 0.0365890247861767 37 26 3 4
-1.35874876255038 6.78218888782107 2.34911474300859e-06 ENSG00000071054.16 0.0370784271036475 140 123 28 36
-6.6245245295481 3.69301884630818 2.3979567528916e-06 ENSG00000232581.1 0.0378493493876411 8 22 0 0
1.58087437797737 5.71427166058342 2.42138312043707e-06 ENSG00000148730.6 0.0382191111729787 26 21 31 58
-1.8915595788271 5.39227160245542 2.44565430726361e-06 ENSG00000052841.14 0.0386022075858489 42 59 4 13
1.6709885958009 5.28450350549667 2.46756255878493e-06 ENSG00000131943.17 0.0389480074278613 14 19 32 34
1.39650500046412 6.4894789643694 2.49286200099512e-06 ENSG00000091262.15 0.039347333823707 54 35 79 66
1.29102936636506 7.00348216794202 2.55676971585429e-06 ENSG00000167680.15 0.0403560531950441 58 75 85 120
1.24931994159081 7.55118369708173 2.56048903203151e-06 ENSG00000183978.7 0.0404147588815853 118 81 136 159
2.8669328506279 3.7276811821718 2.5765219293681e-06 ENSG00000254470.2 0.0406678221331462 2 3 14 10
-1.30480835007741 7.14796675157823 2.58808622219937e-06 ENSG00000141002.19 0.0408503529311949 159 180 36 50
-2.05618138726156 5.18808816307745 2.67031400386602e-06 ENSG00000109686.17 0.0421482362370213 51 37 9 4
-2.87665703634941 4.36321199661687 2.68536993996583e-06 ENSG00000157625.15 0.0423858791324206 29 20 2 2
1.88173967336131 4.87757558317267 2.72707024931128e-06 ENSG00000139405.15 0.0430440768151293 11 11 27 24
-2.21840671270628 4.83435194505239 2.74265382282936e-06 ENSG00000052723.11 0.0432900479395386 34 34 2 7
-1.92806970014142 5.2651244716872 2.7692218155583e-06 ENSG00000090539.15 0.0437093971367723 40 52 6 9
-2.40898379426941 4.67873288158697 2.77639723998307e-06 ENSG00000160145.15 0.0438226540358927 32 29 6 1
1.21953449167517 8.025744282309 2.83588321038265e-06 ENSG00000136240.9 0.0447615805926798 164 116 184 223
-2.36578229246263 4.63759653521577 2.85347134709574e-06 ENSG00000008513.15 0.0450391917425591 35 24 2 5
-6.61865969684443 3.68907337446252 2.90069521341892e-06 ENSG00000130755.12 0.0457845732486042 23 7 0 0
-6.61865969684443 3.68907337446252 2.90069521341892e-06 ENSG00000145692.14 0.0457845732486042 23 7 0 0
1.41838857460793 6.08346495422037 2.925668871509e-06 ENSG00000147383.10 0.046178757467898 32 34 46 65
1.77857460432906 4.97917525155434 2.95455544850425e-06 ENSG00000107872.12 0.0466347031991911 12 13 26 28
-6.52339597682726 3.61540446448322 2.99713895503072e-06 ENSG00000010295.19 0.0473068412662049 13 15 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000011295.15 0.0473068412662049 15 13 0 0
-6.52339341790264 3.61513812281047 2.99713895503072e-06 ENSG00000036549.12 0.0473068412662049 14 14 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000048544.5 0.0473068412662049 15 13 0 0
-6.52339341790264 3.61513812281047 2.99713895503072e-06 ENSG00000054277.13 0.0473068412662049 14 14 0 0
-6.52339341790264 3.61513812281047 2.99713895503072e-06 ENSG00000056586.15 0.0473068412662049 14 14 0 0
-6.52339597682726 3.61540446448322 2.99713895503072e-06 ENSG00000067445.20 0.0473068412662049 13 15 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000101752.11 0.0473068412662049 15 13 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000112855.15 0.0473068412662049 15 13 0 0
-6.52339341790264 3.61513812281047 2.99713895503072e-06 ENSG00000113240.12 0.0473068412662049 14 14 0 0
-6.523388300067 3.61460552532246 2.99713895503072e-06 ENSG00000113300.11 0.0473068412662049 16 12 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000113319.12 0.0473068412662049 15 13 0 0
-6.52339597682726 3.61540446448322 2.99713895503072e-06 ENSG00000122741.15 0.0473068412662049 13 15 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000135250.16 0.0473068412662049 15 13 0 0
-6.523388300067 3.61460552532246 2.99713895503072e-06 ENSG00000136044.11 0.0473068412662049 16 12 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000138942.15 0.0473068412662049 15 13 0 0
-6.523388300067 3.61460552532246 2.99713895503072e-06 ENSG00000140199.11 0.0473068412662049 16 12 0 0
-6.523388300067 3.61460552532246 2.99713895503072e-06 ENSG00000145388.14 0.0473068412662049 16 12 0 0
-6.52339341790264 3.61513812281047 2.99713895503072e-06 ENSG00000147133.15 0.0473068412662049 14 14 0 0
-6.52340109469006 3.61593723368658 2.99713895503072e-06 ENSG00000157800.17 0.0473068412662049 11 17 0 0
-6.523388300067 3.61460552532246 2.99713895503072e-06 ENSG00000163788.13 0.0473068412662049 16 12 0 0
-6.52338318224946 3.61407304231055 2.99713895503072e-06 ENSG00000164323.13 0.0473068412662049 18 10 0 0
-6.52339597682726 3.61540446448322 2.99713895503072e-06 ENSG00000167967.15 0.0473068412662049 13 15 0 0
-6.52339597682726 3.61540446448322 2.99713895503072e-06 ENSG00000167987.10 0.0473068412662049 13 15 0 0
-6.52339597682726 3.61540446448322 2.99713895503072e-06 ENSG00000168297.15 0.0473068412662049 13 15 0 0
-6.52338574115596 3.61433926950703 2.99713895503072e-06 ENSG00000169018.5 0.0473068412662049 17 11 0 0
-6.52339341790264 3.61513812281047 2.99713895503072e-06 ENSG00000170854.17 0.0473068412662049 14 14 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000172262.11 0.0473068412662049 15 13 0 0
-6.52339853575639 3.61567083477523 2.99713895503072e-06 ENSG00000173065.13 0.0473068412662049 12 16 0 0
-6.52338574115596 3.61433926950703 2.99713895503072e-06 ENSG00000173262.11 0.0473068412662049 17 11 0 0
-6.523388300067 3.61460552532246 2.99713895503072e-06 ENSG00000179304.16 0.0473068412662049 16 12 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000179913.10 0.0473068412662049 15 13 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000183495.13 0.0473068412662049 15 13 0 0
-6.52339597682726 3.61540446448322 2.99713895503072e-06 ENSG00000185513.16 0.0473068412662049 13 15 0 0
-6.52338574115596 3.61433926950703 2.99713895503072e-06 ENSG00000186088.15 0.0473068412662049 17 11 0 0
-6.52339341790264 3.61513812281047 2.99713895503072e-06 ENSG00000188647.12 0.0473068412662049 14 14 0 0
-6.52339597682726 3.61540446448322 2.99713895503072e-06 ENSG00000196422.10 0.0473068412662049 13 15 0 0
-6.52339597682726 3.61540446448322 2.99713895503072e-06 ENSG00000196968.10 0.0473068412662049 13 15 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000197302.10 0.0473068412662049 15 13 0 0
-6.52340365362825 3.61620366121734 2.99713895503072e-06 ENSG00000197782.14 0.0473068412662049 10 18 0 0
-6.523388300067 3.61460552532246 2.99713895503072e-06 ENSG00000204616.10 0.0473068412662049 16 12 0 0
-6.52339341790264 3.61513812281047 2.99713895503072e-06 ENSG00000206527.9 0.0473068412662049 14 14 0 0
-6.52340365362825 3.61620366121734 2.99713895503072e-06 ENSG00000213903.8 0.0473068412662049 10 18 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000215193.12 0.0473068412662049 15 13 0 0
-6.523388300067 3.61460552532246 2.99713895503072e-06 ENSG00000218510.8 0.0473068412662049 16 12 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000224470.7 0.0473068412662049 15 13 0 0
-6.52339085898256 3.61487180975691 2.99713895503072e-06 ENSG00000228327.3 0.0473068412662049 15 13 0 0
-6.52339341790264 3.61513812281047 2.99713895503072e-06 ENSG00000240731.1 0.0473068412662049 14 14 0 0
-6.52340109469006 3.61593723368658 2.99713895503072e-06 ENSG00000244257.5 0.0473068412662049 11 17 0 0
-6.52339597682726 3.61540446448322 2.99713895503072e-06 ENSG00000261189.1 0.0473068412662049 13 15 0 0
-6.52340109469006 3.61593723368658 2.99713895503072e-06 ENSG00000285283.1 0.0473068412662049 11 17 0 0
-1.2926247007324 7.10501287209164 3.01251138679857e-06 ENSG00000082781.11 0.0475494797292286 155 173 34 50
-2.29611607037694 4.74822844450086 3.11321090821994e-06 ENSG00000139344.7 0.0491389209753436 34 30 2 6
-1.82238058578969 5.43031925324932 3.15554017640089e-06 ENSG00000156171.14 0.0498070461443116 49 54 11 7
1.88746156349402 4.8799668258024 3.24568114562034e-06 ENSG00000167130.17 0.0512298312024715 12 10 30 21
-6.52318698424215 3.61380684373293 3.28421649261921e-06 ENSG00000147687.18 0.0518380731195017 19 9 0 0
-6.52318698424215 3.61380684373293 3.28421649261921e-06 ENSG00000267809.1 0.0518380731195017 19 9 0 0
