ACOX1,TRUE
ACP1,TRUE
ACP6,TRUE
ACSF2,TRUE
ACSF3,TRUE
ACSL1,TRUE
ACSL3,TRUE
ACSL4,TRUE
ACSL5,TRUE
ACSM3,TRUE
ACSS1,TRUE
ACSS2,FALSE
ACTA2,TRUE
ACTB,TRUE
ACTG1,TRUE
ACTL6A,TRUE
ACTN4,TRUE
ACTR10,TRUE
ACTR1A,TRUE
ACTR1B,TRUE
ACTR2,TRUE
ACTR3,TRUE
ACTR3B,TRUE
ACTR3C,TRUE
ACTR6,TRUE
ACTR8,TRUE
ACVR2A,TRUE
ACY1,TRUE
ACY3,TRUE
ACYP1,TRUE
ACYP2,TRUE
AD000090.1,FALSE
AD000671.1,TRUE
ADA,TRUE
ADA2,TRUE
ADAL,TRUE
ADAM10,TRUE
ADAM17,TRUE
ADAM19,TRUE
ADAM22,TRUE
ADAM23,TRUE
ADAM9,TRUE
ADAMTS12,TRUE
ADAMTS6,FALSE
ADAMTS7P4,FALSE
ADAP2,FALSE
ADAR,TRUE
ADARB1,TRUE
ADAT1,TRUE
ADAT2,TRUE
ADCK1,TRUE
ADCY3,TRUE
ADCY7,TRUE
ADD1,TRUE
ADD3,TRUE
ADGRE1,TRUE
ADGRE2,FALSE
ADGRE5,TRUE
ADGRG5,TRUE
ADH5,TRUE
ADHFE1,FALSE
ADI1,TRUE
ADIPOR1,TRUE
ADIPOR2,TRUE
ADK,TRUE
ADNP,TRUE
ADNP2,TRUE
ADO,TRUE
ADPGK,TRUE
ADPRH,TRUE
ADPRHL2,TRUE
ADPRM,TRUE
ADRM1,TRUE
ADSL,TRUE
ADSS,TRUE
ADTRP,TRUE
AEBP2,FALSE
AEN,TRUE
AES,TRUE
AF117829.1,TRUE
AF127577.1,FALSE
AF127936.1,TRUE
AF131215.6,FALSE
AF196972.1,FALSE
AFDN,TRUE
AFF1,TRUE
AFF3,TRUE
AFG1L,TRUE
AFG3L1P,TRUE
AFG3L2,TRUE
AFMID,TRUE
AFTPH,TRUE
AGA,TRUE
AGAP4,TRUE
AGAP6,TRUE
AGBL2,TRUE
AGBL3,TRUE
AGBL5,TRUE
AGER,TRUE
AGFG1,TRUE
AGGF1,TRUE
AGK,TRUE
AGL,TRUE
AGO1,FALSE
AGO2,TRUE
AGO3,TRUE
AGPAT1,TRUE
AGPAT3,TRUE
AGPAT5,TRUE
AGPS,TRUE
AGTPBP1,TRUE
AGTRAP,TRUE
AHCTF1,TRUE
AHCY,TRUE
AHCYL1,TRUE
AHCYL2,TRUE
AHI1,TRUE
AHR,FALSE
AHSA1,TRUE
AHSA2P,TRUE
AICDA,TRUE
AIDA,TRUE
AIF1,TRUE
AIFM1,TRUE
AIFM2,TRUE
AIG1,TRUE
AIM2,TRUE
AIMP1,TRUE
AIMP2,TRUE
AIP,TRUE
AK2,TRUE
AK3,TRUE
AK4,TRUE
AK6,TRUE
AK9,TRUE
AKAP1,TRUE
AKAP10,TRUE
AKAP11,TRUE
AKAP13,TRUE
AKAP17A,TRUE
AKAP2,TRUE
AKAP8,TRUE
AKAP9,TRUE
AKIP1,TRUE
AKIRIN1,TRUE
AKIRIN2,TRUE
AKNA,TRUE
AKR1A1,TRUE
AKR1B1,TRUE
AKR7A2,TRUE
AKTIP,TRUE
AL008729.2,TRUE
AL021155.2,FALSE
AL021707.2,FALSE
AL021707.5,FALSE
AL021807.1,FALSE
AL022316.1,TRUE
AL022318.4,FALSE
AL023653.1,FALSE
AL024498.1,FALSE
AL031673.1,FALSE
AL031710.1,FALSE
AL031772.1,FALSE
AL031846.1,TRUE
AL031985.3,FALSE
AL034430.1,FALSE
AL035071.1,TRUE
AL035078.1,FALSE
AL035413.1,TRUE
AL035446.1,TRUE
AL035446.2,TRUE
AL035461.2,FALSE
AL035563.1,FALSE
AL035587.1,FALSE
