logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 HepG2_Rep1_HepG2_batch1 HepG2_Rep2_HepG2_batch1
-1.96545113822179 5.32660391878465 9.72611749528289e-08 ENSG00000118960.12 0.00153760191482927 57 52 6 26
1.59053048826293 7.14052058759572 9.77492493985699e-08 ENSG00000105185.11 0.00154531788374199 71 52 158 245
-2.0671778713441 4.92006900707476 9.8466512087207e-08 ENSG00000007168.12 0.00155665708958666 39 43 5 17
2.34963258038528 4.64624070190399 1.00877401647294e-07 ENSG00000136770.10 0.00159477084264207 7 6 23 53
1.80456124851586 5.76750326653959 1.00949091966056e-07 ENSG00000176912.3 0.00159590419489138 19 22 61 97
-2.48207960316505 4.22440270744351 1.01179748852352e-07 ENSG00000117868.15 0.00159955064960683 26 25 3 7
-1.66239751398835 6.2230867274925 1.03357506385394e-07 ENSG00000174231.16 0.0016339788184467 109 88 22 48
1.70328959529275 6.02235115462734 1.05118699657231e-07 ENSG00000128228.4 0.00166182152288116 25 27 62 130
-6.68236234547992 3.11221567953382 1.05456642448675e-07 ENSG00000162227.7 0.0016671640604711 9 15 0 0
-2.58982572398717 4.01517482534779 1.07580304430361e-07 ENSG00000112941.13 0.00170073703273957 20 24 1 7
1.74416679774323 6.65544043649877 1.0867012857247e-07 ENSG00000112312.9 0.00171796606260218 47 33 86 226
1.61420874443969 8.24474629069904 1.09490608859355e-07 ENSG00000169230.9 0.00173093703545754 154 110 365 493
-1.79340329121439 5.97505015463106 1.10782790390952e-07 ENSG00000152894.14 0.00175136513329055 73 95 19 35
1.46416749813785 8.44313781255308 1.1191661708802e-07 ENSG00000189403.14 0.0017692897995445 189 138 349 657
-1.83450591489811 5.97166488589446 1.12298520335284e-07 ENSG00000069702.10 0.00177532730798051 72 97 15 39
2.65874592899842 4.10052232880812 1.12983914063974e-07 ENSG00000138182.14 0.00178616269743737 5 2 16 35
-2.51114574162217 4.24628370656179 1.13323396645262e-07 ENSG00000139679.15 0.00179152957756495 24 28 3 7
1.69432930708908 6.19019438975921 1.13631251590702e-07 ENSG00000116096.5 0.00179639645639741 33 26 67 151
1.52472447308406 7.21893240071693 1.14148456985785e-07 ENSG00000166557.12 0.00180457295648828 61 73 159 266
2.2834879693391 4.69177002223195 1.14580595004324e-07 ENSG00000174173.6 0.00181140462642336 7 7 24 54
2.33640502188616 4.53333721121172 1.14634310806617e-07 ENSG00000105939.12 0.00181225381954181 6 6 23 46
1.73892974124301 6.09597466269434 1.14740788994607e-07 ENSG00000185608.8 0.00181393713321574 28 26 80 116
-2.50495433808392 4.24956375924219 1.17188610429673e-07 ENSG00000162923.15 0.0018526347422827 29 23 4 6
-2.94435235400662 3.7247783348335 1.17480189112723e-07 ENSG00000144645.13 0.00185724430968304 20 16 1 4
-1.89804135156395 5.22626297177591 1.17762440580684e-07 ENSG00000154305.16 0.00186170642314004 53 47 9 21
-6.62096271931157 3.06524174081058 1.20014804012642e-07 ENSG00000008300.16 0.00189731403663586 10 13 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000018189.12 0.00189731403663586 11 12 0 0
-6.62095760019722 3.06461985423645 1.20014804012642e-07 ENSG00000049239.12 0.00189731403663586 12 11 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000068971.13 0.00189731403663586 11 12 0 0
-6.62096271931157 3.06524174081058 1.20014804012642e-07 ENSG00000070366.13 0.00189731403663586 10 13 0 0
-6.62095760019722 3.06461985423645 1.20014804012642e-07 ENSG00000107185.9 0.00189731403663586 12 11 0 0
-6.62096271931157 3.06524174081058 1.20014804012642e-07 ENSG00000107863.17 0.00189731403663586 10 13 0 0
-6.62095760019722 3.06461985423645 1.20014804012642e-07 ENSG00000107897.18 0.00189731403663586 12 11 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000133121.20 0.00189731403663586 11 12 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000135503.12 0.00189731403663586 11 12 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000146063.19 0.00189731403663586 11 12 0 0
-6.62095760019722 3.06461985423645 1.20014804012642e-07 ENSG00000147439.12 0.00189731403663586 12 11 0 0
-6.62096271931157 3.06524174081058 1.20014804012642e-07 ENSG00000150401.14 0.00189731403663586 10 13 0 0
-6.62095760019722 3.06461985423645 1.20014804012642e-07 ENSG00000156273.15 0.00189731403663586 12 11 0 0
-6.62096271931157 3.06524174081058 1.20014804012642e-07 ENSG00000161682.14 0.00189731403663586 10 13 0 0
-6.62095760019722 3.06461985423645 1.20014804012642e-07 ENSG00000164690.7 0.00189731403663586 12 11 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000165288.10 0.00189731403663586 11 12 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000166224.16 0.00189731403663586 11 12 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000173706.13 0.00189731403663586 11 12 0 0
-6.62096271931157 3.06524174081058 1.20014804012642e-07 ENSG00000174233.11 0.00189731403663586 10 13 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000174579.3 0.00189731403663586 11 12 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000176022.5 0.00189731403663586 11 12 0 0
-6.62096271931157 3.06524174081058 1.20014804012642e-07 ENSG00000187838.16 0.00189731403663586 10 13 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000223768.2 0.00189731403663586 11 12 0 0
-6.62096271931157 3.06524174081058 1.20014804012642e-07 ENSG00000229413.2 0.00189731403663586 10 13 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000257553.1 0.00189731403663586 11 12 0 0
-6.62096015975213 3.06493077540847 1.20014804012642e-07 ENSG00000276077.4 0.00189731403663586 11 12 0 0
-1.6530619777201 7.74585022726326 1.21178628472045e-07 ENSG00000186910.3 0.00191571293751455 289 283 89 102
1.58554100519382 7.00457844081564 1.22617848002709e-07 ENSG00000100997.18 0.00193846555907483 63 49 145 220
-6.62098802267019 3.06555275044708 1.22701709858521e-07 ENSG00000040933.15 0.00193979133115336 9 14 0 0
-6.62098802267019 3.06555275044708 1.22701709858521e-07 ENSG00000105738.10 0.00193979133115336 9 14 0 0
-6.62098802267019 3.06555275044708 1.22701709858521e-07 ENSG00000145685.13 0.00193979133115336 9 14 0 0
-6.62098802267019 3.06555275044708 1.22701709858521e-07 ENSG00000255031.5 0.00193979133115336 9 14 0 0
1.97989770109957 5.56499307490837 1.24684602615747e-07 ENSG00000066583.11 0.00197113888275235 20 12 41 105
-1.98437339566842 6.31788419229273 1.24899005961996e-07 ENSG00000129250.11 0.0019745283852532 104 116 31 27
1.67321885718271 6.39354840598179 1.28467620517384e-07 ENSG00000198492.15 0.00203094461275932 29 40 90 154
1.45740757745524 7.88657564304089 1.29333891747321e-07 ENSG00000156261.12 0.0020446394946334 122 100 219 475
-4.03647779439956 3.54889327894705 1.29418108934964e-07 ENSG00000267396.1 0.00204597088415285 15 18 2 0
-6.68162994809192 3.11035983679695 1.33438374583522e-07 ENSG00000163781.13 0.00210952726379089 15 9 0 0
-3.35316236405307 3.79852050922933 1.38002086916739e-07 ENSG00000109819.8 0.00218167499206673 16 23 3 1
-1.65717764733323 6.55106632716446 1.42947422150651e-07 ENSG00000183648.9 0.00225985579677965 118 129 36 49
-3.1235008516947 3.60257742434936 1.44722035407908e-07 ENSG00000179912.20 0.00228791065776362 19 14 1 3
-2.66087724208491 4.06412206983278 1.48652042513217e-07 ENSG00000077238.13 0.00235004014009145 19 27 1 7
-3.16461016960009 3.9014922310234 1.48915376389747e-07 ENSG00000105953.14 0.00235420318534551 17 25 2 3
-1.86230940151636 5.20858010252509 1.49346412770787e-07 ENSG00000169180.11 0.00236101743949337 49 49 10 20
-3.21063711121965 3.66825883717923 1.50906819831779e-07 ENSG00000266304.1 0.00238568591472059 14 21 1 3
1.54794609727891 7.32592940312681 1.52331864310906e-07 ENSG00000116030.16 0.00240821444289112 84 59 148 329
-2.27249249579208 4.40118313120043 1.53279528884545e-07 ENSG00000104973.17 0.00242319607213577 31 26 4 9
-1.59639067201812 6.91948558059345 1.53597012138942e-07 ENSG00000269893.6 0.00242821516490453 142 175 45 70
1.76841225569561 5.74227909999358 1.54621068791078e-07 ENSG00000118894.14 0.00244440447651816 18 23 56 100
2.72652445030891 4.61907487038402 1.56768017642121e-07 ENSG00000187522.15 0.00247834559090428 5 5 18 61
-1.7339118102189 5.85861191781747 1.56803081034387e-07 ENSG00000151923.17 0.00247889990807262 80 74 13 40
-1.93686942062541 5.44781800605452 1.5693878758394e-07 ENSG00000198952.8 0.00248104529291451 51 67 9 26
-3.49831106459661 3.86851575376117 1.57436066799965e-07 ENSG00000162734.12 0.00248890678004065 14 28 0 4
1.82059388862926 6.60640568591101 1.59197044315262e-07 ENSG00000134049.5 0.00251674607357998 45 29 79 229
-1.87164449482848 5.42883639243539 1.59937633994652e-07 ENSG00000099917.17 0.00252845405582146 52 63 12 23
2.62990781408943 4.24489083146394 1.61336741152259e-07 ENSG00000211584.13 0.00255057254087606 3 5 18 39
-1.97983612170407 5.05527088064505 1.63823560706313e-07 ENSG00000244462.7 0.0025898866712061 41 48 9 16
1.73152530479702 5.98609998554328 1.66279932441676e-07 ENSG00000070010.18 0.00262871945197046 23 27 72 110
-1.63245254763939 8.79177629111864 1.67046227346912e-07 ENSG00000127022.14 0.00264083380812734 609 576 106 353
-2.65826541440636 4.06173516474188 1.6812551898103e-07 ENSG00000162402.13 0.00265789632957111 28 18 1 7
-2.07806134083343 4.81726375610489 1.7010999687506e-07 ENSG00000204231.10 0.00268926894059783 42 34 6 14
1.56573479300302 8.29765615912301 1.70235781061659e-07 ENSG00000136240.9 0.00269125746280376 164 116 271 694
1.98731843922733 5.33845845419845 1.719917946462e-07 ENSG00000260537.2 0.00271901828156177 17 10 36 87
-2.11336845929273 5.94752774516719 1.73174136333077e-07 ENSG00000145050.16 0.00273770992128962 72 101 7 41
2.03387428097362 4.97012066027468 1.76347376151484e-07 ENSG00000213886.3 0.00278787566957881 11 9 30 63
-1.63516389056843 6.12980332633342 1.78002849693426e-07 ENSG00000142208.16 0.00281404705080337 85 98 22 44
-1.97503148014181 4.99058122030749 1.79227366063945e-07 ENSG00000157349.16 0.00283340543010491 45 40 8 16
-2.66483143769999 3.92524753971052 1.81893381871928e-07 ENSG00000120733.13 0.00287555247401332 22 19 3 4
-1.38338362691758 11.188481323129 1.85674740317719e-07 ENSG00000108107.14 0.00293533196968282 2981 2998 994 1475
-3.63818665087073 4.03814793654049 1.90649904749648e-07 ENSG00000099331.13 0.00301398434418719 17 31 3 1
-2.27983113929752 4.39779184207893 1.92442706655276e-07 ENSG00000072062.13 0.00304232674951326 27 30 3 10
1.49454739219735 6.87748361727472 1.93367772304288e-07 ENSG00000068001.13 0.00305695111235848 53 54 122 212
-1.57878254616478 12.0208515239694 1.93387821367942e-07 ENSG00000177954.12 0.00305726806800579 4707 6303 1704 2185
1.7628873954272 6.5294330286172 1.94754645128941e-07 ENSG00000108528.13 0.00307887618484342 39 34 118 144
3.05127032122887 3.73192695766441 1.96127700797169e-07 ENSG00000024526.16 0.00310058282190245 2 2 12 27
-2.28954600800367 4.69512550030608 1.98019811768478e-07 ENSG00000103064.14 0.00313049520424787 30 41 6 10
-2.02787031380592 6.21084029762827 1.98803101559145e-07 ENSG00000182378.13 0.00314287823254852 84 121 27 26
1.71837419562882 6.7902891262998 1.99861688156748e-07 ENSG00000118418.14 0.00315961342807002 56 34 132 186
-7.00732130007024 3.36531517122929 2.02165830917229e-07 ENSG00000232581.1 0.00319603962097047 8 22 0 0
-2.48357564723983 4.22517408059707 2.0263959793667e-07 ENSG00000278540.4 0.00320352940378082 23 28 3 7
-3.37421365917726 3.46360456132911 2.04275574282778e-07 ENSG00000155561.14 0.00322939255383644 18 12 0 3
2.51007778010827 4.30459949616042 2.04806198234137e-07 ENSG00000138175.8 0.00323778118788347 5 4 23 35
1.89714396723966 5.45640736930239 2.06743700828975e-07 ENSG00000135698.9 0.00326841116640527 19 12 40 92
1.56456441500394 6.65111318854541 2.06759229530745e-07 ENSG00000112759.17 0.00326865665965155 45 43 112 172
1.57654914818735 8.74390486019438 2.0939763866559e-07 ENSG00000204525.16 0.00331036726966431 154 225 493 729
1.56577399088366 7.47822303959525 2.0977854950142e-07 ENSG00000160075.11 0.00331638908906795 81 77 215 282
-2.33233367808046 4.31386355781756 2.10163323350675e-07 ENSG00000138018.17 0.00332247197885082 25 29 1 11
-2.1772976734001 4.61787884616263 2.11870836381647e-07 ENSG00000136861.17 0.00334946605235745 34 32 7 9
-2.09053478312084 4.76142151640233 2.13195073591277e-07 ENSG00000115548.16 0.0033704009184045 41 32 6 13
2.03307427258645 5.09405967551264 2.16921994163919e-07 ENSG00000139405.15 0.00342931980573739 11 11 41 58
-1.5639824483826 6.4140958814123 2.1820757367711e-07 ENSG00000031823.14 0.00344964353226143 106 115 30 53
-2.02016123527095 5.37880745488986 2.18745544545111e-07 ENSG00000130147.15 0.00345814831371366 62 51 15 15
1.77600749139605 5.77703363870141 2.21265836909609e-07 ENSG00000105447.12 0.00349799161570401 21 21 64 93
1.49188319302529 6.94205985186238 2.31703157777423e-07 ENSG00000103152.11 0.00366299522130327 52 60 119 236
1.88764182210752 5.26274678117596 2.3326838091824e-07 ENSG00000124659.6 0.00368773983393646 14 13 35 79
3.35792726668592 3.63793920960577 2.36501224133889e-07 ENSG00000256028.2 0.00373884785233265 1 2 10 27
-6.62095504064685 3.06430897729019 2.39894976971663e-07 ENSG00000077458.12 0.00379249969094502 13 10 0 0
-6.55749974649294 3.01737349776405 2.39894976971663e-07 ENSG00000089916.17 0.00379249969094502 9 13 0 0
-6.55749974649294 3.01737349776405 2.39894976971663e-07 ENSG00000110013.12 0.00379249969094502 9 13 0 0
-6.620952481101 3.06399814456536 2.39894976971663e-07 ENSG00000115297.10 0.00379249969094502 14 9 0 0
-6.55749718680648 3.01706088269106 2.39894976971663e-07 ENSG00000125386.15 0.00379249969094502 10 12 0 0
-6.55749718680648 3.01706088269106 2.39894976971663e-07 ENSG00000125814.17 0.00379249969094502 10 12 0 0
-6.62095504064685 3.06430897729019 2.39894976971663e-07 ENSG00000139746.15 0.00379249969094502 13 10 0 0
-6.55749974649294 3.01737349776405 2.39894976971663e-07 ENSG00000144597.13 0.00379249969094502 9 13 0 0
-6.55749974649294 3.01737349776405 2.39894976971663e-07 ENSG00000178951.8 0.00379249969094502 9 13 0 0
-6.620952481101 3.06399814456536 2.39894976971663e-07 ENSG00000180776.15 0.00379249969094502 14 9 0 0
-6.55749974649294 3.01737349776405 2.39894976971663e-07 ENSG00000196747.4 0.00379249969094502 9 13 0 0
-6.55749718680648 3.01706088269106 2.39894976971663e-07 ENSG00000204650.14 0.00379249969094502 10 12 0 0
-6.62095504064685 3.06430897729019 2.39894976971663e-07 ENSG00000228544.1 0.00379249969094502 13 10 0 0
-6.55749718680648 3.01706088269106 2.39894976971663e-07 ENSG00000236735.3 0.00379249969094502 10 12 0 0
-6.55749974649294 3.01737349776405 2.39894976971663e-07 ENSG00000250182.3 0.00379249969094502 9 13 0 0
1.35976677630688 8.72413223135007 2.43035729304837e-07 ENSG00000100911.15 0.00384215184458017 198 220 427 764
-2.12198872072782 4.79467104092067 2.45056579331889e-07 ENSG00000127603.25 0.00387409946265783 42 33 7 12
-2.66673362811395 3.92006502750105 2.4631732824579e-07 ENSG00000136881.11 0.0038940306422377 23 18 2 5
-6.8545445523101 3.24429839820539 2.47316300844695e-07 ENSG00000261829.1 0.00390982340005378 8 19 0 0
6.52325970582022 3.08640550771633 2.47360433197984e-07 ENSG00000267120.3 0.00391052108842694 0 0 11 13
-3.32396489660901 3.42833450975687 2.4862741744759e-07 ENSG00000073910.21 0.00393055084242896 14 15 0 3
-2.6390404237836 3.89008748099711 2.54311232596304e-07 ENSG00000172932.14 0.00402040627611497 17 23 1 6
3.64536407828871 3.43854063746447 2.63824944431681e-07 ENSG00000273398.6 0.00417080854652045 2 0 13 18
-2.18089137306007 4.9273589630499 2.67673848273606e-07 ENSG00000049089.14 0.00423165586735743 35 48 9 11
1.60103879483387 6.12175537245 2.69937923294659e-07 ENSG00000132661.3 0.00426744862936527 29 30 67 135
-1.33568767348486 11.2660478231747 2.73625100945545e-07 ENSG00000147257.13 0.00432573922084812 3161 3092 1049 1641
-2.28684564404828 4.42935215054984 2.77557413026314e-07 ENSG00000214135.8 0.00438790514253299 29 29 6 7
-1.90581715108627 5.09796361621363 2.77887213338876e-07 ENSG00000104884.15 0.00439311895567429 46 45 9 18
-2.54980480756536 3.99424008272489 2.78186484697774e-07 ENSG00000147475.15 0.00439785013658711 23 20 2 6
1.76608493076444 5.524195793421 2.80696721654144e-07 ENSG00000107789.15 0.00443753447263035 15 20 48 85
1.64185535427391 6.17110926328789 2.81309480753543e-07 ENSG00000107672.14 0.00444722158123277 36 24 75 133
-7.38920904729343 3.67874295676977 2.82843310535789e-07 ENSG00000272196.2 0.00447146989626028 7 32 0 0
-2.35056806454896 4.48873722465886 2.83028834843762e-07 ENSG00000127418.14 0.00447440285004503 30 31 7 6
-1.49189062491677 7.25496642370574 2.85799454270706e-07 ENSG00000103512.14 0.00451820357256559 179 215 59 95
1.88790800774727 5.15894044005482 2.87191545078153e-07 ENSG00000160049.11 0.00454021113614052 12 13 39 64
-2.00543102115871 4.8342944869092 2.90421659401765e-07 ENSG00000102158.19 0.0045912760134825 36 40 7 14
-1.98555008193297 4.81957043563387 2.90847949754367e-07 ENSG00000197989.14 0.00459801523766679 38 37 7 14
-1.91965393885378 5.63684823778808 2.9288604652162e-07 ENSG00000079805.16 0.0046302355094603 64 70 19 19
-6.74303762640361 3.15776292077707 2.93534441948561e-07 ENSG00000229344.1 0.00464048599276481 8 17 0 0
1.7426870261172 5.81715419440282 2.94036185872772e-07 ENSG00000077152.10 0.00464841806246265 27 17 57 108
-2.35166383391296 5.03661766152586 2.96428268831769e-07 ENSG00000085563.14 0.00468623450196144 32 60 7 13
1.47842715210267 7.96172342507276 3.04512930128579e-07 ENSG00000130706.12 0.00481404491240271 99 132 269 437
1.51332350270768 7.0668138103468 3.07092735894724e-07 ENSG00000103381.11 0.00485482906175969 64 57 116 283
-2.26770997671946 4.40605812621473 3.07904334808169e-07 ENSG00000113119.12 0.00486765962898234 29 28 5 8
-2.91042727735659 3.92956179587228 3.08449420755455e-07 ENSG00000104365.14 0.00487627689272298 18 24 3 3
2.09079582909383 5.08493945854479 3.09245386761517e-07 ENSG00000115540.14 0.00488886031931282 9 12 28 76
-1.780816070503 5.73153852093001 3.10664470286129e-07 ENSG00000125733.17 0.00491129461075342 61 80 15 31
1.54048927285707 7.15685868666625 3.11961352321252e-07 ENSG00000078668.13 0.00493179701884667 65 62 119 312
1.87103905296793 5.14614232131575 3.16118763983532e-07 ENSG00000147454.13 0.00499752153981565 13 12 38 64
1.89162525335214 7.80157237450621 3.1679356248956e-07 ENSG00000130741.10 0.00500818942939746 109 57 176 561
1.91292533582205 5.12176027245478 3.17403332932987e-07 ENSG00000213347.10 0.0050178292903376 14 10 37 64
-6.68394416005229 3.11252513764672 3.24123790224389e-07 ENSG00000100379.17 0.00512407299965736 8 16 0 0
-6.68394416005229 3.11252513764672 3.24123790224389e-07 ENSG00000256984.2 0.00512407299965736 8 16 0 0
-2.27722260565019 4.62419932567033 3.26278820870825e-07 ENSG00000196700.8 0.00515814187914687 36 31 8 7
2.79054923402711 4.01796492907227 3.2734534386728e-07 ENSG00000151657.11 0.00517500254119784 4 2 21 26
-2.71418413185185 4.80975602793049 3.28951219876553e-07 ENSG00000112337.10 0.00520038983502843 25 56 3 11
1.58300711669833 6.24060515545915 3.34251373376416e-07 ENSG00000091164.12 0.00528417996170776 37 28 77 140
-2.3124225833805 4.69840417426077 3.37364310366552e-07 ENSG00000254166.2 0.00533339238258481 35 37 0 17
1.50236040199173 7.34934856141408 3.43081677105323e-07 ENSG00000184983.10 0.00542377823335805 76 73 189 264
1.9550369568638 4.97656241366538 3.48719729028566e-07 ENSG00000121766.15 0.0055129101962126 11 10 34 57
1.53550399317697 6.73632728948085 3.48852857994388e-07 ENSG00000103507.13 0.00551501483203327 51 44 120 179
-6.99350927868704 3.36081736793976 3.51471756531322e-07 ENSG00000130755.12 0.00555641699900368 23 7 0 0
-1.76899814120325 6.2357810527219 3.52763098155152e-07 ENSG00000178252.17 0.0055768318187348 95 106 30 33
-2.2618104595811 4.17797688757 3.54829581861711e-07 ENSG00000112658.7 0.00560950085965179 25 23 3 8
1.77103233681699 5.67279173171535 3.55626131804106e-07 ENSG00000148229.12 0.00562209351769111 25 14 50 100
1.98573409271503 4.86674837236757 3.55671929571167e-07 ENSG00000258388.7 0.00562281753459057 10 9 29 56
-6.6223729974539 3.06586380432229 3.56478429578614e-07 ENSG00000113645.14 0.00563556749320831 8 15 0 0
-3.55116075436716 3.61678605118821 3.59060149014375e-07 ENSG00000153485.5 0.00567638189576826 18 16 3 0
-1.8154297771745 5.40485009011569 3.61112750018523e-07 ENSG00000196961.12 0.00570883146504283 61 51 14 21
-6.68029841401477 3.11005068062955 3.62123553299362e-07 ENSG00000051825.14 0.00572481125410961 16 8 0 0
-6.68029841401477 3.11005068062955 3.62123553299362e-07 ENSG00000111602.11 0.00572481125410961 16 8 0 0
1.45886870749948 10.6756945024083 3.7119752724635e-07 ENSG00000111669.14 0.00586826170823755 853 696 1945 2542
-2.34044130860859 4.31436497966469 3.74830213696429e-07 ENSG00000149930.17 0.00592569084832685 23 31 1 11
-2.24338331752085 4.5869067898798 3.7963274587594e-07 ENSG00000183747.11 0.00600161407955274 35 30 7 8
-1.60679446134221 6.06588451082282 3.84181034353171e-07 ENSG00000114650.19 0.00607351797208929 93 81 24 39
2.35014706429155 5.59418425569597 3.87731936533185e-07 ENSG00000170312.15 0.00612965418465312 17 9 32 130
2.39850818609038 4.46951919261729 3.93447131146552e-07 ENSG00000175279.21 0.00622000569629584 7 4 19 48
-6.55816225054169 3.01768615819285 4.03582543511344e-07 ENSG00000120738.7 0.00638023643037084 8 14 0 0
-6.55816225054169 3.01768615819285 4.03582543511344e-07 ENSG00000198690.9 0.00638023643037084 8 14 0 0
-6.55816225054169 3.01768615819285 4.03582543511344e-07 ENSG00000214765.8 0.00638023643037084 8 14 0 0
-6.55816225054169 3.01768615819285 4.03582543511344e-07 ENSG00000261840.2 0.00638023643037084 8 14 0 0
-6.55816225054169 3.01768615819285 4.03582543511344e-07 ENSG00000269427.1 0.00638023643037084 8 14 0 0
-3.58605690636843 3.64540793186876 4.03790722146811e-07 ENSG00000160685.13 0.00638352752641893 13 22 2 1
-1.76236978483855 5.55595806938721 4.11850563813699e-07 ENSG00000158669.11 0.00651094556333077 55 69 13 28
1.58658230102177 6.2841247718161 4.14064477938352e-07 ENSG00000144120.12 0.00654594533172741 39 28 83 139
-2.73551504449489 5.9731301687846 4.15487162248052e-07 ENSG00000197081.13 0.00656843654797946 89 99 21 6
1.83582926753494 5.36457286126604 4.16604323971218e-07 ENSG00000102804.14 0.00658609775766099 13 17 47 71
-2.66395760890087 4.26191239534841 4.17957893690505e-07 ENSG00000127526.14 0.0066074963413532 28 25 6 3
-1.60020815348866 6.30091557140451 4.18516412437389e-07 ENSG00000071894.16 0.00661632596422268 99 106 30 44
3.24357621167633 3.56725011568393 4.21882356358922e-07 ENSG00000108825.17 0.0066695381716782 0 3 13 21
1.64216887594639 5.99983823730594 4.25296208622976e-07 ENSG00000130193.7 0.00672350776212063 27 26 72 109
-6.62019751950669 3.06368735605764 4.29561135985693e-07 ENSG00000236698.1 0.00679093199879781 15 8 0 0
-1.78546575183473 5.57785085362685 4.31712130414496e-07 ENSG00000169398.19 0.00682493706972276 58 68 17 23
-1.51194468111962 8.50301852917742 4.35118138793464e-07 ENSG00000234741.7 0.00687878265618588 399 546 145 214
1.60059902388263 6.19185549669772 4.39719182160687e-07 ENSG00000162517.12 0.0069515205507783 26 36 73 138
1.79273935548647 5.6872215023403 4.39778360370685e-07 ENSG00000100526.19 0.00695245609910016 26 13 53 98
-2.69318268142065 3.75189298706413 4.48814505870484e-07 ENSG00000104881.15 0.00709530852330648 18 18 1 5
1.58580857317456 6.73689964119 4.55383248212675e-07 ENSG00000114354.13 0.00719915377099419 43 49 89 233
2.62121111162328 4.0717461732032 4.62502505235605e-07 ENSG00000274944.4 0.00731170210526968 3 4 14 36
-1.92686405533986 5.08363637238871 4.64771200329344e-07 ENSG00000142599.17 0.00734756790600661 45 45 11 15
-1.74401599504906 5.40492126760618 4.65087380589504e-07 ENSG00000174243.9 0.00735256639973946 57 54 12 25
1.46819417045343 6.66139123199111 4.6865585396886e-07 ENSG00000266472.5 0.00740898039539371 48 45 95 196
1.57348192550414 6.34163999595119 4.73961611212178e-07 ENSG00000123136.14 0.00749285911165332 31 39 77 159
1.51954623652028 6.71383845597831 4.77198982506525e-07 ENSG00000146457.15 0.00754403871444565 52 42 93 216
-1.99170428984467 5.02237260793784 4.77569707033777e-07 ENSG00000065308.4 0.00754989949849699 49 38 10 14
-6.49111600149296 2.96789002302617 4.7953253078983e-07 ENSG00000007516.13 0.00758092977925642 8 13 0 0
-6.55749462712454 3.01674831296892 4.7953253078983e-07 ENSG00000010818.9 0.00758092977925642 11 11 0 0
-6.55749462712454 3.01674831296892 4.7953253078983e-07 ENSG00000018610.14 0.00758092977925642 11 11 0 0
-6.55749206744714 3.01643578859266 4.7953253078983e-07 ENSG00000058063.15 0.00758092977925642 12 10 0 0
-6.49111600149296 2.96789002302617 4.7953253078983e-07 ENSG00000088340.15 0.00758092977925642 8 13 0 0
-6.55749206744714 3.01643578859266 4.7953253078983e-07 ENSG00000105997.22 0.00758092977925642 12 10 0 0
-6.55749206744714 3.01643578859266 4.7953253078983e-07 ENSG00000109572.13 0.00758092977925642 12 10 0 0
-6.55749462712454 3.01674831296892 4.7953253078983e-07 ENSG00000124593.16 0.00758092977925642 11 11 0 0
-6.55749462712454 3.01674831296892 4.7953253078983e-07 ENSG00000128607.13 0.00758092977925642 11 11 0 0
-6.55748950777427 3.01612330955734 4.7953253078983e-07 ENSG00000130749.9 0.00758092977925642 13 9 0 0
-6.55749462712454 3.01674831296892 4.7953253078983e-07 ENSG00000131899.10 0.00758092977925642 11 11 0 0
-6.55749462712454 3.01674831296892 4.7953253078983e-07 ENSG00000133740.10 0.00758092977925642 11 11 0 0
-6.55748950777427 3.01612330955734 4.7953253078983e-07 ENSG00000144891.17 0.00758092977925642 13 9 0 0
-6.55749462712454 3.01674831296892 4.7953253078983e-07 ENSG00000147050.14 0.00758092977925642 11 11 0 0
-6.49111600149296 2.96789002302617 4.7953253078983e-07 ENSG00000157227.12 0.00758092977925642 8 13 0 0
-6.55749206744714 3.01643578859266 4.7953253078983e-07 ENSG00000162769.12 0.00758092977925642 12 10 0 0
-6.55749206744714 3.01643578859266 4.7953253078983e-07 ENSG00000163913.11 0.00758092977925642 12 10 0 0
-6.55749206744714 3.01643578859266 4.7953253078983e-07 ENSG00000164631.18 0.00758092977925642 12 10 0 0
-6.55749462712454 3.01674831296892 4.7953253078983e-07 ENSG00000168010.10 0.00758092977925642 11 11 0 0
-6.55748950777427 3.01612330955734 4.7953253078983e-07 ENSG00000173295.7 0.00758092977925642 13 9 0 0
-6.55749462712454 3.01674831296892 4.7953253078983e-07 ENSG00000188785.11 0.00758092977925642 11 11 0 0
-6.55749206744714 3.01643578859266 4.7953253078983e-07 ENSG00000196323.13 0.00758092977925642 12 10 0 0
