logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 K562_ONT_Rep1_K562_batch1 K562_ONT_Rep2_K562_batch1
-6.68205928718068 4.28249421533828 1.55934909223063e-06 ENSG00000175322.11 0.0189024296960197 21 14 0 0
-6.64067368165735 4.251643060246 1.55934909223063e-06 ENSG00000177788.5 0.0189024296960197 17 17 0 0
-6.68207774589952 4.28427089321107 1.55934909223063e-06 ENSG00000179029.14 0.0189024296960197 18 17 0 0
-6.64066137519491 4.25045129751048 1.55934909223063e-06 ENSG00000180537.12 0.0189024296960197 19 15 0 0
-6.68207159296709 4.2836785384399 1.55934909223063e-06 ENSG00000180667.10 0.0189024296960197 19 16 0 0
3.28424123785231 3.90353975245017 1.55934909223063e-06 ENSG00000186575.17 0.0189024296960197 2 2 7 12
-6.64066137519491 4.25045129751048 1.55934909223063e-06 ENSG00000187164.19 0.0189024296960197 19 15 0 0
-6.64066137519491 4.25045129751048 1.55934909223063e-06 ENSG00000196459.13 0.0189024296960197 19 15 0 0
-6.68206544006081 4.28308631247649 1.55934909223063e-06 ENSG00000197429.10 0.0189024296960197 20 15 0 0
-6.64065522200293 4.24985561470848 1.55934909223063e-06 ENSG00000198408.13 0.0189024296960197 20 14 0 0
-6.64067368165735 4.251643060246 1.55934909223063e-06 ENSG00000198673.10 0.0189024296960197 17 17 0 0
-6.64066137519491 4.25045129751048 1.55934909223063e-06 ENSG00000198826.10 0.0189024296960197 19 15 0 0
-6.68207774589952 4.28427089321107 1.55934909223063e-06 ENSG00000204516.9 0.0189024296960197 18 17 0 0
-6.64066752841305 4.2510471126934 1.55934909223063e-06 ENSG00000213315.5 0.0189024296960197 18 16 0 0
-6.64065522200293 4.24985561470848 1.55934909223063e-06 ENSG00000213865.7 0.0189024296960197 20 14 0 0
-6.64066137519491 4.25045129751048 1.55934909223063e-06 ENSG00000217275.2 0.0189024296960197 19 15 0 0
-6.68207159296709 4.2836785384399 1.55934909223063e-06 ENSG00000230651.7 0.0189024296960197 19 16 0 0
-6.68207774589952 4.28427089321107 1.55934909223063e-06 ENSG00000231057.3 0.0189024296960197 18 17 0 0
-6.64067368165735 4.251643060246 1.55934909223063e-06 ENSG00000239213.5 0.0189024296960197 17 17 0 0
-6.64066137519491 4.25045129751048 1.55934909223063e-06 ENSG00000240225.10 0.0189024296960197 19 15 0 0
-6.64066752841305 4.2510471126934 1.55934909223063e-06 ENSG00000241015.2 0.0189024296960197 18 16 0 0
-6.68206544006081 4.28308631247649 1.55934909223063e-06 ENSG00000253174.2 0.0189024296960197 20 15 0 0
-6.68206544006081 4.28308631247649 1.55934909223063e-06 ENSG00000254911.3 0.0189024296960197 20 15 0 0
3.20695842083371 3.85762125325443 1.55934909223063e-06 ENSG00000262633.2 0.0189024296960197 2 2 8 10
-6.68207159296709 4.2836785384399 1.55934909223063e-06 ENSG00000267002.3 0.0189024296960197 19 16 0 0
-6.64066137519491 4.25045129751048 1.55934909223063e-06 ENSG00000267060.5 0.0189024296960197 19 15 0 0
-6.64066137519491 4.25045129751048 1.55934909223063e-06 ENSG00000275052.4 0.0189024296960197 19 15 0 0
-6.64065522200293 4.24985561470848 1.55934909223063e-06 ENSG00000276966.2 0.0189024296960197 20 14 0 0
-6.64067368165735 4.251643060246 1.55934909223063e-06 ENSG00000277067.4 0.0189024296960197 17 17 0 0
1.47288543608377 5.93614022854534 1.56597839576521e-06 ENSG00000100412.15 0.0189827901134659 24 27 23 41
1.31093561442955 8.94675411533838 1.57476198734475e-06 ENSG00000172757.12 0.019089264810593 229 205 181 281
1.52787935166757 5.8825087146022 1.60383036118639e-06 ENSG00000111666.10 0.0194416316383014 25 23 25 37
-1.55949341948279 6.67790953269625 1.60514808709043e-06 ENSG00000132300.18 0.0194576051117102 93 103 10 20
-1.49252134105593 8.42898345759298 1.61057161082077e-06 ENSG00000104979.8 0.0195233490663694 340 363 46 61
1.57612611668981 6.98067755594668 1.62037270178793e-06 ENSG00000105655.18 0.0196421578910733 45 54 31 111
-6.79960995091404 4.37825285457811 1.63622626150187e-06 ENSG00000029364.11 0.0198343347419256 20 18 0 0
-6.79961610296335 4.37883494964351 1.63622626150187e-06 ENSG00000064933.17 0.0198343347419256 19 19 0 0
-6.79960379889087 4.37767087817745 1.63622626150187e-06 ENSG00000066279.17 0.0198343347419256 21 17 0 0
-6.83674346017571 4.40741864028592 1.63622626150187e-06 ENSG00000089682.16 0.0198343347419256 22 17 0 0
-6.79960995091404 4.37825285457811 1.63622626150187e-06 ENSG00000100201.20 0.0198343347419256 20 18 0 0
-6.83674961188715 4.40799720506562 1.63622626150187e-06 ENSG00000100211.10 0.0198343347419256 21 18 0 0
-6.7996222550388 4.37941716334966 1.63622626150187e-06 ENSG00000105393.15 0.0198343347419256 18 20 0 0
-6.83676191538843 4.4091546810449 1.63622626150187e-06 ENSG00000111863.12 0.0198343347419256 19 20 0 0
-6.79960379889087 4.37767087817745 1.63622626150187e-06 ENSG00000112282.17 0.0198343347419256 21 17 0 0
-6.83675576362473 4.4085758853272 1.63622626150187e-06 ENSG00000120756.12 0.0198343347419256 20 19 0 0
-6.83675576362473 4.4085758853272 1.63622626150187e-06 ENSG00000120915.13 0.0198343347419256 20 19 0 0
-6.79960995091404 4.37825285457811 1.63622626150187e-06 ENSG00000121644.18 0.0198343347419256 20 18 0 0
-6.79961610296335 4.37883494964351 1.63622626150187e-06 ENSG00000124019.9 0.0198343347419256 19 19 0 0
3.19516332268101 4.07873303975026 1.63622626150187e-06 ENSG00000126890.13 0.0198343347419256 3 2 6 16
-6.7996222550388 4.37941716334966 1.63622626150187e-06 ENSG00000134202.10 0.0198343347419256 18 20 0 0
-6.79960379889087 4.37767087817745 1.63622626150187e-06 ENSG00000135392.16 0.0198343347419256 21 17 0 0
-6.83674346017571 4.40741864028592 1.63622626150187e-06 ENSG00000136925.14 0.0198343347419256 22 17 0 0
-6.83674961188715 4.40799720506562 1.63622626150187e-06 ENSG00000136940.13 0.0198343347419256 21 18 0 0
-6.7996222550388 4.37941716334966 1.63622626150187e-06 ENSG00000139531.12 0.0198343347419256 18 20 0 0
-6.83674961188715 4.40799720506562 1.63622626150187e-06 ENSG00000141027.20 0.0198343347419256 21 18 0 0
-6.83673730849041 4.40684019101378 1.63622626150187e-06 ENSG00000143751.9 0.0198343347419256 23 16 0 0
-6.79960379889087 4.37767087817745 1.63622626150187e-06 ENSG00000148943.11 0.0198343347419256 21 17 0 0
-6.83674961188715 4.40799720506562 1.63622626150187e-06 ENSG00000153029.14 0.0198343347419256 21 18 0 0
-6.83674961188715 4.40799720506562 1.63622626150187e-06 ENSG00000156136.9 0.0198343347419256 21 18 0 0
-6.83674961188715 4.40799720506562 1.63622626150187e-06 ENSG00000156735.10 0.0198343347419256 21 18 0 0
-6.79960995091404 4.37825285457811 1.63622626150187e-06 ENSG00000156875.13 0.0198343347419256 20 18 0 0
-6.79960379889087 4.37767087817745 1.63622626150187e-06 ENSG00000162601.9 0.0198343347419256 21 17 0 0
-6.79959764689383 4.3770890204654 1.63622626150187e-06 ENSG00000163257.10 0.0198343347419256 22 16 0 0
-6.83675576362473 4.4085758853272 1.63622626150187e-06 ENSG00000163281.11 0.0198343347419256 20 19 0 0
-6.79960379889087 4.37767087817745 1.63622626150187e-06 ENSG00000164306.10 0.0198343347419256 21 17 0 0
-6.79960995091404 4.37825285457811 1.63622626150187e-06 ENSG00000164402.13 0.0198343347419256 20 18 0 0
-6.83673115683123 4.40626185727476 1.63622626150187e-06 ENSG00000168137.15 0.0198343347419256 24 15 0 0
-6.79959764689383 4.3770890204654 1.63622626150187e-06 ENSG00000169203.16 0.0198343347419256 22 16 0 0
-6.83674346017571 4.40741864028592 1.63622626150187e-06 ENSG00000170946.14 0.0198343347419256 22 17 0 0
-6.83677421899422 4.41031261874509 1.63622626150187e-06 ENSG00000171103.10 0.0198343347419256 17 22 0 0
-6.79960379889087 4.37767087817745 1.63622626150187e-06 ENSG00000171320.14 0.0198343347419256 21 17 0 0
-6.79960995091404 4.37825285457811 1.63622626150187e-06 ENSG00000177058.11 0.0198343347419256 20 18 0 0
-6.83675576362473 4.4085758853272 1.63622626150187e-06 ENSG00000179021.9 0.0198343347419256 20 19 0 0
-6.83675576362473 4.4085758853272 1.63622626150187e-06 ENSG00000185220.11 0.0198343347419256 20 19 0 0
-6.83676191538843 4.4091546810449 1.63622626150187e-06 ENSG00000187049.9 0.0198343347419256 19 20 0 0
2.94759271587646 4.11222036714163 1.63622626150187e-06 ENSG00000188223.9 0.0198343347419256 3 3 4 18
-6.79960379889087 4.37767087817745 1.63622626150187e-06 ENSG00000189190.10 0.0198343347419256 21 17 0 0
3.1286516977181 4.04139006338599 1.63622626150187e-06 ENSG00000196535.16 0.0198343347419256 3 2 8 13
-6.83674346017571 4.40741864028592 1.63622626150187e-06 ENSG00000198160.14 0.0198343347419256 22 17 0 0
-6.79960995091404 4.37825285457811 1.63622626150187e-06 ENSG00000198538.10 0.0198343347419256 20 18 0 0
-6.79960995091404 4.37825285457811 1.63622626150187e-06 ENSG00000198783.5 0.0198343347419256 20 18 0 0
-6.83674961188715 4.40799720506562 1.63622626150187e-06 ENSG00000213185.6 0.0198343347419256 21 18 0 0
-6.79960379889087 4.37767087817745 1.63622626150187e-06 ENSG00000213699.8 0.0198343347419256 21 17 0 0
-6.79960379889087 4.37767087817745 1.63622626150187e-06 ENSG00000214189.9 0.0198343347419256 21 17 0 0
-6.79961610296335 4.37883494964351 1.63622626150187e-06 ENSG00000223478.1 0.0198343347419256 19 19 0 0
-6.83674961188715 4.40799720506562 1.63622626150187e-06 ENSG00000226004.1 0.0198343347419256 21 18 0 0
-6.7996222550388 4.37941716334966 1.63622626150187e-06 ENSG00000237310.1 0.0198343347419256 18 20 0 0
-6.83675576362473 4.4085758853272 1.63622626150187e-06 ENSG00000247240.7 0.0198343347419256 20 19 0 0
-6.83674961188715 4.40799720506562 1.63622626150187e-06 ENSG00000249803.5 0.0198343347419256 21 18 0 0
-6.83676191538843 4.4091546810449 1.63622626150187e-06 ENSG00000250666.1 0.0198343347419256 19 20 0 0
-6.83676806717826 4.40973359219286 1.63622626150187e-06 ENSG00000258791.8 0.0198343347419256 18 21 0 0
-6.79961610296335 4.37883494964351 1.63622626150187e-06 ENSG00000263179.1 0.0198343347419256 19 19 0 0
-6.79960995091404 4.37825285457811 1.63622626150187e-06 ENSG00000267469.1 0.0198343347419256 20 18 0 0
-6.83674961188715 4.40799720506562 1.63622626150187e-06 ENSG00000278932.3 0.0198343347419256 21 18 0 0
1.53018097132851 7.69495395009642 1.64685559510192e-06 ENSG00000213741.10 0.0199631835238255 74 90 52 177
2.27113451790398 4.60199255975878 1.65499521435454e-06 ENSG00000125826.20 0.0200618519884057 7 6 9 20
2.80814181371017 4.37056135858668 1.66426022050268e-06 ENSG00000110011.13 0.0201741623929335 4 4 3 24
2.00523791260242 5.17034662938422 1.66651574104642e-06 ENSG00000103510.19 0.0202015038129647 12 11 8 35
-1.23029714710283 9.05315366623741 1.67397149493838e-06 ENSG00000171490.12 0.020291882461643 563 495 70 130
1.63937516690793 5.35374391718317 1.70255715140972e-06 ENSG00000110536.13 0.0206383977893886 15 16 17 27
-2.1603456289013 9.48788998042919 1.70634276619456e-06 ENSG00000088986.10 0.0206842870118105 857 802 84 55
-1.43998395189451 6.88571292677555 1.70809392107343e-06 ENSG00000143486.15 0.0207055145112521 113 113 10 28
3.870036208024 4.6069924294544 1.73173289697585e-06 ENSG00000184489.11 0.0209920661771413 3 3 24 10
1.43986251548654 6.7271561094637 1.74337842646079e-06 ENSG00000120742.10 0.0211332332855577 49 42 45 62
1.69604665563386 6.96722870562233 1.74391545635995e-06 ENSG00000108179.13 0.0211397431619953 51 46 62 68
3.17121788455341 4.05365223529795 1.75969487549494e-06 ENSG00000160214.12 0.0213310212807497 3 2 12 9
-2.25994643378746 5.50934109578192 1.78288732232237e-06 ENSG00000197798.8 0.0216121601211918 42 44 4 4
1.80769085899503 5.16841328532591 1.80572307090293e-06 ENSG00000132128.16 0.0218889750654853 12 13 16 24
-1.96643185755554 5.67674290515114 1.82004974348696e-06 ENSG00000114770.16 0.022062642990549 52 44 4 7
-1.30003559943734 8.15488323207036 1.84219838536108e-06 ENSG00000120437.8 0.0223311288273471 302 260 27 79
-1.32506357373439 8.4520487768304 1.85112053639303e-06 ENSG00000109390.11 0.0224392831421563 339 357 45 78
-1.91555742770997 8.1525884639667 1.87874503404654e-06 ENSG00000150779.11 0.0227741473027122 287 322 36 29
6.86446639553088 3.64164814082501 1.91621252018236e-06 ENSG00000032444.16 0.0232283281696506 0 0 3 15
6.86441478670391 3.63860322319428 1.91621252018236e-06 ENSG00000084764.11 0.0232283281696506 0 0 2 16
6.78280024193752 3.58641306551784 1.91621252018236e-06 ENSG00000102858.12 0.0232283281696506 0 0 4 13
4.01492566113053 3.68849970586376 1.91621252018236e-06 ENSG00000105135.15 0.0232283281696506 1 1 2 15
6.78285185721492 3.58946971900256 1.91621252018236e-06 ENSG00000108786.10 0.0232283281696506 0 0 5 12
6.78280024193752 3.58641306551784 1.91621252018236e-06 ENSG00000108819.10 0.0232283281696506 0 0 4 13
6.78285185721492 3.58946971900256 1.91621252018236e-06 ENSG00000149930.17 0.0232283281696506 0 0 5 12
6.78290347433635 3.59253260837936 1.91621252018236e-06 ENSG00000167685.14 0.0232283281696506 0 0 6 11
6.69632722569641 3.5349864907712 1.91621252018236e-06 ENSG00000168040.4 0.0232283281696506 0 0 7 9
6.78285185721492 3.58946971900256 1.91621252018236e-06 ENSG00000168061.14 0.0232283281696506 0 0 5 12
6.78285185721492 3.58946971900256 1.91621252018236e-06 ENSG00000169220.17 0.0232283281696506 0 0 5 12
4.73074520245121 3.58360049044473 1.91621252018236e-06 ENSG00000186716.20 0.0232283281696506 0 1 4 12
6.78285185721492 3.58946971900256 1.91621252018236e-06 ENSG00000188620.9 0.0232283281696506 0 0 5 12
3.92845262829685 3.64146311307093 1.91621252018236e-06 ENSG00000203485.12 0.0232283281696506 1 1 5 11
6.78285185721492 3.58946971900256 1.91621252018236e-06 ENSG00000230897.1 0.0232283281696506 0 0 5 12
6.78285185721492 3.58946971900256 1.91621252018236e-06 ENSG00000285130.1 0.0232283281696506 0 0 5 12
2.62838920073699 4.37397247529497 1.95972466452761e-06 ENSG00000106333.12 0.0237557823834037 4 5 5 21
2.51391860255661 4.31732054854784 1.95972466452761e-06 ENSG00000160957.12 0.0237557823834037 4 5 10 14
2.11981219423521 4.76602785994417 1.99045183149058e-06 ENSG00000176946.11 0.0241282571013288 8 8 9 23
-2.56110563093902 5.39566595577735 2.000107616924e-06 ENSG00000257267.3 0.0242453045323527 40 40 5 1
-2.64687660969973 5.23269273669994 2.00263698384327e-06 ENSG00000141425.17 0.0242759655181481 38 33 3 2
-1.97732487432914 5.5598750203587 2.01563654625589e-06 ENSG00000113272.13 0.0244335462137139 45 43 2 8
-1.3468703831972 7.73560468146795 2.03039885965264e-06 ENSG00000105258.8 0.0246124949767093 202 214 19 57
-2.58494754063353 5.17977545911392 2.06352485578473e-06 ENSG00000093183.13 0.0250140483018225 37 31 2 3
-2.76349478925913 5.05071671142886 2.06623263780662e-06 ENSG00000114062.19 0.0250468720354919 33 29 1 3
-2.76351322392643 5.05222675542336 2.06623263780662e-06 ENSG00000225986.1 0.0250468720354919 30 32 1 3
-1.44330161689604 8.24080759468075 2.07019792106937e-06 ENSG00000072274.12 0.0250949391992029 344 268 40 57
2.00537891969134 4.9157274594668 2.08777275914335e-06 ENSG00000136463.7 0.0253079813863357 10 9 10 25
-1.48355806172966 7.55826393766355 2.10946634600414e-06 ENSG00000101367.8 0.0255709510462622 202 171 25 33
7.25598359350637 4.07899726143425 2.11036683075548e-06 ENSG00000101997.12 0.0255818667224179 0 0 1 26
4.10980595769085 3.79193106674538 2.20815692340442e-06 ENSG00000141068.14 0.0267672782255084 1 1 1 18
-1.40859133755754 7.07489919865507 2.22717418997416e-06 ENSG00000100603.13 0.0269978055308667 140 119 14 30
-1.11755272945892 10.7203134722135 2.27671389255868e-06 ENSG00000205542.10 0.0275983258055963 1763 1603 209 506
-1.30937773065178 8.98607653191749 2.30170035681132e-06 ENSG00000177410.12 0.0279012117252669 497 523 48 147
1.4385435454748 7.85540054827446 2.30400072776564e-06 ENSG00000134684.10 0.0279290968219751 113 80 59 190
-1.6946331401632 8.21496841806695 2.31580565008741e-06 ENSG00000100028.11 0.0280721960903596 315 306 40 39
-1.29948633506215 7.83275476941834 2.36632496583017e-06 ENSG00000131100.12 0.0286845912357933 223 220 27 54
1.14971651632575 10.6117014952161 2.38861686721341e-06 ENSG00000198034.10 0.028954813664361 734 713 417 1085
1.93400111651566 5.74121903387335 2.40807010487797e-06 ENSG00000087087.19 0.0291906258113308 18 19 30 30
-2.36318547103035 5.42285208579255 2.44416906079095e-06 ENSG00000136631.14 0.0296282173549079 43 38 4 3
-1.61919865015238 6.63933849042019 2.49919441942345e-06 ENSG00000086065.13 0.0302952347522511 101 92 2 28
1.41404989744385 6.39012245293223 2.55377823457045e-06 ENSG00000104889.6 0.0309568997594631 35 37 22 67
-2.3790056358808 5.4390366939887 2.58259192047611e-06 ENSG00000182518.13 0.0313061792600115 39 43 4 3
-2.70597434190657 5.27178246158911 2.59564578849826e-06 ENSG00000119707.13 0.0314644182481759 47 27 1 4
-1.78382064399564 5.93447981391903 2.59583671214279e-06 ENSG00000163512.13 0.0314667326245949 60 55 5 10
-1.29980793216638 8.33466252013116 2.61424694828901e-06 ENSG00000100632.10 0.0316899015071594 331 307 43 71
-1.5632292135033 6.79378807651133 2.64962736101155e-06 ENSG00000101391.20 0.032118782870182 117 97 14 18
1.54315761698529 6.1716705512248 2.65436747073129e-06 ENSG00000164889.13 0.0321762424802047 29 30 33 42
-1.27639190755944 8.03161490836628 2.65770335316547e-06 ENSG00000103876.12 0.0322166800470719 261 250 25 73
-2.06941985876914 5.64096975321625 2.71324432802097e-06 ENSG00000146007.10 0.0328899477442702 52 42 5 5
1.53487865309702 7.43539819013185 2.79103498630277e-06 ENSG00000160201.11 0.0338329261039622 67 75 77 96
-2.30882595913792 5.37561628373376 2.81241762241985e-06 ENSG00000149262.16 0.0340921264189734 44 34 3 4
-1.48528296631475 6.65588928584059 2.83330964831846e-06 ENSG00000114503.10 0.0343453795569163 106 86 9 22
-1.32844745369704 7.67593431924106 2.83973805106289e-06 ENSG00000168374.10 0.0344233046549843 204 194 17 57
2.33312501165961 4.54027742678635 2.85941215693606e-06 ENSG00000162714.12 0.034661794166379 6 6 8 20
1.32637869446191 6.33496427338611 2.87333628445931e-06 ENSG00000105700.10 0.0348305824402158 35 37 30 51
-1.83485062237342 9.62374742542576 2.95650780161088e-06 ENSG00000115541.10 0.0358387875711271 847 903 103 89
-2.00841022190703 5.451944039205 2.96225934668245e-06 ENSG00000115289.13 0.0359085078004847 39 42 2 7
-6.75502069426246 4.34374099048681 2.98083091302477e-06 ENSG00000130119.15 0.0361336323276862 26 11 0 0
-6.59803367572806 4.21700856504255 2.99713895503072e-06 ENSG00000047621.11 0.0363313184128824 18 15 0 0
-6.59802752222418 4.21640924825047 2.99713895503072e-06 ENSG00000055917.15 0.0363313184128824 19 14 0 0
-6.59803982925809 4.2176080178829 2.99713895503072e-06 ENSG00000082258.12 0.0363313184128824 17 16 0 0
-6.59803367572806 4.21700856504255 2.99713895503072e-06 ENSG00000087053.18 0.0363313184128824 18 15 0 0
-6.59802752222418 4.21640924825047 2.99713895503072e-06 ENSG00000103994.17 0.0363313184128824 19 14 0 0
-6.59803367572806 4.21700856504255 2.99713895503072e-06 ENSG00000104324.15 0.0363313184128824 18 15 0 0
-6.59803982925809 4.2176080178829 2.99713895503072e-06 ENSG00000109184.14 0.0363313184128824 17 16 0 0
3.20685518658694 3.85151681021025 2.99713895503072e-06 ENSG00000113716.12 0.0363313184128824 2 2 6 12
-6.59803982925809 4.2176080178829 2.99713895503072e-06 ENSG00000120647.9 0.0363313184128824 17 16 0 0
-6.59803367572806 4.21700856504255 2.99713895503072e-06 ENSG00000127526.14 0.0363313184128824 18 15 0 0
3.73480692237177 3.89174278981982 2.99713895503072e-06 ENSG00000129925.10 0.0363313184128824 1 2 2 18
-6.59803982925809 4.2176080178829 2.99713895503072e-06 ENSG00000135457.9 0.0363313184128824 17 16 0 0
-6.59803367572806 4.21700856504255 2.99713895503072e-06 ENSG00000137817.16 0.0363313184128824 18 15 0 0
-6.59804598281429 4.21820760675899 2.99713895503072e-06 ENSG00000140526.17 0.0363313184128824 16 17 0 0
-6.59803982925809 4.2176080178829 2.99713895503072e-06 ENSG00000152683.14 0.0363313184128824 17 16 0 0
3.28408640306964 3.89440951735997 2.99713895503072e-06 ENSG00000153066.12 0.0363313184128824 2 2 4 15
-6.59803982925809 4.2176080178829 2.99713895503072e-06 ENSG00000155330.9 0.0363313184128824 17 16 0 0
3.66151885796226 3.84818729521775 2.99713895503072e-06 ENSG00000157613.10 0.0363313184128824 2 1 4 15
-6.59803982925809 4.2176080178829 2.99713895503072e-06 ENSG00000173451.6 0.0363313184128824 17 16 0 0
-6.59803982925809 4.2176080178829 2.99713895503072e-06 ENSG00000183665.5 0.0363313184128824 17 16 0 0
-6.59803367572806 4.21700856504255 2.99713895503072e-06 ENSG00000185946.15 0.0363313184128824 18 15 0 0
-6.59802752222418 4.21640924825047 2.99713895503072e-06 ENSG00000196547.14 0.0363313184128824 19 14 0 0
-6.59803367572806 4.21700856504255 2.99713895503072e-06 ENSG00000196950.13 0.0363313184128824 18 15 0 0
-6.59803367572806 4.21700856504255 2.99713895503072e-06 ENSG00000197563.10 0.0363313184128824 18 15 0 0
-6.59803367572806 4.21700856504255 2.99713895503072e-06 ENSG00000198087.7 0.0363313184128824 18 15 0 0
-6.59804598281429 4.21820760675899 2.99713895503072e-06 ENSG00000224893.5 0.0363313184128824 16 17 0 0
-6.59802752222418 4.21640924825047 2.99713895503072e-06 ENSG00000229124.6 0.0363313184128824 19 14 0 0
-6.59803367572806 4.21700856504255 2.99713895503072e-06 ENSG00000232940.5 0.0363313184128824 18 15 0 0
3.20685518658694 3.85151681021025 2.99713895503072e-06 ENSG00000241945.7 0.0363313184128824 2 2 6 12
-6.59803367572806 4.21700856504255 2.99713895503072e-06 ENSG00000253710.3 0.0363313184128824 18 15 0 0
-6.59805213639664 4.21880733165816 2.99713895503072e-06 ENSG00000285508.1 0.0363313184128824 15 18 0 0
-1.87111083706991 6.10003225843963 3.02432414014461e-06 ENSG00000204954.9 0.036660857226833 61 70 7 9
1.55071640782484 5.53988124638566 3.02619999055115e-06 ENSG00000101158.13 0.036683596285461 19 18 20 29
2.88108107801842 4.07602847086841 3.05300092370297e-06 ENSG00000117676.13 0.0370084771971274 3 3 6 15
2.73804825439417 4.00006411846321 3.05300092370297e-06 ENSG00000173653.7 0.0370084771971274 3 3 10 9
3.05886145903451 3.99974433925482 3.05300092370297e-06 ENSG00000175866.15 0.0370084771971274 3 2 9 11
2.88108107801842 4.07602847086841 3.05300092370297e-06 ENSG00000187954.12 0.0370084771971274 3 3 6 15
-2.06562693602963 6.1174032118345 3.05375480003709e-06 ENSG00000132792.18 0.0370176156860496 73 62 10 4
-2.43102984014069 5.28318177037941 3.06616803175736e-06 ENSG00000137770.13 0.0371680888809628 39 34 3 3
-2.41124567659216 5.26901279829046 3.06616803175736e-06 ENSG00000278540.4 0.0371680888809628 35 37 3 3
2.90054470672659 4.61084200366914 3.08028763311086e-06 ENSG00000101246.19 0.0373392466885698 5 5 19 12
5.52911977979976 3.94348066164393 3.09140811613782e-06 ENSG00000197457.9 0.0374740491838227 1 0 17 5
-1.19886524606373 11.8741360330203 3.15084650210379e-06 ENSG00000171858.17 0.0381945612985021 3614 4025 534 919
1.40469254056889 6.35694145964049 3.18665050019669e-06 ENSG00000122705.16 0.0386285773633843 36 35 34 49
-1.51247310296631 8.889914277326 3.20543069541954e-06 ENSG00000116161.17 0.0388562308898756 511 476 66 78
-1.45938355595932 6.58822957322703 3.22813467563103e-06 ENSG00000137074.18 0.0391314485379993 99 83 8 22
1.44823620464757 6.0002371114047 3.24838331227677e-06 ENSG00000172336.4 0.039376902511419 26 28 26 40
-1.58830668973647 6.92053078616475 3.2559448689019e-06 ENSG00000133226.16 0.0394685637008288 140 97 13 22
-2.05423130759616 5.63158327493226 3.27729154056813e-06 ENSG00000142188.16 0.0397273280547669 45 48 5 5
-1.84866012522969 5.79360259354529 3.29455464913112e-06 ENSG00000109911.18 0.0399365914567674 50 54 3 10
-1.82898008560131 5.67813793079447 3.30862146288628e-06 ENSG00000148572.15 0.0401071093731075 47 48 3 9
-1.30796645116996 7.72163818254538 3.31395521372999e-06 ENSG00000234722.4 0.0401717651008349 197 212 21 55
2.11976677164018 4.76246180970432 3.34605480534981e-06 ENSG00000176407.17 0.0405608763504504 9 7 8 24
-1.37288118423042 7.56432653572507 3.3543296212585e-06 ENSG00000065548.17 0.0406611836688955 202 167 24 39
-2.28644114919711 5.16433871231551 3.36106593468186e-06 ENSG00000010219.13 0.0407428412602136 32 34 1 5
-3.11351304594924 4.99445433395725 3.43339611646661e-06 ENSG00000111790.13 0.0416196277238082 31 29 2 1
-3.13716414476057 5.01576741446473 3.43339611646661e-06 ENSG00000170653.18 0.0416196277238082 33 28 3 0
1.26314068286725 6.93453405557682 3.46328519003717e-06 ENSG00000117399.13 0.0419819430736306 53 59 39 83
2.45304829715873 4.28560188885661 3.49554260809578e-06 ENSG00000160446.18 0.0423729674953371 5 4 12 11
-1.11486111572009 9.75266088622508 3.50354088366102e-06 ENSG00000172115.8 0.0424699225917389 890 811 113 242
-1.52231140050304 6.70574415833927 3.53710120822671e-06 ENSG00000172062.16 0.0428767408461242 97 102 12 19
-1.47594517310598 7.4811761634697 3.53741159971277e-06 ENSG00000135829.16 0.0428805034117182 173 178 24 31
-1.18404039219298 10.6205793125135 3.75229981841765e-06 ENSG00000127184.12 0.0454853783988587 1525 1645 177 480
3.13516594093018 3.81315507861037 3.78909325157234e-06 ENSG00000163870.15 0.0459313883955599 2 2 10 7
3.13516594093018 3.81315507861037 3.78909325157234e-06 ENSG00000198728.10 0.0459313883955599 2 2 10 7
6.6962239840806 3.5288558941045 3.83064895187814e-06 ENSG00000064932.15 0.0464351265946668 0 0 5 11
6.78274862850402 3.58336262386695 3.83064895187814e-06 ENSG00000075702.17 0.0464351265946668 0 0 3 14
6.78274862850402 3.58336262386695 3.83064895187814e-06 ENSG00000105556.11 0.0464351265946668 0 0 3 14
6.78274862850402 3.58336262386695 3.83064895187814e-06 ENSG00000130475.14 0.0464351265946668 0 0 3 14
6.78274862850402 3.58336262386695 3.83064895187814e-06 ENSG00000130829.17 0.0464351265946668 0 0 3 14
6.69627560396625 3.53191805629863 3.83064895187814e-06 ENSG00000146576.12 0.0464351265946668 0 0 6 10
6.78274862850402 3.58336262386695 3.83064895187814e-06 ENSG00000160973.7 0.0464351265946668 0 0 3 14
6.78274862850402 3.58336262386695 3.83064895187814e-06 ENSG00000166123.13 0.0464351265946668 0 0 3 14
6.78274862850402 3.58336262386695 3.83064895187814e-06 ENSG00000167700.8 0.0464351265946668 0 0 3 14
4.6386887600005 3.52839366657679 3.83064895187814e-06 ENSG00000167967.15 0.0464351265946668 1 0 6 9
3.83629294484171 3.58246768847392 3.83064895187814e-06 ENSG00000168005.8 0.0464351265946668 2 0 5 10
6.78269701691428 3.58031837012146 3.83064895187814e-06 ENSG00000185834.10 0.0464351265946668 0 0 2 15
6.69627560396625 3.53191805629863 3.83064895187814e-06 ENSG00000237729.2 0.0464351265946668 0 0 6 10
6.69627560396625 3.53191805629863 3.83064895187814e-06 ENSG00000282278.1 0.0464351265946668 0 0 6 10
