logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 GM12878_Rep1_GM12878_batch1 GM12878_Rep2_GM12878_batch1
-1.23329776416486 2.75704252404024 0.119116619845513 ENSG00000131873.6 1 6 4 1 4
0.530632709610598 8.17219034496129 0.115945964010374 ENSG00000131876.16 1 146 207 266 363
-0.287398302352863 4.81113944097179 0.523858872222367 ENSG00000131931.8 1 26 18 15 29
-0.387318451402804 3.28157992260898 0.703160576552133 ENSG00000131941.7 1 6 7 5 7
0.963263926923144 3.72948839389188 0.0953235794553018 ENSG00000131943.17 1 4 7 15 11
-1.47374237397914 4.11302035066418 0.00348179176804647 ENSG00000131944.9 1 21 14 7 8
0.100087626850692 5.66754417480855 0.848858706054472 ENSG00000131966.13 1 29 42 41 52
-1.71713102072131 4.26371694404147 0.000676855362475252 ENSG00000131979.18 1 20 21 6 9
0.826817892572577 3.84437675930607 0.165277678850097 ENSG00000131981.15 1 6 7 14 14
-4.78389650190151 2.04627646005201 0.03126144465052 ENSG00000132010.15 1 4 2 0 0
4.26667645215616 1.92944637566331 0.0625152589752817 ENSG00000132016.11 1 0 0 3 2
2.78913706325196 2.4731153337163 0.0214993972037388 ENSG00000132024.17 1 0 1 5 5
0.441496228728133 5.12220109426499 0.286686509319672 ENSG00000132109.9 1 21 21 31 38
-5.75747448580511 2.56990882910315 0.000244605842078569 ENSG00000132141.13 1 7 5 0 0
1.72906548610543 5.09393933156843 9.68627673837281e-05 ENSG00000132153.14 1 10 12 39 50
-0.176960358457573 5.13101966492606 0.741735766845819 ENSG00000132155.11 1 34 20 26 31
-0.529650661861759 5.49816539794203 0.184469830230696 ENSG00000132196.14 1 48 31 31 34
-2.43956623841836 1.40380037096816 1 ENSG00000132205.10 1 0 1 0 0
0.5152466975952 4.80372051875866 0.255303077929491 ENSG00000132254.12 1 15 17 17 40
-0.932953686563776 4.502194525253 0.0546232392520565 ENSG00000132256.18 1 27 15 14 12
-0.891062566709528 7.31102713456112 0.0083010752559336 ENSG00000132274.15 1 233 90 77 131
1.36769923228944 4.72816341327739 0.00339041727379932 ENSG00000132275.10 1 6 14 25 39
-0.178624745909266 3.66813322950925 1 ENSG00000132294.14 1 10 7 10 8
-0.232344611402866 5.94652892863873 0.547002779174592 ENSG00000132300.18 1 63 37 39 64
-0.256284409413882 7.10607551709404 0.447058145279455 ENSG00000132305.20 1 143 87 95 136
0.681812450688449 2.31711234181481 0.507860558732546 ENSG00000132326.11 1 2 1 3 3
0.297153016695352 3.03214458321964 0.827526664101067 ENSG00000132334.16 1 4 4 4 8
-0.920012847440519 11.3276963475738 0.010944789842899 ENSG00000132341.11 1 2620 2528 1601 1625
-1.62163656670617 4.35414051856909 0.000975241199865966 ENSG00000132356.11 1 32 12 6 11
1.24398282268136 6.85545476134631 0.000358981878183944 ENSG00000132383.11 1 56 47 126 169
-3.83535408307821 1.69673408758967 0.25001831009984 ENSG00000132386.10 1 1 2 0 0
1.38719421251099 3.74365381227363 0.0159628989721272 ENSG00000132405.18 1 3 6 13 16
-0.016380465422466 4.21921992236504 1 ENSG00000132406.11 1 10 15 14 16
1.62312980040385 4.89270406175307 0.00038161389446317 ENSG00000132434.9 1 9 11 34 41
-0.158408222658744 4.36674182191868 0.835197831844431 ENSG00000132436.11 1 20 10 16 16
0.919654052214164 6.50393235479547 0.00959091383669546 ENSG00000132463.13 1 37 55 91 123
-4.78389650190151 2.04627646005201 0.03126144465052 ENSG00000132464.11 1 4 2 0 0
-1.64419082933738 4.02760648797058 0.00188287576317987 ENSG00000132466.18 1 22 12 4 9
-1.84562046906124 3.84836134545272 0.00121497685279012 ENSG00000132467.3 1 12 18 4 6
-1.01901088471489 10.3184083427353 0.00423136364341805 ENSG00000132475.10 1 1227 1373 628 956
-1.54211002496343 3.53179331961032 0.0122913171472564 ENSG00000132478.9 1 12 10 3 6
2.75738128086925 3.02067316366291 0.00521851982487476 ENSG00000132481.6 1 0 2 7 11
-0.73855758400757 4.7928263314309 0.102634060393441 ENSG00000132530.16 1 33 17 14 22
-5.49976293394472 2.41500320703754 0.000977874346469707 ENSG00000132549.18 1 6 4 0 0
-0.272901685082856 3.23486238598037 0.844930443331991 ENSG00000132570.14 1 6 6 5 7
-0.801030295840803 7.52915962643179 0.0175125810470146 ENSG00000132591.11 1 244 121 109 138
-0.51557033203021 6.02902336856369 0.155622124695253 ENSG00000132603.14 1 65 50 41 56
-0.502563964255368 3.78101211533038 0.390819544192397 ENSG00000132664.11 1 13 8 5 13
-4.78390855126209 2.04845163377258 0.03126144465052 ENSG00000132669.13 1 3 3 0 0
0.0821366711763474 3.55681258936515 1 ENSG00000132670.20 1 6 8 8 10
-1.26927875719343 7.39682776328971 0.000194380435255484 ENSG00000132676.15 1 220 147 69 116
-1.34755652305326 3.28379847280826 0.0289182545219841 ENSG00000132680.10 1 7 10 1 7
-2.43955418610896 1.40154705646333 1 ENSG00000132681.16 1 1 0 0 0
5.0809548796606 2.30830294829682 0.00781784142363128 ENSG00000132704.15 1 0 0 4 5
-2.09652277501506 4.02424938764444 0.000169157927937156 ENSG00000132716.18 1 17 19 5 5
-1.18345766604946 3.4465257477643 0.0794433910788447 ENSG00000132718.8 1 12 7 3 7
2.06257987023904 2.60785615363059 0.0386017584481558 ENSG00000132740.8 1 0 2 3 8
-0.944095352265264 3.80570832800873 0.0842498914979752 ENSG00000132744.7 1 11 13 7 8
-4.22489480807723 1.82282219910161 0.125018310323359 ENSG00000132749.10 1 2 2 0 0
-0.44068462490477 7.85012882168104 0.189516098264025 ENSG00000132780.16 1 243 166 154 207
0.0765998464090878 6.91612751114681 0.846072857149644 ENSG00000132792.18 1 108 71 91 137
0.29225967453959 2.40225190035474 1 ENSG00000132801.6 1 2 2 3 3
-3.3000669256812 1.55865482342478 0.500012206732887 ENSG00000132819.16 1 0 2 0 0
-0.620077463323035 5.97718977740623 0.0964628228061247 ENSG00000132823.10 1 72 43 40 49
-0.29389676193568 5.85650394831178 0.443988391619866 ENSG00000132824.13 1 64 32 37 57
-2.43956623841836 1.40380037096816 1 ENSG00000132825.6 1 0 1 0 0
-5.35130372197426 2.33211197554228 0.00195527144826077 ENSG00000132832.10 1 5 4 0 0
-0.32217503791384 5.40522753422621 0.434625090427817 ENSG00000132842.13 1 40 29 35 30
-4.22489480807723 1.82282219910161 0.125018310323359 ENSG00000132846.5 1 2 2 0 0
-0.982346361470681 2.82638805005128 0.213638155770356 ENSG00000132849.20 1 5 5 3 3
1.78093600693623 2.48368732427039 0.0654650935227393 ENSG00000132879.13 1 0 2 6 3
1.69423436488386 3.64430718141046 0.00633230963917255 ENSG00000132906.17 1 3 4 13 15
-0.249599662333261 3.8298954751224 0.782496510903988 ENSG00000132912.12 1 13 7 12 8
-5.87090535054801 2.64274419230993 0.000122341725568448 ENSG00000132950.18 1 7 6 0 0
-1.02897847191315 3.65094300740363 0.0823378149898755 ENSG00000132952.11 1 16 6 2 11
-1.08461522224621 2.69954775764223 0.301847293582002 ENSG00000132953.16 1 6 3 3 2
-3.83534203192837 1.69451182303022 0.25001831009984 ENSG00000132958.17 1 2 1 0 0
-0.948708365162128 9.09856996790228 0.00580446232145954 ENSG00000132963.7 1 514 582 322 362
-1.73796236363625 3.20177542716673 0.0133143432204997 ENSG00000132964.11 1 8 9 2 4
1.61700556885853 3.88628867080318 0.00470899078535711 ENSG00000133027.17 1 4 5 15 19
1.07914092793699 5.23846949500394 0.0093702486338038 ENSG00000133028.11 1 12 22 39 49
-3.83535408307821 1.69673408758967 0.25001831009984 ENSG00000133056.13 1 1 2 0 0
-4.78389650190151 2.04627646005201 0.03126144465052 ENSG00000133059.16 1 4 2 0 0
0.37626317918621 3.50742263504349 0.610832379680434 ENSG00000133103.16 1 7 5 7 12
0.686362641063478 5.68126647529964 0.0769259216867346 ENSG00000133104.13 1 38 20 47 65
-0.202491226423424 3.65647529867259 0.758652985012209 ENSG00000133106.14 1 8 9 6 12
-5.35131576964668 2.33424363267532 0.00195527144826077 ENSG00000133111.3 1 4 5 0 0
-1.35298025975572 10.3110742887376 0.000165022791886128 ENSG00000133112.16 1 970 1754 698 578
-0.325244756322405 4.12670836581069 0.635518748686465 ENSG00000133114.17 1 13 13 12 13
-0.653868193135361 6.7285670555209 0.0614974025077266 ENSG00000133119.12 1 121 77 66 84
0.981011316210551 3.22706381607251 0.167303229322341 ENSG00000133121.20 1 3 4 8 9
-2.43956623841836 1.40380037096816 1 ENSG00000133134.11 1 0 1 0 0
1.02049187994222 4.48931222377339 0.030380664956993 ENSG00000133195.11 1 10 10 18 32
-0.76929009880432 6.87585573866944 0.0236436097297399 ENSG00000133226.16 1 110 113 65 95
-5.63435944853277 2.49342115542945 0.000489068444351102 ENSG00000133256.12 1 7 4 0 0
-2.43956623841836 1.40380037096816 1 ENSG00000133275.15 1 0 1 0 0
-0.591762292666719 4.15643594393518 0.29177726896279 ENSG00000133302.12 1 16 13 12 11
0.697682550685657 7.01588057496271 0.0411801900196918 ENSG00000133313.14 1 67 80 120 173
0.370418470702525 5.76600085506707 0.368239804664625 ENSG00000133316.15 1 21 47 46 63
1.4170892718837 5.87484212425191 0.000274641065268335 ENSG00000133318.13 1 19 27 56 97
-0.897969297162194 5.96283321857091 0.0157406088992784 ENSG00000133393.12 1 80 43 32 47
0.460762415813481 6.01993630627866 0.231143987775026 ENSG00000133398.3 1 37 43 55 80
-3.83535408307821 1.69673408758967 0.25001831009984 ENSG00000133422.12 1 1 2 0 0
-5.4997749809875 2.41711903878454 0.000977874346469707 ENSG00000133424.20 1 5 5 0 0
-0.264663226582697 2.40338478849063 0.753936285608026 ENSG00000133460.19 1 2 3 2 3
-2.43955418610896 1.40154705646333 1 ENSG00000133466.13 1 1 0 0 0
0.892657462339434 3.87594775075768 0.166047458523308 ENSG00000133561.15 1 6 7 8 22
2.18517593545759 2.67203371435652 0.0224813970596058 ENSG00000133597.10 1 0 2 3 9
0.73078831546503 5.22425012516691 0.0769269562250444 ENSG00000133606.10 1 20 20 29 53
-4.53133974832449 1.94542170494777 0.03126144465052 ENSG00000133612.18 1 0 5 0 0
-5.35131576964668 2.33424363267532 0.00195527144826077 ENSG00000133624.13 1 4 5 0 0
1.8118891247497 3.34398428896511 0.0134476261659707 ENSG00000133627.17 1 2 3 9 13
0.851454205528798 6.31318585238006 0.0194078517387706 ENSG00000133639.4 1 26 56 67 120
-1.46661909960646 5.06359765804671 0.000572369315257635 ENSG00000133641.17 1 42 30 15 16
-0.959655641545016 4.32898457033095 0.0427187943075039 ENSG00000133678.13 1 22 15 8 15
3.57880492396883 1.68509190795166 0.25001831009984 ENSG00000133687.15 1 0 0 1 2
-2.00907604020447 3.53618746742482 0.00127971714648994 ENSG00000133704.9 1 15 9 3 4
-0.575739773895683 5.57251771569462 0.140593715229025 ENSG00000133731.9 1 55 30 25 44
-0.0196016604407639 3.13043807270989 1 ENSG00000133739.15 1 5 5 3 9
0.319833913838871 5.54927017269903 0.410461456437207 ENSG00000133789.14 1 36 25 34 59
1.05475535926521 3.26044487273049 0.168834862412575 ENSG00000133794.17 1 3 4 6 12
-5.634371494946 2.49552135672138 0.000489068444351102 ENSG00000133805.15 1 6 5 0 0
-4.53130359805129 1.93883887203843 0.0625152589752817 ENSG00000133816.15 1 3 2 0 0
-0.59742231988499 5.13106248515114 0.147548966393779 ENSG00000133818.13 1 31 30 20 29
-0.52141057143281 5.80308303741127 0.160259483582405 ENSG00000133835.15 1 46 51 28 56
-0.940265103652437 3.89683684504236 0.106095921065487 ENSG00000133858.15 1 17 9 10 6
0.576124628568199 2.8660149343491 0.632744909955345 ENSG00000133895.14 1 2 4 3 8
-0.927340705581017 5.92368826576276 0.0131594819653162 ENSG00000133935.6 1 74 46 30 46
0.761093119046707 4.85563742111406 0.0829062208084848 ENSG00000133943.20 1 16 14 25 37
-0.749841322449209 5.65881195709479 0.0471395241459093 ENSG00000133961.20 1 71 25 26 42
-4.22489480807723 1.82282219910161 0.125018310323359 ENSG00000133985.2 1 2 2 0 0
-1.02485975505825 5.00027904875208 0.0145098204042522 ENSG00000133997.11 1 31 31 15 22
-0.503906913783405 5.13999253018648 0.208726650731478 ENSG00000134014.16 1 44 17 17 35
0.996275424596909 6.07018506276114 0.00695649471746482 ENSG00000134049.5 1 35 31 70 89
-1.31005287703405 5.98079598595892 0.000430499571957129 ENSG00000134056.11 1 72 63 27 39
-0.780402120763845 8.80024365202511 0.0217466050571653 ENSG00000134057.14 1 518 354 264 342
-3.83532998087918 1.69229238603628 0.25001831009984 ENSG00000134061.5 1 3 0 0 0
-0.643912389245926 5.15674781555143 0.119164112033804 ENSG00000134077.15 1 32 31 20 29
1.16074700117489 4.369229690564 0.0200435966581165 ENSG00000134086.7 1 9 8 22 24
1.02420617788968 5.4761406885249 0.0118537254867426 ENSG00000134107.4 1 20 22 41 64
0.506955637527672 5.71158541152698 0.189184507061632 ENSG00000134108.12 1 31 32 46 63
2.47671973946644 2.29985044763414 0.0703392032066368 ENSG00000134121.9 1 0 1 1 7
-0.816952604553789 3.56410883131655 0.139617993974556 ENSG00000134138.19 1 9 10 5 8
0.81547535016362 4.85138316724213 0.0580680331003071 ENSG00000134152.10 1 13 16 33 28
0.256626130842668 5.73101630220704 0.521247991956798 ENSG00000134153.9 1 28 42 50 51
-0.164341083946188 5.36521923924763 0.731822486531929 ENSG00000134186.11 1 30 33 31 37
-3.30004282222202 1.55417933981745 0.500012206732887 ENSG00000134215.15 1 2 0 0 0
2.97338372813973 3.15947253755477 0.00115753442011578 ENSG00000134222.16 1 0 2 7 14
-4.99880674053562 2.15063844771543 0.00781784142363128 ENSG00000134247.9 1 3 4 0 0
-0.784070972703274 5.5947992855798 0.0381845946748967 ENSG00000134255.13 1 63 29 20 45
-0.272244520689896 2.92379975121592 0.817283135651674 ENSG00000134256.12 1 6 3 2 7
-0.0583446808492165 5.43497043431293 0.956364946878325 ENSG00000134262.12 1 42 23 35 39
-0.76538432093401 4.67637976072717 0.0836196333393472 ENSG00000134265.12 1 28 18 10 23
-4.53130359805129 1.93883887203843 0.0625152589752817 ENSG00000134278.15 1 3 2 0 0
1.58443873149541 4.99456934166549 0.000353583184421819 ENSG00000134287.9 1 9 13 34 47
-5.18578297870085 2.24206060540505 0.00781784142363128 ENSG00000134297.6 1 5 3 0 0
0.159638868185858 3.58055526483561 0.870737697070061 ENSG00000134313.15 1 9 5 7 12
-5.63435944853277 2.49342115542945 0.000489068444351102 ENSG00000134318.13 1 7 4 0 0
-0.686908397752539 4.37249037701623 0.178831335691165 ENSG00000134324.11 1 15 20 15 11
0.691415196191005 2.54322305303013 0.548883190281411 ENSG00000134326.11 1 2 2 2 6
0.0863032266582515 11.1100154359319 0.809247390106703 ENSG00000134333.13 1 2171 1188 2073 2047
0.728274446323534 5.15078078288587 0.0864869223526995 ENSG00000134371.12 1 20 18 30 47
-1.23214192763155 7.85861802201374 0.00027063415794012 ENSG00000134375.10 1 295 207 101 158
-1.23178696928284 11.2770486904848 0.000704679203873662 ENSG00000134419.15 1 2387 2891 1440 1208
-0.224424950858319 6.89481687037943 0.525361549381622 ENSG00000134440.11 1 137 61 87 113
-1.35574126279394 2.98877034356884 0.0685697428722469 ENSG00000134444.14 1 8 5 1 5
-0.829531356364753 4.04199935029438 0.104756401889306 ENSG00000134452.19 1 10 18 10 9
1.34597941157616 6.39491499913052 0.000222872657483196 ENSG00000134453.15 1 25 44 84 135
-0.954233388755365 3.09456156593393 0.2002596212779 ENSG00000134460.17 1 8 5 3 5
-4.53131564804176 1.94103049146507 0.0625152589752817 ENSG00000134461.15 1 2 3 0 0
1.73825173330971 3.67127286541437 0.00644799397604272 ENSG00000134470.20 1 3 4 12 17
0.508804165022204 3.47552005965911 0.488023121129002 ENSG00000134490.13 1 7 4 9 10
-0.646065851201459 2.1443652731999 1 ENSG00000134504.13 1 2 2 2 1
-0.555972089150937 3.04201828336393 0.512774716339893 ENSG00000134508.12 1 5 6 3 6
-0.504539435564173 5.5910308980781 0.194207683785422 ENSG00000134516.16 1 51 33 26 46
3.57882895687577 1.69022852891927 0.25001831009984 ENSG00000134532.16 1 0 0 2 1
3.9633516674387 1.81231383570766 0.125018310323359 ENSG00000134533.6 1 0 0 2 2
-0.539880167476794 6.73920970402519 0.113571373802191 ENSG00000134574.11 1 85 104 68 91
5.22867927669605 2.38764405632035 0.00390968402380792 ENSG00000134575.9 1 0 0 4 6
-0.512531152146106 3.8022042927072 0.391488450627216 ENSG00000134590.13 1 5 16 7 11
0.538821916781372 4.33628650813622 0.341942774499879 ENSG00000134594.4 1 9 13 17 22
0.0365409255746417 5.17088531080992 0.948959508966121 ENSG00000134602.15 1 26 25 34 28
5.80073348439106 2.73111951467685 0.000122341725568448 ENSG00000134627.11 1 0 0 5 10
-1.18557232370505 4.96481816426173 0.00455313559853768 ENSG00000134644.15 1 45 19 10 24
-4.99883083849996 2.15496873913983 0.00781784142363128 ENSG00000134686.18 1 1 6 0 0
0.275485477866338 6.63170252774556 0.434319682201406 ENSG00000134690.10 1 84 52 78 121
-0.841783794276727 6.93469201710889 0.0145302750487794 ENSG00000134697.12 1 172 72 67 94
-3.30004282222202 1.55417933981745 0.500012206732887 ENSG00000134698.10 1 2 0 0 0
2.84070546590989 3.07943917889887 0.000528988066192771 ENSG00000134709.10 1 1 1 10 9
-0.612014233381845 6.24703841256926 0.0872856954971688 ENSG00000134717.17 1 85 54 46 63
-1.95843216334294 3.49050413338019 0.00188371611960584 ENSG00000134744.13 1 14 9 1 6
0.17386785463463 6.74941460244864 0.613310784853331 ENSG00000134748.12 1 81 71 90 117
-3.83534203192837 1.69451182303022 0.25001831009984 ENSG00000134755.15 1 2 1 0 0
0.181330752458869 5.31230644840946 0.679785026265451 ENSG00000134758.13 1 31 23 31 43
-0.560271659412072 6.43543576724304 0.108372276357741 ENSG00000134759.13 1 90 66 48 81
4.51717851240913 2.03798218152077 0.03126144465052 ENSG00000134769.21 1 0 0 4 2
4.26662839116204 1.9194165683051 0.125018310323359 ENSG00000134775.15 1 0 0 1 4
0.499383802525952 6.29836947118349 0.162358029823466 ENSG00000134779.14 1 61 37 74 91
-0.0534799651301779 6.87298212638807 0.893821589436035 ENSG00000134802.17 1 119 64 77 137
5.0809548796606 2.30830294829682 0.00781784142363128 ENSG00000134815.18 1 0 0 4 5
1.2112643783103 4.33112413299582 0.0135997711568921 ENSG00000134824.13 1 7 9 28 16
0.857497760682531 5.77505024515113 0.0290248854807798 ENSG00000134851.12 1 22 34 41 87
-4.99879469170429 2.14847703876054 0.0156330116465042 ENSG00000134852.14 1 4 3 0 0
-0.14025358026988 6.33104499815116 0.704904898577073 ENSG00000134884.14 1 65 61 51 90
-5.35131576964668 2.33424363267532 0.00195527144826077 ENSG00000134897.13 1 4 5 0 0
0.102218646007165 4.70521918081864 0.93234909107235 ENSG00000134899.19 1 16 19 18 28
-0.00469523856991341 5.01162412360675 1 ENSG00000134900.11 1 23 23 22 34
1.34511443447346 3.58158993897155 0.0314763832822056 ENSG00000134901.12 1 3 5 12 13
-5.75751062375913 2.57617578789196 0.000244605842078569 ENSG00000134905.16 1 4 8 0 0
-1.19835078389814 7.29721671946763 0.000439975960800313 ENSG00000134910.13 1 261 84 80 94
0.540636713112618 4.00438067602046 0.371351488160768 ENSG00000134970.13 1 10 7 13 17
-5.18578297870085 2.24206060540505 0.00781784142363128 ENSG00000134982.16 1 5 3 0 0
-0.300544801861074 5.07299765573608 0.493245605212617 ENSG00000134986.13 1 34 20 15 39
0.70061792418611 4.93260538661159 0.099887409394127 ENSG00000134987.11 1 22 11 30 34
0.227174819200777 5.88722088213769 0.558935315390445 ENSG00000134996.11 1 39 41 41 75
1.22170617105902 4.48910588802204 0.0100645657541886 ENSG00000135018.13 1 7 11 19 33
-0.436355689165476 4.75808403167846 0.367121113744106 ENSG00000135040.15 1 23 21 19 20
0.279563145217699 5.14454753957033 0.474266658044124 ENSG00000135046.13 1 28 18 39 26
-1.60698997934282 2.94132890612904 0.0335397118467713 ENSG00000135052.16 1 6 7 1 4
0.946665156211909 6.58584027240994 0.00710027418923333 ENSG00000135069.13 1 54 44 83 150
0.762593493520752 4.27286124363096 0.123330184591021 ENSG00000135070.14 1 9 10 19 20
0.19298803792199 5.98088659091752 0.607908795906924 ENSG00000135090.13 1 45 42 50 71
0.579165484846808 2.87291129274874 0.632891713608724 ENSG00000135093.12 1 3 3 5 6
1.53305652948185 4.27458076732119 0.00354369414612537 ENSG00000135108.14 1 7 6 20 26
1.66592689924287 3.02319597244804 0.0457203244932717 ENSG00000135114.12 1 2 2 6 10
-0.919106526544698 2.63198627905174 0.424030726320818 ENSG00000135119.14 1 5 3 3 2
0.658067812667447 4.13815818175648 0.234643401798553 ENSG00000135124.14 1 10 8 11 24
-3.3000669256812 1.55865482342478 0.500012206732887 ENSG00000135127.11 1 0 2 0 0
4.26667645215616 1.92944637566331 0.0625152589752817 ENSG00000135144.7 1 0 0 3 2
-0.753645160682797 6.02698562525285 0.0407384087876177 ENSG00000135148.11 1 89 36 36 52
0.0743594740932979 6.17258831498897 0.888972672094948 ENSG00000135185.11 1 42 61 54 80
-0.11040084777255 4.10334325567135 0.904404315528064 ENSG00000135241.16 1 16 8 9 18
0.936290262874054 3.98772313761295 0.0854104275428111 ENSG00000135249.7 1 8 6 11 22
0.21316479167039 4.66776760938069 0.664961441530053 ENSG00000135250.16 1 21 12 20 26
3.96330360463504 1.80218378606152 0.25001831009984 ENSG00000135253.13 1 0 0 0 4
0.817753298474981 5.73190422635481 0.0330148343286322 ENSG00000135269.17 1 29 27 54 65
0.2149070631253 5.35582578350099 0.643573645911179 ENSG00000135297.15 1 31 24 29 49
-0.180537901736269 3.52033787904203 0.865515563272131 ENSG00000135314.12 1 8 7 7 9
-0.0819459943955338 2.76236111372044 0.999999999999997 ENSG00000135315.11 1 4 3 5 3
0.110988344218019 7.42278800539095 0.748111480492637 ENSG00000135316.17 1 154 99 125 207
-1.52685870073149 5.2869659745645 0.000214751528423112 ENSG00000135317.12 1 40 45 14 22
1.27027746544166 3.03287692687402 0.123180173121839 ENSG00000135318.11 1 2 3 7 8
1.02948103891256 5.03789988530967 0.0188781875449635 ENSG00000135334.8 1 11 19 24 53
-1.30323781663609 6.29864059117065 0.000286538823934627 ENSG00000135336.14 1 107 64 34 49
1.56421181000735 5.0917214184027 0.000328824094756536 ENSG00000135341.17 1 11 13 36 51
-0.82058091542529 2.40241492205534 0.343810074148748 ENSG00000135365.15 1 3 3 1 3
5.22870330167032 2.39239474825563 0.00390968402380792 ENSG00000135378.3 1 0 0 5 5
0.818537393672536 6.28408533599137 0.0227146821229531 ENSG00000135387.20 1 39 44 81 96
-0.133625028071839 4.13975496128257 0.812911905462658 ENSG00000135392.16 1 17 8 6 22
-2.43956623841836 1.40380037096816 1 ENSG00000135414.9 1 0 1 0 0
-2.43955418610896 1.40154705646333 1 ENSG00000135423.12 1 1 0 0 0
-0.183059578764099 4.6340017645705 0.72136651715791 ENSG00000135426.15 1 20 17 13 27
-4.99880674053562 2.15063844771543 0.00781784142363128 ENSG00000135437.9 1 3 4 0 0
3.57880492396883 1.68509190795166 0.25001831009984 ENSG00000135439.11 1 0 0 1 2
-0.745837588231926 4.67757500849338 0.083636349768775 ENSG00000135451.12 1 18 27 12 21
-0.115750452156444 3.69286644162682 0.880279509745852 ENSG00000135457.9 1 9 8 8 11
1.13988888171006 3.31313076472335 0.125051905114347 ENSG00000135469.13 1 3 4 9 10
0.663236678953837 2.03036766456739 1 ENSG00000135476.11 1 0 2 0 4
1.73393455955806 3.66752330715368 0.0064322791085046 ENSG00000135480.15 1 3 4 11 18
0.308094400461359 11.2227865886625 0.389986238882606 ENSG00000135486.17 1 1901 1404 2297 2534
-0.144749113699812 6.0330105292922 0.70374516421973 ENSG00000135521.8 1 53 49 47 65
0.137985573546883 7.72919405894359 0.674145541542292 ENSG00000135535.16 1 198 114 177 231
-4.78390855126209 2.04845163377258 0.03126144465052 ENSG00000135537.16 1 3 3 0 0
-4.53131564804176 1.94103049146507 0.0625152589752817 ENSG00000135541.20 1 2 3 0 0
5.59830266392721 2.61025656263192 0.000489068444351102 ENSG00000135587.8 1 0 0 6 7
-1.24936739524814 4.10565037090136 0.0100267421914737 ENSG00000135597.18 1 14 19 4 13
1.31925560890626 3.82501849616323 0.032834597456099 ENSG00000135617.3 1 3 7 11 20
5.22867927669605 2.38764405632035 0.00390968402380792 ENSG00000135622.12 1 0 0 4 6
0.893103206254458 9.22250417731762 0.00965549817834591 ENSG00000135624.15 1 335 304 637 791
1.26188644000029 3.77964953781385 0.036351379719424 ENSG00000135632.11 1 5 5 7 23
-5.35130372197426 2.33211197554228 0.00195527144826077 ENSG00000135677.10 1 5 4 0 0
2.29100181338875 2.2327822295939 0.0703392032066368 ENSG00000135678.11 1 1 0 5 2
0.134206340868982 6.17915370038476 0.727052126961513 ENSG00000135679.23 1 57 46 53 85
2.64667616154303 3.35597756725642 0.000607405952072626 ENSG00000135686.12 1 1 2 14 10
0.0309199894065003 3.45742916864605 1 ENSG00000135720.12 1 5 8 10 6
-1.25689534722095 3.72962729229303 0.0357026695239674 ENSG00000135723.13 1 7 17 8 4
-4.78389650190151 2.04627646005201 0.03126144465052 ENSG00000135749.18 1 4 2 0 0
1.11194374590128 4.67667795126663 0.0175509367067879 ENSG00000135750.14 1 9 13 26 32
-4.78390855126209 2.04845163377258 0.03126144465052 ENSG00000135763.9 1 3 3 0 0
-4.78390855126209 2.04845163377258 0.03126144465052 ENSG00000135766.8 1 3 3 0 0
0.242111382128572 4.76271996850664 0.62041189665005 ENSG00000135775.13 1 21 14 21 29
-0.940370577380238 6.07433532917495 0.00935579657545401 ENSG00000135778.11 1 65 67 38 45
-3.30005487390128 1.55641562061834 0.500012206732887 ENSG00000135801.9 1 1 1 0 0
1.38931284580353 4.08203934229614 0.012977117269135 ENSG00000135823.13 1 6 6 13 26
-1.13927246017465 3.03868651487426 0.123258292553504 ENSG00000135828.11 1 10 3 2 5
-0.825719104829516 6.55745648538642 0.0190245845373428 ENSG00000135829.16 1 75 104 53 71
-0.673325330983237 4.15414172606884 0.196737763019756 ENSG00000135838.13 1 19 11 5 18
0.244273973840964 4.3420135627928 0.676880689139269 ENSG00000135842.16 1 11 14 16 20
-0.077118678747679 4.93848221556658 0.882028973434918 ENSG00000135845.9 1 26 19 19 33
-5.35130372197426 2.33211197554228 0.00195527144826077 ENSG00000135862.5 1 5 4 0 0
-4.22488275755742 1.82061667966253 0.125018310323359 ENSG00000135870.11 1 3 1 0 0
-4.78389650190151 2.04627646005201 0.03126144465052 ENSG00000135898.9 1 4 2 0 0
-1.32955807623446 6.78825479680052 0.000147750317196348 ENSG00000135899.17 1 151 92 47 69
1.23750607461585 5.33193231154014 0.00267391493101427 ENSG00000135900.3 1 16 18 37 62
-1.57262312337525 4.08538684225355 0.00262502576317471 ENSG00000135905.19 1 22 13 6 8
-1.74144531625502 4.44975771457474 0.000352536923852309 ENSG00000135912.10 1 31 17 8 9
0.0448563840720181 2.93352022925582 1 ENSG00000135913.10 1 5 3 5 5
4.51715448261682 2.03301064459742 0.03126144465052 ENSG00000135919.12 1 0 0 3 3
1.7099240724465 4.89038601824456 0.000242234133618302 ENSG00000135926.14 1 8 11 29 48
0.852189131395792 3.550794640341 0.181469736528257 ENSG00000135931.17 1 5 5 11 11
-0.977485477333177 8.16236284173575 0.00385709259864728 ENSG00000135940.6 1 192 372 172 178
-1.07953245450858 3.94113593738454 0.0459541489407997 ENSG00000135945.9 1 16 12 5 11
-5.63438354145971 2.4976237395685 0.000489068444351102 ENSG00000135951.14 1 5 6 0 0
-4.22489480807723 1.82282219910161 0.125018310323359 ENSG00000135953.10 1 2 2 0 0
