logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 GM12878_ONT_Rep1_GM12878_batch1 GM12878_ONT_Rep2_GM12878_batch1
1.08152963719325 5.33577297178375 0.0456080904236726 ENSG00000146232.16 1 9 25 14 15
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000146243.13 1 3 2 0 0
-5.60028325706504 3.66085040039903 0.00635473926977619 ENSG00000146247.13 1 10 7 0 0
-5.32653095269106 3.48488032155555 0.0214993972037388 ENSG00000146263.11 1 9 5 0 0
1.58480358718358 4.45793455865674 0.0139975051039512 ENSG00000146278.10 1 6 8 8 9
-5.32654136789845 3.48744634886157 0.0214993972037388 ENSG00000146281.5 1 7 7 0 0
-2.22884063248909 5.86696877679906 0.000127419284084902 ENSG00000146282.17 1 72 36 3 6
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000146350.13 1 3 2 0 0
-1.58009189170613 4.90146041336531 0.019909572376851 ENSG00000146376.10 1 24 22 4 2
-4.54590638768461 3.04930595382563 0.0625152589752817 ENSG00000146409.11 1 3 5 0 0
-2.45204404762282 4.73231219539286 0.00325326915104008 ENSG00000146410.11 1 23 20 2 1
-4.36204447886929 2.9561465530065 0.0625152589752817 ENSG00000146414.15 1 5 2 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000146426.18 1 2 2 0 0
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000146433.8 1 1 2 0 0
-5.60028325706504 3.66085040039903 0.00635473926977619 ENSG00000146463.11 1 10 7 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000146530.13 1 0 1 0 0
2.83089831554313 4.00360624046328 0.000140885354343665 ENSG00000146535.13 1 2 3 8 7
0.413080066895692 5.44480750284122 0.438334045592031 ENSG00000146574.15 1 18 29 13 12
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000146587.17 1 3 2 0 0
1.52390586627277 6.01164557872855 0.00159577795818689 ENSG00000146670.9 1 16 30 28 25
-0.817505025353366 3.9597687281533 0.376374638900929 ENSG00000146674.14 1 8 10 2 2
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000146676.8 1 2 2 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000146677.7 1 0 1 0 0
1.31188341646084 8.01554199733999 0.000744453880323472 ENSG00000146701.11 1 85 118 102 99
2.00486852135197 3.73466965974735 0.0134248029419069 ENSG00000146707.14 1 2 4 5 5
-0.37786918587985 5.22168198588512 0.541698598838728 ENSG00000146729.9 1 22 27 7 8
-0.724539898524055 8.32885778892726 0.0594173060132508 ENSG00000146731.10 1 224 301 70 56
-0.149779486039884 3.82920308629586 1 ENSG00000146733.13 1 7 7 3 2
-5.51467517728531 3.60431612540417 0.00635473926977619 ENSG00000146757.13 1 10 6 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000146826.16 1 0 2 0 0
-4.85542385821472 3.21094828914046 0.0156330116465042 ENSG00000146833.15 1 5 5 0 0
1.85850715004434 4.86108648643918 0.000921018531154246 ENSG00000146834.13 1 6 11 11 14
-4.15130534920387 2.86237139256211 0.125018310323359 ENSG00000146856.14 1 3 3 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000146859.6 1 0 1 0 0
-0.328059818660949 4.70348386776938 0.785015094455976 ENSG00000146872.17 1 19 13 8 2
0.723790341493342 3.622495970372 0.424030726320818 ENSG00000146909.7 1 4 5 1 5
-4.15130534920387 2.86237139256211 0.125018310323359 ENSG00000147044.21 1 3 3 0 0
-5.60028325706504 3.66085040039903 0.00635473926977619 ENSG00000147050.14 1 10 7 0 0
-0.11546676944107 8.02030576314302 0.779491014113831 ENSG00000147065.16 1 277 88 69 62
-1.77528755010638 5.38442242626931 0.00454061349897082 ENSG00000147099.20 1 40 30 4 4
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000147118.11 1 3 2 0 0
4.08248093263949 3.33054672823709 0.000489068444351102 ENSG00000147119.3 1 0 1 3 6
-6.02592458588714 3.95089817232931 0.000710122897363677 ENSG00000147121.15 1 16 7 0 0
-3.23028578328387 2.52334484739712 0.500012206732887 ENSG00000147124.12 1 3 0 0 0
1.61134272252368 3.84171834066425 0.0344096971615026 ENSG00000147130.14 1 4 4 6 4
-5.22237595939458 3.42024065027175 0.0214993972037388 ENSG00000147133.15 1 9 4 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000147138.2 1 2 0 0 0
-0.926551889090024 8.47713036182065 0.0151674742787141 ENSG00000147140.15 1 435 188 66 62
-3.90443134510656 2.76286638318627 0.125018310323359 ENSG00000147145.12 1 0 5 0 0
0.184398275709689 4.74352149466192 0.792619156624161 ENSG00000147164.11 1 11 18 12 1
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000147166.10 1 2 1 0 0
-1.02940659103993 7.63140083624441 0.0119656446828843 ENSG00000147168.12 1 229 117 39 27
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000147180.16 1 2 1 0 0
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000147202.17 1 3 2 0 0
0.554991102064654 5.77955967512564 0.267808026295857 ENSG00000147224.11 1 32 26 14 20
-4.85541864958782 3.20957924055964 0.0156330116465042 ENSG00000147231.13 1 6 4 0 0
-1.50452739058334 8.65245318476082 8.44221037855841e-05 ENSG00000147274.14 1 507 280 53 56
0.539890208211857 3.85269582742318 0.490356299895043 ENSG00000147316.12 1 6 6 3 4
-4.54589596939792 3.04647182227581 0.0625152589752817 ENSG00000147324.10 1 5 3 0 0
0.923993671995821 4.37754884992299 0.188624297909939 ENSG00000147364.16 1 7 10 5 8
-0.562705948339065 5.33561182380222 0.347417376283943 ENSG00000147383.10 1 31 25 7 8
-0.852813085262685 5.02464779854686 0.166090614194708 ENSG00000147400.8 1 24 22 7 3
0.987105874404731 5.23368471190755 0.0662046894126029 ENSG00000147416.10 1 17 16 15 11
-4.85542385821472 3.21094828914046 0.0156330116465042 ENSG00000147421.17 1 5 5 0 0
-1.92404508514931 2.24323036007328 1 ENSG00000147434.8 1 1 0 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000147437.9 1 2 2 0 0
0.942772639847304 4.69597553530868 0.109633145997322 ENSG00000147439.12 1 10 12 7 10
0.00896628305722185 3.53700207785266 1 ENSG00000147454.13 1 5 5 1 3
-0.6970814465296 5.23687860534525 0.268080787185776 ENSG00000147471.11 1 25 28 5 8
-5.82962386433791 3.81510409642119 0.00209403135581157 ENSG00000147475.15 1 12 8 0 0
-4.54589596939792 3.04647182227581 0.0625152589752817 ENSG00000147485.12 1 5 3 0 0
-4.15131055886378 2.86384026903557 0.125018310323359 ENSG00000147509.13 1 2 4 0 0
-0.658740165460003 5.63460329599351 0.237406722015435 ENSG00000147533.16 1 38 34 10 8
-2.43898375357336 5.04904330198512 0.00100408155053871 ENSG00000147535.16 1 25 31 2 2
-4.54589596939792 3.04647182227581 0.0625152589752817 ENSG00000147570.9 1 5 3 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000147576.16 1 2 2 0 0
-1.84416140231089 4.61571844662295 0.020503356128063 ENSG00000147592.8 1 17 20 2 2
-1.73612115804594 4.22962506445718 0.0528626631446023 ENSG00000147601.13 1 13 13 2 1
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000147642.16 1 2 3 0 0
0.323620003221372 3.79005143740454 0.806346733009239 ENSG00000147650.11 1 7 5 4 2
-6.20342686804919 4.08128003804726 0.000290998526861936 ENSG00000147679.11 1 13 13 0 0
-5.32653616028537 3.48616312867443 0.0214993972037388 ENSG00000147789.15 1 8 6 0 0
-0.535414070530173 4.22512352532811 0.577696123134807 ENSG00000147804.9 1 11 11 2 4
2.44297858715993 4.29461993788375 0.000488646512608463 ENSG00000147813.15 1 1 7 8 10
-6.14709980462155 4.04027353448003 0.000269051761114867 ENSG00000147854.16 1 13 12 0 0
-0.110906820147965 6.30322997178744 0.837466948217718 ENSG00000147872.9 1 63 42 10 29
-1.13258287392246 3.85341664446882 0.219111729123861 ENSG00000147874.10 1 10 7 3 0
-3.60638786256353 2.65043818203906 0.25001831009984 ENSG00000147889.17 1 0 4 0 0
-5.42366530867884 3.54530608453843 0.0117292424661778 ENSG00000147894.15 1 10 5 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000147912.12 1 2 2 0 0
-0.0611656220043829 4.85599581468874 1 ENSG00000147955.16 1 16 18 5 8
-5.4236861381176 3.55036015199847 0.0117292424661778 ENSG00000148019.13 1 6 9 0 0
-5.60029367077099 3.66330236029624 0.00635473926977619 ENSG00000148057.15 1 8 9 0 0
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000148090.11 1 1 2 0 0
-4.70895005026608 3.13258348366847 0.03126144465052 ENSG00000148120.16 1 4 5 0 0
-1.51211702059347 6.59822566390569 0.00156308434529877 ENSG00000148187.17 1 114 61 13 11
-2.72021843143326 2.39206527452986 1 ENSG00000148200.16 1 1 1 0 0
1.28146042922121 3.43574103178035 0.146055098746484 ENSG00000148218.15 1 3 3 4 2
1.94610902520547 3.11675459928536 0.0703392032066368 ENSG00000148219.16 1 2 1 4 1
-0.260901341985962 6.30767829566433 0.607745887972242 ENSG00000148229.12 1 53 56 20 16
2.21647847354299 5.01414039789729 0.00013897586681343 ENSG00000148248.13 1 5 11 18 12
-0.423762735891053 5.33599182071723 0.452865376667337 ENSG00000148290.9 1 21 33 9 7
0.782077493928514 4.01998007848094 0.408087508142094 ENSG00000148291.9 1 5 8 4 5
1.25801920484232 3.10601978760587 0.507860558732546 ENSG00000148297.15 1 0 4 3 1
2.21935472566642 4.41962651229256 0.000704419415059308 ENSG00000148300.11 1 2 8 12 7
-0.845495857671855 11.630202492723 0.0128443409018983 ENSG00000148303.16 1 2546 2936 558 661
3.91536219988532 3.23954296940414 0.000977874346469707 ENSG00000148331.11 1 0 1 3 5
1.21719293041587 5.18497984646888 0.0211692119454128 ENSG00000148335.14 1 14 15 13 14
6.00653122870763 3.25208494338902 0.000977874346469707 ENSG00000148339.12 1 0 0 3 6
4.23224275116896 3.41824863711491 0.000244605842078569 ENSG00000148341.17 1 0 1 4 6
5.43275731615359 2.94570899886082 0.00781784142363128 ENSG00000148343.18 1 0 0 3 3
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000148358.19 1 2 3 0 0
2.82943197775803 4.00232034369588 0.000140338923946746 ENSG00000148362.10 1 2 3 7 8
3.50868163356861 3.03762423679699 0.00781784142363128 ENSG00000148384.12 1 0 1 0 6
0.627116595482951 4.512195592663 0.370577894370687 ENSG00000148396.18 1 7 14 7 6
-5.83043926108673 3.81745168515034 0.0020975053629395 ENSG00000148399.12 1 10 10 0 0
-4.8554290668604 3.21231791369815 0.0156330116465042 ENSG00000148429.14 1 4 6 0 0
-4.15131055886378 2.86384026903557 0.125018310323359 ENSG00000148450.12 1 2 4 0 0
-3.23028578328387 2.52334484739712 0.500012206732887 ENSG00000148482.11 1 3 0 0 0
2.05942284355422 4.90457996281966 0.000532751221829343 ENSG00000148498.15 1 8 8 12 15
-5.42366530867884 3.54530608453843 0.0117292424661778 ENSG00000148606.12 1 10 5 0 0
-6.30565492976932 4.15546917535545 0.000110300305324489 ENSG00000148634.15 1 17 11 0 0
-4.70895005026608 3.13258348366847 0.03126144465052 ENSG00000148660.20 1 4 5 0 0
0.519795305374138 5.64100538291354 0.32592969487845 ENSG00000148672.8 1 29 24 18 12
-0.0835687767502119 3.98486923050346 1 ENSG00000148690.11 1 6 10 3 3
1.42218440811226 4.09813557354723 0.0490026283183723 ENSG00000148719.14 1 4 7 4 8
0.900078087296606 4.97773797454048 0.114927810747861 ENSG00000148730.6 1 15 13 7 14
1.02805093679061 5.99263285703001 0.0273805661161424 ENSG00000148773.13 1 36 21 23 23
0.154786366080311 4.17325635348306 0.852058354961484 ENSG00000148803.11 1 8 10 3 5
1.64151668224958 4.5759596803438 0.00589119436888399 ENSG00000148824.18 1 5 10 8 11
-1.92405029606814 2.24484660559314 1 ENSG00000148826.8 1 0 1 0 0
-4.36205489764432 2.95903038291534 0.0625152589752817 ENSG00000148832.15 1 3 4 0 0
0.624314202094521 7.52886504282879 0.12277863925907 ENSG00000148834.12 1 64 130 50 71
-4.3620496882474 2.95758809877579 0.0625152589752817 ENSG00000148835.10 1 4 3 0 0
1.04106918339299 4.79767205301003 0.0814523445932497 ENSG00000148840.10 1 10 13 9 10
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000148841.16 1 2 2 0 0
1.4184254722586 5.33952660871203 0.00835194333137099 ENSG00000148843.14 1 17 13 16 16
-0.0029847896419171 7.12565099204167 1 ENSG00000148908.14 1 66 116 33 40
-1.56108819054439 5.37245998257895 0.00852191022567144 ENSG00000148925.10 1 46 22 4 5
-5.60027284343412 3.65839972016087 0.00635473926977619 ENSG00000148943.11 1 12 5 0 0
-2.15386225394101 5.08784349417325 0.00101913629557939 ENSG00000148985.19 1 33 24 0 5
6.1562930472371 3.34432039235092 0.000489068444351102 ENSG00000149016.15 1 0 0 4 6
-3.60637223206203 2.64586471525269 0.25001831009984 ENSG00000149054.15 1 3 1 0 0
-1.71870439272639 6.04070375072257 0.00140742262261057 ENSG00000149089.12 1 50 66 6 8
4.4657719861481 2.56768050960629 0.125018310323359 ENSG00000149115.13 1 0 0 1 2
0.903470578554643 7.69150491646194 0.0219123054233744 ENSG00000149136.8 1 81 114 69 77
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000149150.8 1 1 2 0 0
-5.68114253567825 3.71631311219416 0.00353989961496517 ENSG00000149179.13 1 9 9 0 0
1.398900272343 5.2950873061922 0.00822332398390181 ENSG00000149182.14 1 10 19 11 20
-1.92404508514931 2.24323036007328 1 ENSG00000149212.11 1 1 0 0 0
-5.11012318036477 3.35500722680059 0.0390831006222377 ENSG00000149218.4 1 7 5 0 0
2.54173015355711 2.69095201670289 0.125018310323359 ENSG00000149257.14 1 0 1 2 1
-0.606173427505404 5.27424584994341 0.321762801468068 ENSG00000149262.16 1 34 20 6 8
-0.411537627152991 6.72759471324791 0.361237055853701 ENSG00000149269.9 1 107 49 23 23
-5.7572939914254 3.76606324037226 0.00200737142955757 ENSG00000149292.16 1 11 8 0 0
-6.02656822916317 3.95202387325449 0.000711957494889484 ENSG00000149308.16 1 15 8 0 0
-5.89841838242307 3.86236456715848 0.00118859075973786 ENSG00000149311.18 1 13 8 0 0
-4.54589596939792 3.04647182227581 0.0625152589752817 ENSG00000149346.14 1 5 3 0 0
-0.245242897842033 7.0521805890112 0.582579099893848 ENSG00000149357.9 1 79 107 26 37
5.43275731615359 2.94570899886082 0.00781784142363128 ENSG00000149418.10 1 0 0 3 3
-5.22238637509003 3.42284692889052 0.0214993972037388 ENSG00000149474.13 1 7 6 0 0
1.70907448712758 4.01511350501314 0.0232918606409254 ENSG00000149476.15 1 3 6 8 4
-2.72022364210778 2.39365004632276 1 ENSG00000149499.11 1 0 2 0 0
1.10447885490239 3.63654005922645 0.301847293582002 ENSG00000149503.12 1 5 3 4 3
0.158855454251937 5.77288206712566 0.778923922385162 ENSG00000149532.15 1 47 19 14 15
-3.60638265237755 2.64891274604766 0.25001831009984 ENSG00000149541.9 1 1 3 0 0
0.694156231918768 5.82882307525946 0.15586909651971 ENSG00000149547.14 1 26 31 15 22
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000149548.14 1 3 2 0 0
-1.84822943960752 5.7154404280405 0.00122467803354212 ENSG00000149554.12 1 55 37 5 5
2.21860494199032 4.41728426143982 0.000702637639688084 ENSG00000149564.11 1 3 7 11 8
-4.54589596939792 3.04647182227581 0.0625152589752817 ENSG00000149573.8 1 5 3 0 0
0.662557854928042 3.80256452740095 0.488228130599775 ENSG00000149577.15 1 6 5 4 3
-2.72022364210778 2.39365004632276 1 ENSG00000149582.15 1 0 2 0 0
1.15536282989096 5.10972614923763 0.0373369280884585 ENSG00000149600.11 1 11 17 13 12
-0.781588342058656 4.83619641386648 0.244084210858181 ENSG00000149636.15 1 21 18 2 7
-4.36205489764432 2.95903038291534 0.0625152589752817 ENSG00000149646.12 1 3 4 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000149657.19 1 0 2 0 0
-5.96691322465391 3.91367629054537 0.000685047131935511 ENSG00000149658.17 1 9 13 0 0
1.8263883362147 3.29199845299294 0.0654650935227393 ENSG00000149679.11 1 2 2 4 2
-4.36206010706003 2.96047340508388 0.0625152589752817 ENSG00000149716.12 1 2 5 0 0
-1.54888069391011 4.41756272022569 0.0634336478241214 ENSG00000149743.13 1 8 22 3 1
1.00874483438838 5.21379764169405 0.059218595951794 ENSG00000149761.8 1 11 21 10 16
-1.18298572699851 5.56774524373588 0.0434748338360718 ENSG00000149792.8 1 41 34 7 6
0.920046842583997 9.91325627059056 0.00902368064941136 ENSG00000149806.10 1 311 584 282 404
-3.23030141451815 2.52800533308729 0.500012206732887 ENSG00000149809.14 1 0 3 0 0
1.21222214918829 9.46898071708675 0.00071297503231001 ENSG00000149925.18 1 296 286 231 308
0.896187780331088 3.97909813577805 0.283180627648748 ENSG00000149929.15 1 3 9 6 3
5.17638309351874 2.82846840394576 0.0156330116465042 ENSG00000149930.17 1 0 0 2 3
-0.823297817141581 5.87480571696979 0.113554837289685 ENSG00000149932.16 1 38 51 10 10
0.723812474777319 3.62368145366235 0.424030726320818 ENSG00000150093.18 1 5 4 3 3
-4.54589596939792 3.04647182227581 0.0625152589752817 ENSG00000150347.15 1 5 3 0 0
-3.23029620408791 2.52645080811436 0.500012206732887 ENSG00000150401.14 1 1 2 0 0
-5.4236861381176 3.55036015199847 0.0117292424661778 ENSG00000150403.17 1 6 9 0 0
-6.14897759838825 4.0424675367079 0.000270233420906654 ENSG00000150433.9 1 11 14 0 0
-4.3620496882474 2.95758809877579 0.0625152589752817 ENSG00000150477.14 1 4 3 0 0
0.0496992715934552 4.07967729960683 1 ENSG00000150527.17 1 9 8 3 4
-4.36205489764432 2.95903038291534 0.0625152589752817 ENSG00000150556.16 1 3 4 0 0
-4.85542385821472 3.21094828914046 0.0156330116465042 ENSG00000150636.17 1 5 5 0 0
-5.22239158296591 3.4241507419524 0.0214993972037388 ENSG00000150712.10 1 6 7 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000150773.10 1 2 2 0 0
-0.415044309328029 4.4824994449911 0.634788336855736 ENSG00000150776.17 1 15 12 4 4
-2.56682325795299 5.40901740157329 8.1402450957859e-05 ENSG00000150787.7 1 35 41 2 3
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000150938.9 1 2 2 0 0
-0.493186658663212 4.37655920420227 0.616980169997773 ENSG00000150961.14 1 14 11 4 3
-0.844296165135807 9.9729891807396 0.0165176233591018 ENSG00000150991.14 1 1106 641 184 199
-0.249712287887748 4.23660381455898 0.853157001926319 ENSG00000150995.19 1 11 10 3 4
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000151012.13 1 2 1 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000151014.5 1 2 1 0 0
1.27195891557376 3.27463836252841 0.343810074148748 ENSG00000151065.13 1 3 2 1 4
-0.687731132962708 5.23757262375586 0.268101139310627 ENSG00000151092.16 1 27 26 7 6
-1.92271768225317 5.32813074989597 0.00210036120147169 ENSG00000151093.7 1 41 27 3 4
-5.6002780502402 3.65962489998754 0.00635473926977619 ENSG00000151116.16 1 11 6 0 0
-0.879425522871954 6.67708819185502 0.0528953260021164 ENSG00000151131.10 1 61 103 12 24
-5.22239158296591 3.4241507419524 0.0214993972037388 ENSG00000151148.13 1 6 7 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000151164.18 1 2 0 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000151176.7 1 2 1 0 0
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000151233.10 1 3 2 0 0
-6.08700678641143 3.99574442486642 0.000435492482731618 ENSG00000151239.13 1 15 9 0 0
-5.22238637509003 3.42284692889052 0.0214993972037388 ENSG00000151292.17 1 7 6 0 0
-6.25342097010182 4.11678729762781 0.000178197749581895 ENSG00000151304.5 1 17 10 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000151320.10 1 2 0 0 0
0.691623620632697 4.47477319694105 0.28463235904343 ENSG00000151327.12 1 9 11 4 9
-1.96345275003053 5.35844287579284 0.00169611964335126 ENSG00000151332.18 1 43 27 3 4
-4.9883923724576 3.28628475490676 0.0703392032066368 ENSG00000151348.13 1 5 6 0 0
-2.24168862324575 5.7264516665367 0.000157881333027018 ENSG00000151353.14 1 49 47 2 6
4.86439860431409 2.70380806634958 0.0625152589752817 ENSG00000151364.16 1 0 0 2 2
-4.70894484137627 3.13119071700453 0.03126144465052 ENSG00000151413.16 1 5 4 0 0
-5.51468559147919 3.60680467173617 0.00635473926977619 ENSG00000151414.14 1 8 8 0 0
-4.98837674736556 3.28224615879829 0.0703392032066368 ENSG00000151422.12 1 8 3 0 0
-0.302637382917667 4.41766231117432 0.745244355898537 ENSG00000151445.15 1 16 9 4 4
-1.26710456646332 4.86574503700518 0.0726357433372269 ENSG00000151461.19 1 23 20 4 3
-0.522149692991594 7.53944998706807 0.204180420013626 ENSG00000151465.13 1 150 136 38 41
0.106242803074499 3.88986952862853 1 ENSG00000151466.11 1 7 7 3 3
1.78030613222663 5.52786992382145 0.000588818967488042 ENSG00000151474.22 1 12 17 20 20
-4.54589596939792 3.04647182227581 0.0625152589752817 ENSG00000151490.13 1 5 3 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000151491.13 1 2 1 0 0
-0.319184879965644 4.27235608982626 0.718659613334545 ENSG00000151498.11 1 11 11 2 5
-0.749175643744787 4.95802795354388 0.277514648132413 ENSG00000151503.12 1 28 15 7 3
-0.383205260744137 4.3050088512106 0.598455168506836 ENSG00000151532.13 1 13 10 1 6
1.40539176923786 4.28245085957549 0.0600214921444393 ENSG00000151552.11 1 4 9 5 9
-5.60028846390863 3.66207622072576 0.00635473926977619 ENSG00000151553.14 1 9 8 0 0
0.00675383782385056 4.24466745157845 1 ENSG00000151611.14 1 12 8 2 6
-4.54590117853187 3.04788854824664 0.0625152589752817 ENSG00000151612.15 1 4 4 0 0
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000151687.14 1 2 2 0 0
-0.130133709996495 4.31411004416365 0.860946580654031 ENSG00000151689.12 1 14 8 1 7
-5.60029367077099 3.66330236029624 0.00635473926977619 ENSG00000151690.14 1 8 9 0 0
-4.70893963250526 3.12979857626154 0.03126144465052 ENSG00000151694.13 1 6 3 0 0
-0.76706572532995 4.53524370602821 0.286931058157683 ENSG00000151702.16 1 11 19 2 5
-1.19887541943571 5.66708359462998 0.0312613670000651 ENSG00000151725.11 1 38 43 6 8
-0.154475440548909 5.45649170375271 0.862170435165415 ENSG00000151726.13 1 29 27 9 11
0.0333373428366871 5.4090583663945 1 ENSG00000151729.10 1 17 34 8 13
-1.76031933956633 4.55373231508834 0.027095687252666 ENSG00000151743.10 1 22 13 1 3
-4.98838716407481 3.28493802559407 0.0703392032066368 ENSG00000151746.13 1 6 5 0 0
-6.31130765988414 4.16074699115053 0.000111204042407765 ENSG00000151748.14 1 12 16 0 0
-1.92405029606814 2.24484660559314 1 ENSG00000151773.12 1 0 1 0 0
1.18653742062582 4.17809887706131 0.141206390967743 ENSG00000151779.12 1 6 7 3 9
-5.8300291318643 3.81627776842558 0.0020957697882243 ENSG00000151806.13 1 11 9 0 0
-5.83127403244195 3.81980025011865 0.00114822490858301 ENSG00000151835.15 1 8 12 0 0
-1.98068167527238 4.39482668886494 0.020130563339144 ENSG00000151849.14 1 20 11 2 1
-0.538029015041273 4.22726438576465 0.577787526741765 ENSG00000151876.12 1 9 13 2 4
-4.54589596939792 3.04647182227581 0.0625152589752817 ENSG00000151882.11 1 5 3 0 0
-0.999216959570867 4.98757970757199 0.152799516149894 ENSG00000151883.17 1 31 15 5 4
-5.22239158296591 3.4241507419524 0.0214993972037388 ENSG00000151893.14 1 6 7 0 0
-2.06373403263814 5.25679471774349 0.00189584084550907 ENSG00000151914.19 1 41 24 5 1
-0.0246939216437592 6.24466343597002 1 ENSG00000151923.17 1 36 61 21 17
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000151929.9 1 2 3 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000151967.18 1 2 1 0 0
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000152056.16 1 3 2 0 0
-2.72022364210778 2.39365004632276 1 ENSG00000152076.18 1 0 2 0 0
-3.90442092524191 2.75987237288804 0.25001831009984 ENSG00000152102.17 1 2 3 0 0
-3.90442613516484 2.7613689424545 0.25001831009984 ENSG00000152117.17 1 1 4 0 0
-5.42368093072976 3.549096066671 0.0117292424661778 ENSG00000152127.8 1 7 8 0 0
-2.72021843143326 2.39206527452986 1 ENSG00000152213.3 1 1 1 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000152217.18 1 2 0 0 0
-1.91535013061072 5.6236554440548 0.000838223564412754 ENSG00000152219.4 1 47 39 2 7
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000152223.13 1 2 2 0 0
-1.10136484569884 9.85889632253619 0.00198096788789146 ENSG00000152234.15 1 998 706 139 176
-4.3620496882474 2.95758809877579 0.0625152589752817 ENSG00000152242.10 1 4 3 0 0
-0.115115658272085 5.49298458028946 0.865378508295552 ENSG00000152253.8 1 29 28 8 13
-4.85542385821472 3.21094828914046 0.0156330116465042 ENSG00000152256.13 1 5 5 0 0
-6.14709980462155 4.04027353448003 0.000269051761114867 ENSG00000152291.13 1 13 12 0 0
-5.42366530867884 3.54530608453843 0.0117292424661778 ENSG00000152332.15 1 10 5 0 0
-5.89941236642947 3.86467930344716 0.00119083336418069 ENSG00000152348.15 1 11 10 0 0
-5.22238116723292 3.42154356478504 0.0214993972037388 ENSG00000152404.15 1 8 5 0 0
-5.22239158296591 3.4241507419524 0.0214993972037388 ENSG00000152413.14 1 6 7 0 0
-4.3620496882474 2.95758809877579 0.0625152589752817 ENSG00000152433.14 1 4 3 0 0
-3.23029099367649 2.52489731295734 0.500012206732887 ENSG00000152439.12 1 2 1 0 0
-3.90441571533779 2.75837667460885 0.25001831009984 ENSG00000152443.12 1 3 2 0 0
-2.72021322077755 2.39048162285444 1 ENSG00000152454.3 1 2 0 0 0
-1.59884311846363 5.39479149751284 0.0070119847720105 ENSG00000152464.14 1 34 35 3 6
-5.42367572336068 3.54783235987511 0.0117292424661778 ENSG00000152465.17 1 8 7 0 0
-1.13560884902153 3.85101741477946 0.219017434922696 ENSG00000152484.13 1 9 8 0 3
0.829478484407455 6.60162092798158 0.0569850545157014 ENSG00000152492.14 1 39 55 30 37
-6.02924204664216 3.95652853021556 0.000399643622890183 ENSG00000152495.10 1 11 12 0 0
1.08199970783545 6.14161514043605 0.0182457940437519 ENSG00000152518.7 1 39 23 25 27
-6.25449563590441 4.11785594669776 0.000178508082006339 ENSG00000152520.13 1 16 11 0 0
-1.75642269588272 6.17228465113788 0.000880825159687698 ENSG00000152556.16 1 96 35 10 5
-1.04048711707246 5.81877047063741 0.0524815928573872 ENSG00000152558.14 1 46 43 11 6
-4.15130534920387 2.86237139256211 0.125018310323359 ENSG00000152620.12 1 3 3 0 0
-5.75674853790095 3.76368283212971 0.00200254960145302 ENSG00000152683.14 1 13 6 0 0
0.320962489315141 3.61341914212427 0.790563133562158 ENSG00000152684.10 1 4 6 3 2
-3.60637744221039 2.6473882571301 0.25001831009984 ENSG00000152749.7 1 2 2 0 0
-2.72021843143326 2.39206527452986 1 ENSG00000152766.5 1 1 1 0 0
-5.22238116723292 3.42154356478504 0.0214993972037388 ENSG00000152778.8 1 8 5 0 0
